z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-3.9375000000e+00,-6.7103969334e-03,-1.7003651345e-02,2.8314833758e+02,9.6524447164e-05,4.2639409143e-04,-1.5185452220e-07,-1.0408785264e-05,-1.9449769243e-07,7.3644192914e-07,2.9139412048e-08,-1.3560117813e-06,-1.2075496367e-05,-1.3253817076e-03,5.8333333333e-02
-4.3125000000e+00,-6.6709722992e-03,-1.6786969807e-02,2.8314833742e+02,9.4564033223e-05,4.1288014455e-04,-1.3830237381e-07,-1.1025948525e-05,-1.8063602295e-07,7.8055257434e-07,4.1127707621e-08,-1.3104733798e-06,-1.1481525885e-05,-1.3275271551e-03,6.3888888889e-02
-4.6875000000e+00,-6.6048392969e-03,-1.6584451108e-02,2.8314833724e+02,9.2458400283e-05,4.0063137230e-04,-1.2676467002e-07,-1.1591103789e-05,-1.6641483255e-07,8.0453553312e-07,5.1100756660e-08,-1.2623135035e-06,-1.0952309832e-05,-1.3283191507e-03,6.9444444444e-02
-5.0625000000e+00,-6.5380304222e-03,-1.6391502381e-02,2.8314833707e+02,9.0602885532e-05,3.8936444497e-04,-1.1680953866e-07,-1.2104196547e-05,-1.5205180148e-07,8.1092242598e-07,5.9144385125e-08,-1.2195395703e-06,-1.0473431791e-05,-1.3285624249e-03,7.5000000000e-02
-5.4375000000e+00,-6.4586634508e-03,-1.6209232471e-02,2.8314833686e+02,8.8737581006e-05,3.7899075910e-04,-1.0819938839e-07,-1.2573388727e-05,-1.3911356920e-07,8.0510706125e-07,6.4648288853e-08,-1.1771475876e-06,-1.0038971344e-05,-1.3280486365e-03,8.0555555556e-02
-5.8125000000e+00,-6.3813069881e-03,-1.6035027697e-02,2.8314833664e+02,8.7071115664e-05,3.6933662950e-04,-1.0066671345e-07,-1.2996938770e-05,-1.2651658547e-07,7.8736283519e-07,6.8392887500e-08,-1.1392820676e-06,-9.6406693664e-06,-1.3271911300e-03,8.6111111111e-02
-6.1875000000e+00,-6.3001185098e-03,-1.5868954317e-02,2.8314833640e+02,8.5457580429e-05,3.6031967654e-04,-9.4051816724e-08,-1.3381007293e-05,-1.1387235767e-07,7.6051684375e-07,7.1269987525e-08,-1.1030289242e-06,-9.2740696282e-06,-1.3259320572e-03,9.1666666667e-02
-6.5625000000e+00,-6.2216602297e-03,-1.5709172747e-02,2.8314833616e+02,8.3980564680e-05,3.5180787539e-04,-8.8208953495e-08,-1.3726460384e-05,-1.0088449542e-07,7.2485026308e-07,7.2824497137e-08,-1.0698506678e-06,-8.9326999268e-06,-1.3244567972e-03,9.7222222222e-02
-6.9375000000e+00,-6.1433565094e-03,-1.5555550597e-02,2.8314833590e+02,8.2588679334e-05,3.4376437247e-04,-8.2999906728e-08,-1.4039493629e-05,-8.7675668708e-08,6.8350890702e-07,7.3050482441e-08,-1.0387738227e-06,-8.6150861726e-06,-1.3227648857e-03,1.0277777778e-01
-7.3125000000e+00,-6.0697256399e-03,-1.5407394894e-02,2.8314833564e+02,8.1318989958e-05,3.3614149387e-04,-7.8288310433e-08,-1.4321906777e-05,-7.4646634465e-08,6.3974096322e-07,7.2045278045e-08,-1.0105939842e-06,-8.3183493753e-06,-1.3209725702e-03,1.0833333333e-01
-7.6875000000e+00,-5.9986843111e-03,-1.5263375945e-02,2.8314833534e+02,8.0133460556e-05,3.2884785967e-04,-7.3969474596e-08,-1.4574522458e-05,-6.2607165006e-08,5.9376404725e-07,7.0239221501e-08,-9.8437098595e-07,-8.0382966106e-06,-1.3190830981e-03,1.1388888889e-01
-8.0625000000e+00,-5.9315611038e-03,-1.5123192727e-02,2.8314833506e+02,7.9044626526e-05,3.2186569327e-04,-7.0047444970e-08,-1.4799121848e-05,-5.1653973563e-08,5.4846638882e-07,6.8052072106e-08,-9.6028969169e-07,-7.7736634573e-06,-1.3171405635e-03,1.1944444444e-01
-8.4375000000e+00,-5.8673107466e-03,-1.4986646379e-02,2.8314833475e+02,7.8032389561e-05,3.1518233268e-04,-6.6435298065e-08,-1.4998646426e-05,-4.1075799902e-08,5.0387700487e-07,6.5256237772e-08,-9.3799977868e-07,-7.5233682492e-06,-1.3151532647e-03,1.2500000000e-01
-8.8125000000e+00,-5.8065856686e-03,-1.4853468790e-02,2.8314833442e+02,7.7108639373e-05,3.0879142876e-04,-6.3080557815e-08,-1.5175773526e-05,-3.0859874613e-08,4.6027778730e-07,6.1995847699e-08,-9.1759026836e-07,-7.2873437667e-06,-1.3131485330e-03,1.3055555556e-01
-9.1875000000e+00,-5.7485400172e-03,-1.4723384871e-02,2.8314833411e+02,7.6245143246e-05,3.0267035220e-04,-5.9954258984e-08,-1.5331256440e-05,-2.0806065183e-08,4.1827690364e-07,5.8620705902e-08,-8.9836341159e-07,-7.0644844468e-06,-1.3111322832e-03,1.3611111111e-01
-9.5625000000e+00,-5.6945023962e-03,-1.4595872587e-02,2.8314833375e+02,7.5451916421e-05,2.9679591198e-04,-5.7033237781e-08,-1.5465845732e-05,-1.0695609193e-08,3.7752210422e-07,5.5007175987e-08,-8.8065709872e-07,-6.8535505642e-06,-1.3091300320e-03,1.4166666667e-01
-9.9375000000e+00,-5.6437545326e-03,-1.4469559811e-02,2.8314833339e+02,7.4705626130e-05,2.9111195342e-04,-5.4324537940e-08,-1.5581368256e-05,-8.4267775289e-10,3.3959166793e-07,5.1187724127e-08,-8.6408623995e-07,-6.6523442309e-06,-1.3071426707e-03,1.4722222222e-01
-1.0312500000e+01,-5.5966640380e-03,-1.4345211005e-02,2.8314833302e+02,7.4016346185e-05,2.8562959374e-04,-5.1793864222e-08,-1.5679978392e-05,8.7735408364e-09,3.0466046792e-07,4.6841751213e-08,-8.4880118641e-07,-6.4609510063e-06,-1.3051811899e-03,1.5277777778e-01
-1.0687500000e+01,-5.5519636407e-03,-1.4222718648e-02,2.8314833264e+02,7.3362086298e-05,2.8032725024e-04,-4.9435338997e-08,-1.5762376548e-05,1.7778004652e-08,2.7255998032e-07,4.2383434359e-08,-8.3425076545e-07,-6.2782843769e-06,-1.3032425097e-03,1.5833333333e-01
-1.1062500000e+01,-5.5099341798e-03,-1.4100983731e-02,2.8314833226e+02,7.2755007303e-05,2.7517088943e-04,-4.7230861466e-08,-1.5828712500e-05,2.6229541942e-08,2.4294411993e-07,3.8450844216e-08,-8.2075149411e-07,-6.1027448727e-06,-1.3013336299e-03,1.6388888889e-01
-1.1437500000e+01,-5.4708349224e-03,-1.3980091899e-02,2.8314833184e+02,7.2191342486e-05,2.7014955174e-04,-4.5159679998e-08,-1.5880600111e-05,3.4656751691e-08,2.1561147627e-07,3.5162111213e-08,-8.0829193037e-07,-5.9336855369e-06,-1.2994584799e-03,1.6944444444e-01
-1.1812500000e+01,-5.4343012421e-03,-1.3860186379e-02,2.8314833142e+02,7.1665898671e-05,2.6526860586e-04,-4.3223732726e-08,-1.5920146804e-05,4.2749821150e-08,1.9114332053e-07,3.2082822227e-08,-7.9672749175e-07,-5.7713511641e-06,-1.2976159892e-03,1.7500000000e-01
-1.2187500000e+01,-5.4001443465e-03,-1.3742074524e-02,2.8314833098e+02,7.1168528299e-05,2.6054547630e-04,-4.1418942677e-08,-1.5948671129e-05,4.9895994980e-08,1.6897968408e-07,2.8919621675e-08,-7.8599441240e-07,-5.6162981224e-06,-1.2958067620e-03,1.8055555556e-01
-1.2562500000e+01,-5.3681041187e-03,-1.3625347134e-02,2.8314833052e+02,7.0706415924e-05,2.5596736157e-04,-3.9729740362e-08,-1.5966161114e-05,5.6161175907e-08,1.4910582360e-07,2.5975081029e-08,-7.7624458066e-07,-5.4678898602e-06,-1.2940295199e-03,1.8611111111e-01
-1.2937500000e+01,-5.3373791162e-03,-1.3509741362e-02,2.8314833000e+02,7.0265450366e-05,2.5151318341e-04,-3.8136732244e-08,-1.5972854579e-05,6.1839283448e-08,1.3133368491e-07,2.3532618421e-08,-7.6725319053e-07,-5.3251938457e-06,-1.2922806654e-03,1.9166666667e-01
-1.3312500000e+01,-5.3077916335e-03,-1.3395362015e-02,2.8314832947e+02,6.9844163925e-05,2.4717969086e-04,-3.6654196882e-08,-1.5969809116e-05,6.6699069289e-08,1.1506132040e-07,2.1162880831e-08,-7.5883271245e-07,-5.1879287913e-06,-1.2905614880e-03,1.9722222222e-01
-1.3687500000e+01,-5.2798551798e-03,-1.3281764492e-02,2.8314832893e+02,6.9440304382e-05,2.4295338238e-04,-3.5273617770e-08,-1.5958110797e-05,7.0690509198e-08,1.0066633553e-07,1.8564206350e-08,-7.5093178457e-07,-5.0555921347e-06,-1.2888749052e-03,2.0277777778e-01
-1.4062500000e+01,-5.2532600324e-03,-1.3168985191e-02,2.8314832837e+02,6.9045962400e-05,2.3882983460e-04,-3.3975008356e-08,-1.5938196788e-05,7.3848726675e-08,8.7623793974e-08,1.5997484376e-08,-7.4324782616e-07,-4.9281674754e-06,-1.2872203916e-03,2.0833333333e-01
-1.4437500000e+01,-5.2278835762e-03,-1.3056832613e-02,2.8314832778e+02,6.8653545587e-05,2.3480710653e-04,-3.2763125979e-08,-1.5910361132e-05,7.6397979875e-08,7.5823954539e-08,1.3833083808e-08,-7.3586300669e-07,-4.8054714932e-06,-1.2855962607e-03,2.1388888889e-01
-1.4812500000e+01,-5.2038335986e-03,-1.2945447292e-02,2.8314832719e+02,6.8269430182e-05,2.3088135896e-04,-3.1626240394e-08,-1.5874948543e-05,7.8612165520e-08,6.5618232979e-08,1.2096125105e-08,-7.2876626349e-07,-4.6870248989e-06,-1.2840004227e-03,2.1944444444e-01
-1.5187500000e+01,-5.1815171890e-03,-1.2834625738e-02,2.8314832656e+02,6.7900257249e-05,2.2705210448e-04,-3.0547726440e-08,-1.5832588050e-05,8.0015505480e-08,5.6721404829e-08,1.0408697221e-08,-7.2201167295e-07,-4.5727357171e-06,-1.2824326230e-03,2.2500000000e-01
-1.5562500000e+01,-5.1605565809e-03,-1.2723816949e-02,2.8314832589e+02,6.7543125065e-05,2.2329613598e-04,-2.9532834543e-08,-1.5784072803e-05,8.1029326613e-08,4.9460762700e-08,8.6487969556e-09,-7.1545554427e-07,-4.4618161749e-06,-1.2808895147e-03,2.3055555556e-01
-1.5937500000e+01,-5.1406171847e-03,-1.2613548259e-02,2.8314832523e+02,6.7194465290e-05,2.1962030315e-04,-2.8572250838e-08,-1.5730132812e-05,8.2399297467e-08,4.3385103423e-08,7.0874476905e-09,-7.0907862554e-07,-4.3544805771e-06,-1.2793701310e-03,2.3611111111e-01
-1.6312500000e+01,-5.1220244655e-03,-1.2503120299e-02,2.8314832451e+02,6.6855085729e-05,2.1599957246e-04,-2.7667058053e-08,-1.5671402580e-05,8.3636067007e-08,3.8191114497e-08,5.6680165622e-09,-7.0300182583e-07,-4.2498898767e-06,-1.2778766881e-03,2.4166666667e-01
-1.6687500000e+01,-5.1047486288e-03,-1.2392635371e-02,2.8314832377e+02,6.6523767101e-05,2.1244013392e-04,-2.6798072318e-08,-1.5608153445e-05,8.4097947502e-08,3.3623480299e-08,4.1215907627e-09,-6.9730699144e-07,-4.1482397867e-06,-1.2764096892e-03,2.4722222222e-01
-1.7062500000e+01,-5.0889639690e-03,-1.2282567976e-02,2.8314832297e+02,6.6202426366e-05,2.0893499300e-04,-2.5970287859e-08,-1.5541178128e-05,8.4098634933e-08,2.9566658666e-08,2.1592187117e-09,-6.9188104396e-07,-4.0490065944e-06,-1.2749683050e-03,2.5277777778e-01
-1.7437500000e+01,-5.0739797820e-03,-1.2173052805e-02,2.8314832217e+02,6.5895681394e-05,2.0548339914e-04,-2.5199609225e-08,-1.5470852439e-05,8.4355148867e-08,2.6125155222e-08,2.9649091721e-11,-6.8673355049e-07,-3.9520781525e-06,-1.2735495193e-03,2.5833333333e-01
-1.7812500000e+01,-5.0595756230e-03,-1.2064190688e-02,2.8314832132e+02,6.5602348930e-05,2.0208285420e-04,-2.4463885237e-08,-1.5396853686e-05,8.4949793875e-08,2.3133101826e-08,-1.9002485505e-09,-6.8188021781e-07,-3.8573041347e-06,-1.2721528169e-03,2.6388888889e-01
-1.8187500000e+01,-5.0462208629e-03,-1.1955876475e-02,2.8314832044e+02,6.5324506222e-05,1.9872904836e-04,-2.3757580973e-08,-1.5319119494e-05,8.5003636691e-08,2.0436555233e-08,-3.7772914921e-09,-6.7729784915e-07,-3.7647382685e-06,-1.2707806439e-03,2.6944444444e-01
-1.8562500000e+01,-5.0335444252e-03,-1.1847879441e-02,2.8314831955e+02,6.5064377106e-05,1.9540868417e-04,-2.3088505292e-08,-1.5237424547e-05,8.4237372994e-08,1.7977688658e-08,-5.2549103109e-09,-6.7301507399e-07,-3.6739895807e-06,-1.2694329369e-03,2.7500000000e-01
-1.8937500000e+01,-5.0218742140e-03,-1.1740384371e-02,2.8314831862e+02,6.4827702498e-05,1.9213711225e-04,-2.2447795821e-08,-1.5152235720e-05,8.2967850916e-08,1.5925923805e-08,-6.2928501804e-09,-6.6919156087e-07,-3.5855333444e-06,-1.2681095110e-03,2.8055555556e-01
-1.9312500000e+01,-5.0110096744e-03,-1.1633185210e-02,2.8314831764e+02,6.4606788879e-05,1.8891088223e-04,-2.1839941116e-08,-1.5064111197e-05,8.1969553839e-08,1.4570416029e-08,-7.3005831960e-09,-6.6561876858e-07,-3.4992295948e-06,-1.2668090487e-03,2.8611111111e-01
-1.9687500000e+01,-5.0007298481e-03,-1.1525959166e-02,2.8314831663e+02,6.4399550699e-05,1.8572171246e-04,-2.1256636655e-08,-1.4973264160e-05,8.1257177015e-08,1.3354920991e-08,-8.2329802674e-09,-6.6217005357e-07,-3.4148638137e-06,-1.2655321788e-03,2.9166666667e-01
-2.0062500000e+01,-4.9910453585e-03,-1.1418721091e-02,2.8314831558e+02,6.4199285330e-05,1.8257313816e-04,-2.0689767944e-08,-1.4880247549e-05,8.0619378746e-08,1.2244585477e-08,-9.0094913740e-09,-6.5874616305e-07,-3.3323781130e-06,-1.2642787932e-03,2.9722222222e-01
-2.0437500000e+01,-4.9817527418e-03,-1.1311867331e-02,2.8314831449e+02,6.4003412082e-05,1.7947696525e-04,-2.0141741289e-08,-1.4785396937e-05,7.9862913710e-08,1.1247279529e-08,-9.8000490637e-09,-6.5535057035e-07,-3.2520542408e-06,-1.2630479271e-03,3.0277777778e-01
-2.0812500000e+01,-4.9729635750e-03,-1.1205394019e-02,2.8314831337e+02,6.3808835902e-05,1.7643351665e-04,-1.9615766243e-08,-1.4688506367e-05,7.8968211749e-08,1.0137605858e-08,-1.0669355894e-08,-6.5203754648e-07,-3.1739326833e-06,-1.2618396092e-03,3.0833333333e-01
-2.1187500000e+01,-4.9642108202e-03,-1.1099151437e-02,2.8314831222e+02,6.3603380958e-05,1.7342902740e-04,-1.9116239953e-08,-1.4589296531e-05,7.8008866787e-08,9.3178582978e-09,-1.1580790180e-08,-6.4859525277e-07,-3.0976057455e-06,-1.2606532729e-03,3.1388888889e-01
-2.1562500000e+01,-4.9552786272e-03,-1.0993526946e-02,2.8314831102e+02,6.3391633314e-05,1.7047089036e-04,-1.8634325757e-08,-1.4487934946e-05,7.6960547408e-08,8.5829085375e-09,-1.2434443257e-08,-6.4508344612e-07,-3.0231820344e-06,-1.2594887358e-03,3.1944444444e-01
-2.1937500000e+01,-4.9463025257e-03,-1.0888269486e-02,2.8314830976e+02,6.3170698728e-05,1.6755561631e-04,-1.8173342239e-08,-1.4383902543e-05,7.5809952896e-08,7.9835628407e-09,-1.2965315985e-08,-6.4143985301e-07,-2.9506358268e-06,-1.2583448250e-03,3.2500000000e-01
-2.2312500000e+01,-4.9376299227e-03,-1.0782857796e-02,2.8314830849e+02,6.2941784187e-05,1.6467086143e-04,-1.7731827307e-08,-1.4277608646e-05,7.4621052880e-08,7.5817829920e-09,-1.3259152720e-08,-6.3770030411e-07,-2.8794995611e-06,-1.2572208625e-03,3.3055555556e-01
-2.2687500000e+01,-4.9295575464e-03,-1.0676843026e-02,2.8314830716e+02,6.2708983363e-05,1.6180976320e-04,-1.7298115814e-08,-1.4169440707e-05,7.3309031369e-08,7.1674976769e-09,-1.3608195760e-08,-6.3395388054e-07,-2.8093972654e-06,-1.2561167839e-03,3.3611111111e-01
-2.3062500000e+01,-4.9215887368e-03,-1.0570701541e-02,2.8314830579e+02,6.2466662515e-05,1.5898210730e-04,-1.6884005858e-08,-1.4059620922e-05,7.2055711402e-08,7.0283170428e-09,-1.3691747234e-08,-6.3013918567e-07,-2.7406832095e-06,-1.2550307260e-03,3.4166666667e-01
-2.3437500000e+01,-4.9139233501e-03,-1.0464427275e-02,2.8314830438e+02,6.2221844982e-05,1.5618771832e-04,-1.6477930452e-08,-1.3948747517e-05,7.1236911736e-08,6.8443635063e-09,-1.3561317409e-08,-6.2640756922e-07,-2.6733324736e-06,-1.2539623222e-03,3.4722222222e-01
-2.3812500000e+01,-4.9068410172e-03,-1.0358254271e-02,2.8314830293e+02,6.1974324182e-05,1.5342688866e-04,-1.6083753583e-08,-1.3837245941e-05,7.0343506303e-08,6.7428563417e-09,-1.3343791818e-08,-6.2272059685e-07,-2.6073684064e-06,-1.2529118054e-03,3.5277777778e-01
-2.4187500000e+01,-4.9001623445e-03,-1.0252377417e-02,2.8314830142e+02,6.1723478443e-05,1.5070742851e-04,-1.5700755861e-08,-1.3725572676e-05,6.8949018130e-08,6.9848831262e-09,-1.3165040610e-08,-6.1889446149e-07,-2.5429984149e-06,-1.2518791871e-03,3.5833333333e-01
-2.4562500000e+01,-4.8937842830e-03,-1.0147309754e-02,2.8314829986e+02,6.1472815840e-05,1.4803881101e-04,-1.5325946350e-08,-1.3613850370e-05,6.7384862534e-08,7.2402554429e-09,-1.3176270379e-08,-6.1511244714e-07,-2.4804008183e-06,-1.2508643955e-03,3.6388888889e-01
-2.4937500000e+01,-4.8876252796e-03,-1.0042641394e-02,2.8314829825e+02,6.1221393281e-05,1.4541277875e-04,-1.4975562216e-08,-1.3501302943e-05,6.6231661838e-08,7.5579153640e-09,-1.3174074454e-08,-6.1145466153e-07,-2.4191279031e-06,-1.2498669954e-03,3.6944444444e-01
-2.5312500000e+01,-4.8818875767e-03,-9.9383810663e-03,2.8314829660e+02,6.0975188709e-05,1.4282290250e-04,-1.4635328579e-08,-1.3387838075e-05,6.5030589587e-08,7.9057999279e-09,-1.3216660463e-08,-6.0796192065e-07,-2.3590907254e-06,-1.2488881117e-03,3.7500000000e-01
-2.5687500000e+01,-4.8762641116e-03,-9.8346596081e-03,2.8314829487e+02,6.0729664972e-05,1.4027419687e-04,-1.4308028579e-08,-1.3273577707e-05,6.3544736280e-08,8.3121580098e-09,-1.3451218447e-08,-6.0455894352e-07,-2.3004606280e-06,-1.2479277773e-03,3.8055555556e-01
-2.6062500000e+01,-4.8706903077e-03,-9.7311499879e-03,2.8314829311e+02,6.0488013421e-05,1.3775938980e-04,-1.3988746749e-08,-1.3158240045e-05,6.1951404299e-08,8.6133280643e-09,-1.3805097541e-08,-6.0123514101e-07,-2.2431046893e-06,-1.2469849922e-03,3.8611111111e-01
-2.6437500000e+01,-4.8653794015e-03,-9.6277050231e-03,2.8314829127e+02,6.0246128158e-05,1.3527773961e-04,-1.3681633515e-08,-1.3041457947e-05,6.0448971475e-08,8.6726222505e-09,-1.3972277642e-08,-5.9791860731e-07,-2.1870252673e-06,-1.2460592577e-03,3.9166666667e-01
-2.6812500000e+01,-4.8603937586e-03,-9.5244887411e-03,2.8314828939e+02,6.0002791329e-05,1.3281922595e-04,-1.3388198691e-08,-1.2923485369e-05,5.9040536567e-08,8.8158010347e-09,-1.4041604801e-08,-5.9465017036e-07,-2.1317932722e-06,-1.2451503947e-03,3.9722222222e-01
-2.7187500000e+01,-4.8558745670e-03,-9.4212200866e-03,2.8314828745e+02,5.9763995182e-05,1.3038651777e-04,-1.3100900055e-08,-1.2804689528e-05,5.7808347672e-08,8.9373210353e-09,-1.4045353379e-08,-5.9152196029e-07,-2.0775081235e-06,-1.2442577337e-03,4.0277777778e-01
-2.7562500000e+01,-4.8519719488e-03,-9.3184326201e-03,2.8314828543e+02,5.9526648162e-05,1.2798674671e-04,-1.2822546148e-08,-1.2684965061e-05,5.6481991079e-08,9.1444296828e-09,-1.3901002234e-08,-5.8850553883e-07,-2.0243898201e-06,-1.2433803182e-03,4.0833333333e-01
-2.7937500000e+01,-4.8483913746e-03,-9.2164425346e-03,2.8314828335e+02,5.9290172091e-05,1.2562870368e-04,-1.2553966596e-08,-1.2564394510e-05,5.4907733911e-08,9.4879863166e-09,-1.3839251348e-08,-5.8551028167e-07,-1.9725685056e-06,-1.2425173539e-03,4.1388888889e-01
-2.8312500000e+01,-4.8447674533e-03,-9.1147535252e-03,2.8314828121e+02,5.9046351494e-05,1.2330156671e-04,-1.2292339788e-08,-1.2443318667e-05,5.3400759223e-08,9.7292837268e-09,-1.3873930153e-08,-5.8239177508e-07,-1.9217319640e-06,-1.2416685019e-03,4.1944444444e-01
-2.8687500000e+01,-4.8414831593e-03,-9.0131106560e-03,2.8314827900e+02,5.8794852642e-05,1.2100325510e-04,-1.2041440597e-08,-1.2321732756e-05,5.1908913241e-08,1.0047492581e-08,-1.3860505709e-08,-5.7909494210e-07,-1.8718568509e-06,-1.2408340051e-03,4.2500000000e-01
-2.9062500000e+01,-4.8389162184e-03,-8.9118999179e-03,2.8314827673e+02,5.8542537528e-05,1.1873942724e-04,-1.1799962924e-08,-1.2199733760e-05,5.0298778000e-08,1.0310305537e-08,-1.3881427272e-08,-5.7578832072e-07,-1.8230748983e-06,-1.2400141251e-03,4.3055555556e-01
-2.9437500000e+01,-4.8371330678e-03,-8.8115302010e-03,2.8314827442e+02,5.8294248084e-05,1.1652184036e-04,-1.1568330915e-08,-1.2076942277e-05,4.8594710196e-08,1.0335811576e-08,-1.3880729775e-08,-5.7258071140e-07,-1.7756284897e-06,-1.2392078433e-03,4.3611111111e-01
-2.9812500000e+01,-4.8358492399e-03,-8.7114481265e-03,2.8314827203e+02,5.8044659439e-05,1.1434004108e-04,-1.1346717888e-08,-1.1953163223e-05,4.7088043553e-08,1.0221581354e-08,-1.3700142269e-08,-5.6944045091e-07,-1.7293547795e-06,-1.2384136320e-03,4.4166666667e-01
-3.0187500000e+01,-4.8350580520e-03,-8.6120231878e-03,2.8314826956e+02,5.7798808290e-05,1.1220076674e-04,-1.1125441311e-08,-1.1828658244e-05,4.6044910441e-08,9.9908928635e-09,-1.3269356354e-08,-5.6643349954e-07,-1.6843993083e-06,-1.2376295224e-03,4.4722222222e-01
-3.0562500000e+01,-4.8349697668e-03,-8.5123581509e-03,2.8314826702e+02,5.7562767059e-05,1.1008799290e-04,-1.0909982861e-08,-1.1703314995e-05,4.5370129315e-08,9.9283904190e-09,-1.2765456461e-08,-5.6359665085e-07,-1.6403590174e-06,-1.2368535064e-03,4.5277777778e-01
-3.0937500000e+01,-4.8359185609e-03,-8.4131605623e-03,2.8314826438e+02,5.7336585845e-05,1.0801111711e-04,-1.0698947615e-08,-1.1577457529e-05,4.4652875615e-08,1.0014804457e-08,-1.2567922710e-08,-5.6106210205e-07,-1.5972834657e-06,-1.2360851999e-03,4.5833333333e-01
-3.1312500000e+01,-4.8376981312e-03,-8.3139437057e-03,2.8314826164e+02,5.7118589796e-05,1.0596826726e-04,-1.0491013061e-08,-1.1451049981e-05,4.3791215440e-08,1.0213037084e-08,-1.2568180276e-08,-5.5870613049e-07,-1.5552324814e-06,-1.2353249996e-03,4.6388888889e-01
-3.1687500000e+01,-4.8400086960e-03,-8.2148228214e-03,2.8314825881e+02,5.6913014334e-05,1.0396012476e-04,-1.0287584048e-08,-1.1324017188e-05,4.2956296549e-08,1.0637783594e-08,-1.2632738171e-08,-5.5651077157e-07,-1.5142699869e-06,-1.2345730827e-03,4.6944444444e-01
-3.2062500000e+01,-4.8424220903e-03,-8.1156577943e-03,2.8314825585e+02,5.6706171285e-05,1.0197829870e-04,-1.0086406625e-08,-1.1196138160e-05,4.2100225580e-08,1.1211279066e-08,-1.2689647920e-08,-5.5432970768e-07,-1.4742047455e-06,-1.2338303808e-03,4.7500000000e-01
-3.2437500000e+01,-4.8446894705e-03,-8.0166077181e-03,2.8314825283e+02,5.6495454552e-05,1.0001990578e-04,-9.8937837688e-09,-1.1067723254e-05,4.1404329990e-08,1.1812779984e-08,-1.2719551507e-08,-5.5211429888e-07,-1.4349740594e-06,-1.2330979704e-03,4.8055555556e-01
