z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-3.2437500000e+01,-1.3947704528e-02,-1.9400900818e-02,2.8314280832e+02,2.6360218490e-04,4.5786433400e-04,-3.3912991401e-08,-2.1913743950e-05,7.7168369797e-08,4.1869195742e-08,-9.0726332989e-09,-5.3576753231e-06,-1.2345566950e-05,-9.6219736460e-03,5.4062500000e-01
-3.2812500000e+01,-1.4113655652e-02,-1.8987550799e-02,2.8314279019e+02,2.6654149902e-04,4.4072462152e-04,-3.3016714013e-08,-2.1553165503e-05,7.4709071726e-08,4.1686678350e-08,-8.1804876909e-09,-5.4283317127e-06,-1.1713891065e-05,-9.6212090231e-03,5.4687500000e-01
-3.3187500000e+01,-1.4272295321e-02,-1.8575622319e-02,2.8314277143e+02,2.6935826445e-04,4.2398023132e-04,-3.2143463262e-08,-2.1187385099e-05,7.2085626230e-08,4.1497387009e-08,-7.1241398436e-09,-5.4945848951e-06,-1.1106484477e-05,-9.6204443665e-03,5.5312500000e-01
-3.3562500000e+01,-1.4424265860e-02,-1.8164459475e-02,2.8314275208e+02,2.7207023229e-04,4.0760875846e-04,-3.1280120635e-08,-2.0817366556e-05,6.9628504095e-08,4.1568262890e-08,-6.3817966184e-09,-5.5572962619e-06,-1.0522000510e-05,-9.6196786458e-03,5.5937500000e-01
-3.3937500000e+01,-1.4570124581e-02,-1.7754857651e-02,2.8314273202e+02,2.7468633226e-04,3.9163602987e-04,-3.0427387034e-08,-2.0443928015e-05,6.7112935911e-08,4.1828266140e-08,-6.2633993205e-09,-5.6166409333e-06,-9.9608041782e-06,-9.6189115263e-03,5.6562500000e-01
-3.4312500000e+01,-1.4709943797e-02,-1.7345841710e-02,2.8314271127e+02,2.7719929909e-04,3.7602634208e-04,-2.9597412520e-08,-2.0066663368e-05,6.4698696042e-08,4.1843819800e-08,-6.5397885410e-09,-5.6725280928e-06,-9.4215386546e-06,-9.6181436883e-03,5.7187500000e-01
-3.4687500000e+01,-1.4843430211e-02,-1.6937516095e-02,2.8314268970e+02,2.7960286280e-04,3.6077792004e-04,-2.8764314888e-08,-1.9685892618e-05,6.1950937723e-08,4.1228152240e-08,-7.1142438415e-09,-5.7249780138e-06,-8.9034426938e-06,-9.6173770507e-03,5.7812500000e-01
-3.5062500000e+01,-1.4970353417e-02,-1.6529825610e-02,2.8314266734e+02,2.8188107365e-04,3.4589342383e-04,-2.7951721669e-08,-1.9301314931e-05,5.8894615922e-08,4.0540681765e-08,-7.7165877915e-09,-5.7735392743e-06,-8.4063072527e-06,-9.6166111244e-03,5.8437500000e-01
-3.5437500000e+01,-1.5090636457e-02,-1.6122928219e-02,2.8314264422e+02,2.8402509993e-04,3.3136959187e-04,-2.7169318378e-08,-1.8912855572e-05,5.5964598793e-08,4.0046375110e-08,-7.9658449523e-09,-5.8181228863e-06,-7.9293522741e-06,-9.6158432803e-03,5.9062500000e-01
-3.5812500000e+01,-1.5203509619e-02,-1.5716586430e-02,2.8314262030e+02,2.8602618421e-04,3.1718810022e-04,-2.6422832835e-08,-1.8520753047e-05,5.3376670920e-08,3.9544854710e-08,-8.3483030722e-09,-5.8587145767e-06,-7.4715534111e-06,-9.6150716973e-03,5.9687500000e-01
-3.6187500000e+01,-1.5308909408e-02,-1.5309889283e-02,2.8314259545e+02,2.8785880162e-04,3.0333342994e-04,-2.5699785263e-08,-1.8125555322e-05,5.1194518895e-08,3.9515188094e-08,-9.1259441680e-09,-5.8943909682e-06,-7.0323202673e-06,-9.6142947997e-03,6.0312500000e-01
-3.6562500000e+01,-1.5405934647e-02,-1.4902503265e-02,2.8314256964e+02,2.8949126159e-04,2.8978979120e-04,-2.4978946557e-08,-1.7727722816e-05,4.9471324817e-08,3.9418050081e-08,-9.7976021608e-09,-5.9244735319e-06,-6.6105899207e-06,-9.6135137106e-03,6.0937500000e-01
-3.6937500000e+01,-1.5493849360e-02,-1.4494138421e-02,2.8314254279e+02,2.9087941876e-04,2.7655065142e-04,-2.4270828711e-08,-1.7326993125e-05,4.7997450588e-08,3.9150213379e-08,-1.0018874619e-08,-5.9472586620e-06,-6.2060532371e-06,-9.6127300148e-03,6.1562500000e-01
-3.7312500000e+01,-1.5572447686e-02,-1.4085587850e-02,2.8314251493e+02,2.9200385639e-04,2.6363897613e-04,-2.3574353579e-08,-1.6923640360e-05,4.6069268806e-08,3.8867077852e-08,-1.0053158378e-08,-5.9622681668e-06,-5.8186475406e-06,-9.6119442810e-03,6.2187500000e-01
-3.7687500000e+01,-1.5642447729e-02,-1.3676988306e-02,2.8314248593e+02,2.9288140007e-04,2.5106509578e-04,-2.2900546036e-08,-1.6517754884e-05,4.3381933410e-08,3.8807316116e-08,-9.9583389644e-09,-5.9700497705e-06,-5.4485882638e-06,-9.6111572223e-03,6.2812500000e-01
-3.8062500000e+01,-1.5703790067e-02,-1.3267368209e-02,2.8314245559e+02,2.9351405569e-04,2.3879934989e-04,-2.2238627389e-08,-1.6109922250e-05,4.0781702410e-08,3.8833737238e-08,-9.8977290084e-09,-5.9705762147e-06,-5.0944823403e-06,-9.6103700561e-03,6.3437500000e-01
-3.8437500000e+01,-1.5756931886e-02,-1.2857308374e-02,2.8314242380e+02,2.9390427582e-04,2.2685811462e-04,-2.1605712026e-08,-1.5700483000e-05,3.8726908344e-08,3.8110280107e-08,-9.9323981253e-09,-5.9639744074e-06,-4.7564273468e-06,-9.6095849249e-03,6.4062500000e-01
-3.8812500000e+01,-1.5802131683e-02,-1.2446738051e-02,2.8314239045e+02,2.9406152356e-04,2.1522447265e-04,-2.0979722513e-08,-1.5289686529e-05,3.7208725532e-08,3.7187001242e-08,-9.8884077295e-09,-5.9504264974e-06,-4.4330917073e-06,-9.6088019116e-03,6.4687500000e-01
-3.9187500000e+01,-1.5838693857e-02,-1.2034841994e-02,2.8314235547e+02,2.9396693886e-04,2.0388305909e-04,-2.0358662795e-08,-1.4877852001e-05,3.6108559506e-08,3.6550985086e-08,-9.6142128431e-09,-5.9298761441e-06,-4.1241313460e-06,-9.6080202238e-03,6.5312500000e-01
-3.9562500000e+01,-1.5865626958e-02,-1.1621979709e-02,2.8314231873e+02,2.9360371564e-04,1.9285637997e-04,-1.9740371090e-08,-1.4464906876e-05,3.4931481290e-08,3.5751072826e-08,-9.3782794589e-09,-5.9022659635e-06,-3.8300225719e-06,-9.6072414862e-03,6.5937500000e-01
-3.9937500000e+01,-1.5883071461e-02,-1.1207872405e-02,2.8314227995e+02,2.9296595093e-04,1.8213332956e-04,-1.9142469345e-08,-1.4051126542e-05,3.3901643430e-08,3.5247197997e-08,-9.1772020667e-09,-5.8675611642e-06,-3.5497920451e-06,-9.6064662513e-03,6.6562500000e-01
-4.0312500000e+01,-1.5890912227e-02,-1.0793583411e-02,2.8314223921e+02,2.9205186798e-04,1.7174836160e-04,-1.8555289429e-08,-1.3637243917e-05,3.2729076578e-08,3.4980545234e-08,-8.9962223260e-09,-5.8257352318e-06,-3.2839343637e-06,-9.6056952486e-03,6.7187500000e-01
-4.0687500000e+01,-1.5888472504e-02,-1.0379103064e-02,2.8314219608e+02,2.9083161280e-04,1.6168950937e-04,-1.7975908860e-08,-1.3224150545e-05,3.1241984403e-08,3.4564364138e-08,-9.1534352733e-09,-5.7758174299e-06,-3.0317257488e-06,-9.6049292010e-03,6.7812500000e-01
-4.1062500000e+01,-1.5875856429e-02,-9.9644561210e-03,2.8314215041e+02,2.8930595187e-04,1.5194713514e-04,-1.7396613961e-08,-1.2811846402e-05,2.9517379395e-08,3.3916433894e-08,-9.5221828156e-09,-5.7178299635e-06,-2.7924778150e-06,-9.6041689056e-03,6.8437500000e-01
-4.1437500000e+01,-1.5854436267e-02,-9.5496990601e-03,2.8314210200e+02,2.8751956035e-04,1.4254210959e-04,-1.6836873418e-08,-1.2399750597e-05,2.7461161395e-08,3.3410756516e-08,-9.6426746840e-09,-5.6531619042e-06,-2.5665561585e-06,-9.6034135366e-03,6.9062500000e-01
-4.1812500000e+01,-1.5823322560e-02,-9.1348773997e-03,2.8314205045e+02,2.8544744667e-04,1.3348225927e-04,-1.6293211679e-08,-1.1987878300e-05,2.5350687817e-08,3.3515924306e-08,-9.5947648220e-09,-5.5810852488e-06,-2.3536779419e-06,-9.6026616933e-03,6.9687500000e-01
-4.2187500000e+01,-1.5782263884e-02,-8.7195449083e-03,2.8314199540e+02,2.8308418624e-04,1.2476143636e-04,-1.5759920423e-08,-1.1576170554e-05,2.3625047830e-08,3.3377192912e-08,-9.6057810150e-09,-5.5016505844e-06,-2.1531886264e-06,-9.6019132923e-03,7.0312500000e-01
-4.2562500000e+01,-1.5730250956e-02,-8.3033844039e-03,2.8314193661e+02,2.8040391595e-04,1.1637222228e-04,-1.5245902652e-08,-1.1165412735e-05,2.2054015625e-08,3.2795070959e-08,-9.6126821439e-09,-5.4144947955e-06,-1.9644773245e-06,-9.6011687047e-03,7.0937500000e-01
-4.2937500000e+01,-1.5666902688e-02,-7.8864823423e-03,2.8314187362e+02,2.7739482457e-04,1.0830307039e-04,-1.4746267985e-08,-1.0755184013e-05,2.0510591023e-08,3.2278709786e-08,-9.2904649073e-09,-5.3192970764e-06,-1.7868121319e-06,-9.6004266457e-03,7.1562500000e-01
-4.3312500000e+01,-1.5591112843e-02,-7.4685338631e-03,2.8314180615e+02,2.7402766773e-04,1.0056015767e-04,-1.4247991112e-08,-1.0346207335e-05,1.8794235341e-08,3.1788806565e-08,-8.7323763689e-09,-5.2154779213e-06,-1.6198703146e-06,-9.5996853443e-03,7.2187500000e-01
-4.3687500000e+01,-1.5501851591e-02,-7.0495635003e-03,2.8314173346e+02,2.7027654578e-04,9.3153111063e-05,-1.3748444716e-08,-9.9395145809e-06,1.7112095540e-08,3.1509756780e-08,-8.1513631148e-09,-5.1024807271e-06,-1.4636320649e-06,-9.5989427928e-03,7.2812500000e-01
-4.4062500000e+01,-1.5398592712e-02,-6.6286082207e-03,2.8314165477e+02,2.6614870814e-04,8.6072084068e-05,-1.3248848832e-08,-9.5346408602e-06,1.5396900047e-08,3.1320142412e-08,-7.5122452704e-09,-4.9809799693e-06,-1.3174083001e-06,-9.5981978927e-03,7.3437500000e-01
-4.4437500000e+01,-1.5280431727e-02,-6.2061400805e-03,2.8314156916e+02,2.6162407480e-04,7.9323349497e-05,-1.2759073686e-08,-9.1322641935e-06,1.3654874076e-08,3.1064073547e-08,-6.8304063650e-09,-4.8506951522e-06,-1.1808703668e-06,-9.5974501750e-03,7.4062500000e-01
-4.4812500000e+01,-1.5146746827e-02,-5.7822943371e-03,2.8314147592e+02,2.5668474000e-04,7.2919674286e-05,-1.2284575219e-08,-8.7328357475e-06,1.1341186661e-08,3.0645556374e-08,-6.1409403357e-09,-4.7114968138e-06,-1.0540865402e-06,-9.5967017785e-03,7.4687500000e-01
-4.5187500000e+01,-1.4996256099e-02,-5.3577713537e-03,2.8314137406e+02,2.5130715093e-04,6.6863058172e-05,-1.1820551787e-08,-8.3369846724e-06,8.3583470330e-09,2.9875265267e-08,-5.5809813748e-09,-4.5631912677e-06,-9.3640674060e-07,-9.5959549482e-03,7.5312500000e-01
-4.5562500000e+01,-1.4827520713e-02,-4.9320940243e-03,2.8314126209e+02,2.4545771143e-04,6.1147276450e-05,-1.1370653970e-08,-7.9452875113e-06,5.7900650299e-09,2.9061380324e-08,-5.1091134715e-09,-4.4051169733e-06,-8.2724350262e-07,-9.5952089625e-03,7.5937500000e-01
-4.5937500000e+01,-1.4638670932e-02,-4.5053902514e-03,2.8314113835e+02,2.3910705147e-04,5.5774821289e-05,-1.0926018808e-08,-7.5582197293e-06,3.8038031744e-09,2.8159067708e-08,-4.4043168580e-09,-4.2370124115e-06,-7.2636095114e-07,-9.5944643412e-03,7.6562500000e-01
-4.6312500000e+01,-1.4428391300e-02,-4.0782907518e-03,2.8314100116e+02,2.3224186078e-04,5.0746005121e-05,-1.0478546129e-08,-7.1758572913e-06,2.2895841427e-09,2.7186583280e-08,-3.1894712008e-09,-4.0590662023e-06,-6.3333502346e-07,-9.5937224569e-03,7.7187500000e-01
-4.6687500000e+01,-1.4195181042e-02,-3.6516311668e-03,2.8314084848e+02,2.2484232880e-04,4.6073898416e-05,-1.0031944971e-08,-6.7994021916e-06,9.7357073219e-10,2.6108823814e-08,-1.5656900229e-09,-3.8712824220e-06,-5.4811960960e-07,-9.5929847390e-03,7.7812500000e-01
-4.7062500000e+01,-1.3936663881e-02,-3.2259995490e-03,2.8314067745e+02,2.1687257335e-04,4.1763976551e-05,-9.5832553198e-09,-6.4303117586e-06,-5.4878681272e-10,2.4652011545e-08,8.9659248733e-11,-3.6734458141e-06,-4.7027059550e-07,-9.5922518811e-03,7.8437500000e-01
-4.7437500000e+01,-1.3650903770e-02,-2.8014227931e-03,2.8314048477e+02,2.0831774082e-04,3.7803083262e-05,-9.1476050075e-09,-6.0690402445e-06,-2.0230242283e-09,2.3030367329e-08,1.6510381749e-09,-3.4660252042e-06,-3.9918815437e-07,-9.5915227140e-03,7.9062500000e-01
-4.7812500000e+01,-1.3334888189e-02,-2.3786698908e-03,2.8314026640e+02,1.9915566817e-04,3.4184864184e-05,-8.7210394731e-09,-5.7166998761e-06,-3.3326928145e-09,2.0995403306e-08,3.3104585083e-09,-3.2495402549e-06,-3.3459686935e-07,-9.5907973772e-03,7.9687500000e-01
-4.8187500000e+01,-1.2986956260e-02,-1.9599262617e-03,2.8314001795e+02,1.8939386585e-04,3.0921093161e-05,-8.2945442220e-09,-5.3752545670e-06,-4.4393283117e-09,1.8518030803e-08,4.9394646828e-09,-3.0250184940e-06,-2.7623754554e-07,-9.5900768048e-03,8.0312500000e-01
-4.8562500000e+01,-1.2603840226e-02,-1.5483117542e-03,2.8313973319e+02,1.7901688195e-04,2.8015743258e-05,-7.8640272989e-09,-5.0459439561e-06,-5.2829366893e-09,1.5813958418e-08,6.3074755962e-09,-2.7931736045e-06,-2.2407147934e-07,-9.5893632401e-03,8.0937500000e-01
-4.8937500000e+01,-1.2184126466e-02,-1.1468095528e-03,2.8313940556e+02,1.6806256862e-04,2.5467735328e-05,-7.4281290929e-09,-4.7295372332e-06,-6.0352126298e-09,1.2979862258e-08,7.3232330576e-09,-2.5557755058e-06,-1.7780123410e-07,-9.5886595731e-03,8.1562500000e-01
-4.9312500000e+01,-1.1726101344e-02,-7.5804137094e-04,2.8313902666e+02,1.5657574279e-04,2.3269367779e-05,-7.0014968031e-09,-4.4266547884e-06,-6.4742701269e-09,1.0300208365e-08,8.1776440892e-09,-2.3148581105e-06,-1.3708513397e-07,-9.5879683811e-03,8.2187500000e-01
-4.9687500000e+01,-1.1228215517e-02,-3.8442625730e-04,2.8313858561e+02,1.4461080480e-04,2.1397476329e-05,-6.5741763416e-09,-4.1384798290e-06,-6.9265908199e-09,7.8248430227e-09,8.8081080595e-09,-2.0724926624e-06,-1.0135193560e-07,-9.5872941096e-03,8.2812500000e-01
-5.0062500000e+01,-1.0690556674e-02,-3.1179176149e-05,2.8313807006e+02,1.3227425964e-04,1.9834985679e-05,-6.1494548035e-09,-3.8667066758e-06,-7.3298262627e-09,5.3743391339e-09,8.9720305109e-09,-1.8317386399e-06,-7.0347583755e-08,-9.5866421027e-03,8.3437500000e-01
-5.0437500000e+01,-1.0113653420e-02,2.9637305165e-04,2.8313746431e+02,1.1969829014e-04,1.8551152531e-05,-5.7221277867e-09,-3.6123957596e-06,-7.4655201150e-09,2.8566608878e-09,8.8855995698e-09,-1.5963211226e-06,-4.3732114101e-08,-9.5860175310e-03,8.4062500000e-01
-5.0812500000e+01,-9.4986696080e-03,5.9155270563e-04,2.8313675027e+02,1.0702071386e-04,1.7518588831e-05,-5.2949053466e-09,-3.3762150327e-06,-7.5979030268e-09,4.9398258975e-10,8.6104327936e-09,-1.3692568263e-06,-2.1305968538e-08,-9.5854248110e-03,8.4687500000e-01
-5.1187500000e+01,-8.8493990510e-03,8.4850598600e-04,2.8313590712e+02,9.4412672807e-05,1.6693956462e-05,-4.8792997058e-09,-3.1587484084e-06,-7.5274157855e-09,-1.0335220710e-09,8.1275634572e-09,-1.1537990324e-06,-2.8075087251e-09,-9.5848670030e-03,8.5312500000e-01
-5.1562500000e+01,-8.1727782056e-03,1.0604738701e-03,2.8313491076e+02,8.2093406802e-05,1.6034264177e-05,-4.4586561996e-09,-2.9607237230e-06,-7.2562992532e-09,-1.9125146619e-09,7.4121224530e-09,-9.5350242900e-07,1.1894778258e-08,-9.5843485276e-03,8.5937500000e-01
-5.1937500000e+01,-7.4781619227e-03,1.2211014438e-03,2.8313373375e+02,7.0320333259e-05,1.5484914228e-05,-4.0357739968e-09,-2.7825903440e-06,-6.6792356875e-09,-2.1038713226e-09,6.4519210007e-09,-7.7218892777e-07,2.2780186810e-08,-9.5838716503e-03,8.6562500000e-01
-5.2312500000e+01,-6.7796318664e-03,1.3267749795e-03,2.8313234626e+02,5.9362133910e-05,1.5008419054e-05,-3.6127418098e-09,-2.6240348759e-06,-6.0135313513e-09,-1.4873684027e-09,5.4573288863e-09,-6.1289535490e-07,2.9980031307e-08,-9.5834374935e-03,8.7187500000e-01
-5.2687500000e+01,-6.0933466896e-03,1.3750945918e-03,2.8313071621e+02,4.9460463759e-05,1.4563543534e-05,-3.1896539816e-09,-2.4846303718e-06,-5.3101130302e-09,-6.6955553474e-10,4.4279881906e-09,-4.7733649242e-07,3.3779095471e-08,-9.5830472047e-03,8.7812500000e-01
-5.3062500000e+01,-5.4371226806e-03,1.3648291139e-03,2.8312880983e+02,4.0805461615e-05,1.4111686969e-05,-2.7777661655e-09,-2.3630106675e-06,-4.4860350607e-09,2.3018436296e-10,3.5135337490e-09,-3.6580997669e-07,3.4429605955e-08,-9.5827009756e-03,8.8437500000e-01
-5.3437500000e+01,-4.8311302023e-03,1.3016165714e-03,2.8312659525e+02,3.3551739816e-05,1.3638913257e-05,-2.3748685303e-09,-2.2572564331e-06,-3.5516904467e-09,1.1943399792e-09,2.6285790521e-09,-2.7788450098e-07,3.2480445166e-08,-9.5823968678e-03,8.9062500000e-01
-5.3812500000e+01,-4.2932534880e-03,1.1945739444e-03,2.8312404324e+02,2.7752173534e-05,1.3150398111e-05,-1.9956432853e-09,-2.1648984550e-06,-2.6741256443e-09,2.0935490211e-09,1.8197028155e-09,-2.1173994931e-07,2.8597607720e-08,-9.5821320527e-03,8.9687500000e-01
-5.4187500000e+01,-3.8325733563e-03,1.0581999835e-03,2.8312113030e+02,2.3314598580e-05,1.2663562271e-05,-1.6544490445e-09,-2.0828855111e-06,-1.8563426880e-09,2.8700798006e-09,1.4020499949e-09,-1.6398412388e-07,2.3650275465e-08,-9.5819037878e-03,9.0312500000e-01
-5.4562500000e+01,-3.4513842153e-03,9.0965674319e-04,2.8311783483e+02,2.0062916425e-05,1.2199612468e-05,-1.3555495283e-09,-2.0087115480e-06,-1.1809419599e-09,3.3346197060e-09,1.1542226147e-09,-1.3084949438e-07,1.8374434044e-08,-9.5817096720e-03,9.0937500000e-01
-5.4937500000e+01,-3.1428931847e-03,7.6759196345e-04,2.8311415748e+02,1.7724667883e-05,1.1768876204e-05,-1.1108994357e-09,-1.9405354478e-06,-7.6298686615e-10,3.5146796080e-09,9.5119420814e-10,-1.0819564975e-07,1.3449747894e-08,-9.5815474402e-03,9.1562500000e-01
-5.5312500000e+01,-2.8916103364e-03,6.4544431606e-04,2.8311010731e+02,1.6003802812e-05,1.1358766809e-05,-9.2001531957e-10,-1.8777521944e-06,-5.5993272148e-10,3.3921250951e-09,7.5994509410e-10,-9.2361667461e-08,9.3635833481e-09,-9.5814140301e-03,9.2187500000e-01
-5.5687500000e+01,-2.6792606800e-03,5.4743959596e-04,2.8310571569e+02,1.4639343818e-05,1.0958724441e-05,-7.7856654263e-10,-1.8202582090e-06,-4.7829816829e-10,3.1029118047e-09,6.2964422866e-10,-8.0438709906e-08,6.2622871769e-09,-9.5813054042e-03,9.2812500000e-01
-5.6062500000e+01,-2.4857280571e-03,4.7037191762e-04,2.8310103240e+02,1.3422297058e-05,1.0568062084e-05,-6.7841074939e-10,-1.7674895888e-06,-5.1512891547e-10,2.5920572560e-09,5.3765034795e-10,-7.0246840715e-08,4.0624552169e-09,-9.5812172999e-03,9.3437500000e-01
-5.6437500000e+01,-2.2968274759e-03,4.0676422261e-04,2.8309610453e+02,1.2241618675e-05,1.0194885839e-05,-6.0747414105e-10,-1.7191065409e-06,-7.8716191104e-10,1.8745693477e-09,4.3768531457e-10,-6.0751479694e-08,2.3946202124e-09,-9.5811451407e-03,9.4062500000e-01
-5.6812500000e+01,-2.1055201829e-03,3.4783108601e-04,2.8309098178e+02,1.1070074822e-05,9.8576858920e-06,-5.5728487914e-10,-1.6750747769e-06,-1.1051773722e-09,1.1876201264e-09,3.0070324236e-10,-5.1719567921e-08,9.3367236475e-10,-9.5810839423e-03,9.4687500000e-01
-5.7187500000e+01,-1.9115941558e-03,2.8608782144e-04,2.8308570251e+02,9.9423531296e-06,9.5746935609e-06,-5.1846939677e-10,-1.6351603495e-06,-1.3429726695e-09,6.7517823348e-10,1.7024692422e-10,-4.3349786842e-08,-5.9671755095e-10,-9.5810295792e-03,9.5312500000e-01
-5.7562500000e+01,-1.7191750815e-03,2.1714293425e-04,2.8308029528e+02,8.9078525166e-06,9.3624467470e-06,-4.8541268762e-10,-1.5989772224e-06,-1.4869539972e-09,3.7521179598e-10,1.2892878148e-10,-3.5911730795e-08,-2.2994570678e-09,-9.5809794152e-03,9.5937500000e-01
-5.7937500000e+01,-1.5347385187e-03,1.4190542380e-04,2.8307478916e+02,8.0116126932e-06,9.2194586393e-06,-4.5389288519e-10,-1.5660150122e-06,-1.5587588352e-09,1.4847673052e-10,1.3275961785e-10,-2.9642807555e-08,-4.1144034566e-09,-9.5809320931e-03,9.6562500000e-01
-5.8312500000e+01,-1.3620021402e-03,6.3390736722e-05,2.8306919529e+02,7.2690992881e-06,9.1393351477e-06,-4.2527899187e-10,-1.5357416624e-06,-1.6531488277e-09,-1.0585849092e-10,1.3167687854e-10,-2.4540666488e-08,-5.9587049838e-09,-9.5808870870e-03,9.7187500000e-01
-5.8687500000e+01,-1.2039811159e-03,-1.3990300190e-05,2.8306352926e+02,6.6758056461e-06,9.1022043939e-06,-3.9815472769e-10,-1.5075744588e-06,-1.7071427896e-09,-2.0721973263e-10,1.5588767202e-10,-2.0487689897e-08,-7.7029811404e-09,-9.5808440938e-03,9.7812500000e-01
-5.9062500000e+01,-1.0625864590e-03,-8.5167737014e-05,2.8305780186e+02,6.2181598429e-06,9.0930882155e-06,-3.7427597709e-10,-1.4813248539e-06,-1.7362432879e-09,-3.1037434893e-10,1.8749358804e-10,-1.7344728552e-08,-9.1780780718e-09,-9.5808033855e-03,9.8437500000e-01
-5.9437500000e+01,-9.3653118738e-04,-1.4837357807e-04,2.8305202912e+02,5.8690999317e-06,9.0986808817e-06,-3.5395033147e-10,-1.4569574655e-06,-1.7558798395e-09,-4.4376433806e-10,1.8911690969e-10,-1.4876430204e-08,-1.0349273037e-08,-9.5807650141e-03,9.9062500000e-01
-5.9812500000e+01,-8.2413587686e-04,-2.0224065007e-04,2.8304622798e+02,5.6085555457e-06,9.1014295873e-06,-3.3665713592e-10,-1.4342305721e-06,-1.7819104370e-09,-5.8434556699e-10,1.5752864444e-10,-1.2884162926e-08,-1.1240856193e-08,-9.5807288502e-03,9.9687500000e-01
-6.0187500000e+01,-7.2376973948e-04,-2.4807943992e-04,2.8304040948e+02,5.4127720972e-06,9.0991835991e-06,-3.2164164108e-10,-1.4129549364e-06,-1.9106333281e-09,-8.0742209319e-10,1.1754523528e-10,-1.1194958419e-08,-1.1958982151e-08,-9.5806946428e-03,1.0031250000e+00
-6.0562500000e+01,-6.3327797325e-04,-2.8740103658e-04,2.8303458629e+02,5.2623466392e-06,9.0793676583e-06,-3.0870647974e-10,-1.3931266941e-06,-2.0245491234e-09,-9.4018642971e-10,1.0438453361e-10,-9.7137582196e-09,-1.2520657611e-08,-9.5806617496e-03,1.0093750000e+00
-6.0937500000e+01,-5.5017588185e-04,-3.2190955232e-04,2.8302876904e+02,5.1386133418e-06,9.0314863022e-06,-2.9733009715e-10,-1.3745607539e-06,-2.1217793445e-09,-1.0387673990e-09,9.0185998557e-11,-8.3528051419e-09,-1.2968988464e-08,-9.5806302615e-03,1.0156250000e+00
-6.1312500000e+01,-4.7374557515e-04,-3.5247109089e-04,2.8302295462e+02,5.0264488825e-06,8.9500381385e-06,-2.8821680703e-10,-1.3569948021e-06,-2.1971379073e-09,-1.1375431686e-09,7.4266229284e-11,-7.1162251887e-09,-1.3369222293e-08,-9.5806002936e-03,1.0218750000e+00
-6.1687500000e+01,-4.0517242091e-04,-3.7924089010e-04,2.8301714929e+02,4.9199253265e-06,8.8412804503e-06,-2.8050819772e-10,-1.3403011822e-06,-2.2551267737e-09,-1.2148880474e-09,7.5263316089e-11,-6.0212741378e-09,-1.3714053309e-08,-9.5805716333e-03,1.0281250000e+00
-6.2062500000e+01,-3.4407657208e-04,-4.0298782141e-04,2.8301134558e+02,4.8134297415e-06,8.7175766488e-06,-2.7377825608e-10,-1.3244192409e-06,-2.3606661255e-09,-1.3597240001e-09,8.5445646502e-11,-5.0571524012e-09,-1.4024805257e-08,-9.5805443329e-03,1.0343750000e+00
-6.2437500000e+01,-2.9052285952e-04,-4.2371597481e-04,2.8300554199e+02,4.7064484096e-06,8.5841387029e-06,-2.6804741796e-10,-1.3091660426e-06,-2.4516336448e-09,-1.4726175182e-09,1.0529949762e-10,-4.2185411953e-09,-1.4267037205e-08,-9.5805183477e-03,1.0406250000e+00
-6.2812500000e+01,-2.4457310799e-04,-4.4128408661e-04,2.8299971913e+02,4.6020915666e-06,8.4462430527e-06,-2.6287939404e-10,-1.2944068057e-06,-2.5363681997e-09,-1.5688505095e-09,1.3655519712e-10,-3.5043479607e-09,-1.4402902589e-08,-9.5804937643e-03,1.0468750000e+00
-6.3187500000e+01,-2.0483574233e-04,-4.5551567807e-04,2.8299387579e+02,4.4984063584e-06,8.3021216191e-06,-2.5869123883e-10,-1.2800833895e-06,-2.5802199387e-09,-1.6558319343e-09,1.6694709787e-10,-2.8770177405e-09,-1.4398366284e-08,-9.5804706517e-03,1.0531250000e+00
-6.3562500000e+01,-1.7047426665e-04,-4.6588193631e-04,2.8298800876e+02,4.3919999122e-06,8.1535055814e-06,-2.5493514341e-10,-1.2661345077e-06,-2.5862038115e-09,-1.7384972665e-09,1.8302600220e-10,-2.3261064773e-09,-1.4231286864e-08,-9.5804490939e-03,1.0593750000e+00
-6.3937500000e+01,-1.4045398024e-04,-4.7246614223e-04,2.8298210406e+02,4.2822100320e-06,7.9998434458e-06,-2.5171973999e-10,-1.2524542246e-06,-2.6812159429e-09,-1.9197320676e-09,1.7532842407e-10,-1.8415369933e-09,-1.3884478070e-08,-9.5804291036e-03,1.0656250000e+00
-6.4312500000e+01,-1.1413809703e-04,-4.7473636973e-04,2.8297616077e+02,4.1718131239e-06,7.8428286095e-06,-2.4967578985e-10,-1.2390247803e-06,-2.7662126343e-09,-2.0663683246e-09,1.8469126635e-10,-1.4214774524e-09,-1.3368169683e-08,-9.5804104743e-03,1.0718750000e+00
-6.4687500000e+01,-9.1341693052e-05,-4.7225972119e-04,2.8297017931e+02,4.0622022420e-06,7.6849119564e-06,-2.4806232102e-10,-1.2258351363e-06,-2.8273031802e-09,-2.2013160707e-09,2.1787065342e-10,-1.0607781795e-09,-1.2713727432e-08,-9.5803931563e-03,1.0781250000e+00
