z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-6.1875000000e+00,2.1922274124e-03,-1.8429458544e-02,2.8309632633e+02,1.3494535721e-04,4.5231822333e-04,-7.4570877501e-08,-7.1269488143e-06,1.0635666872e-07,1.3518806630e-07,-1.1284314195e-08,2.4717887601e-06,-1.2454283850e-05,-2.1750591820e-03,9.0659340659e-02
-6.5625000000e+00,1.7621701063e-03,-1.8258469404e-02,2.8309647216e+02,1.2828759806e-04,4.4331048756e-04,-6.8728280150e-08,-7.2299697420e-06,9.8989937362e-08,1.3578637721e-07,-6.1188816643e-09,2.2021933790e-06,-1.2074551273e-05,-2.1762245929e-03,9.6153846154e-02
-6.9375000000e+00,1.3852620236e-03,-1.8092500372e-02,2.8309660206e+02,1.2249878972e-04,4.3472012747e-04,-6.3770802874e-08,-7.3183493685e-06,9.3900290271e-08,1.3505447007e-07,-1.6458303843e-09,1.9703903425e-06,-1.1717053266e-05,-2.1773489164e-03,1.0164835165e-01
-7.3125000000e+00,1.0540672557e-03,-1.7930147125e-02,2.8309671729e+02,1.1741289316e-04,4.2644063039e-04,-5.9527376417e-08,-7.3936402961e-06,9.0267638415e-08,1.3330586687e-07,2.1452346046e-09,1.7693460811e-06,-1.1376708703e-05,-2.1784357383e-03,1.0714285714e-01
-7.6875000000e+00,7.6176569853e-04,-1.7771225386e-02,2.8309682006e+02,1.1292767009e-04,4.1846095668e-04,-5.5845015366e-08,-7.4586239001e-06,8.7059774204e-08,1.3052650874e-07,4.7334371494e-09,1.5940959422e-06,-1.1052756731e-05,-2.1794873409e-03,1.1263736264e-01
-8.0625000000e+00,5.0277767270e-04,-1.7615025036e-02,2.8309691220e+02,1.0893573162e-04,4.1073173216e-04,-5.2622759112e-08,-7.5140437672e-06,8.4178626402e-08,1.2761910561e-07,6.4661064488e-09,1.4410188477e-06,-1.0742475493e-05,-2.1805045558e-03,1.1813186813e-01
-8.4375000000e+00,2.7240364844e-04,-1.7460765817e-02,2.8309699476e+02,1.0536398575e-04,4.0320933036e-04,-4.9780085052e-08,-7.5603889791e-06,8.2315157301e-08,1.2456473014e-07,8.1701596945e-09,1.3063859339e-06,-1.0444081608e-05,-2.1814881464e-03,1.2362637363e-01
-8.8125000000e+00,6.6714130164e-05,-1.7306994134e-02,2.8309706921e+02,1.0214686017e-04,3.9585275911e-04,-4.7280843218e-08,-7.5981167746e-06,8.0686756260e-08,1.2162205051e-07,9.3350454859e-09,1.1871234655e-06,-1.0155975471e-05,-2.1824390547e-03,1.2912087912e-01
-9.1875000000e+00,-1.1776835980e-04,-1.7153646757e-02,2.8309713667e+02,9.9223804553e-05,3.8863724517e-04,-4.5050539189e-08,-7.6293617024e-06,7.9235867302e-08,1.1814698239e-07,9.9960692792e-09,1.0807019053e-06,-9.8766902411e-06,-2.1833596609e-03,1.3461538462e-01
-9.5625000000e+00,-2.8369721745e-04,-1.6999910721e-02,2.8309719768e+02,9.6553967268e-05,3.8152735713e-04,-4.3032579882e-08,-7.6541449958e-06,7.8639373955e-08,1.1397097770e-07,1.0198532590e-08,9.8564377930e-07,-9.6048994095e-06,-2.1842518080e-03,1.4010989011e-01
-9.9375000000e+00,-4.3310068453e-04,-1.6846796448e-02,2.8309725334e+02,9.4111746671e-05,3.7456136384e-04,-4.1201008921e-08,-7.6730957186e-06,7.8720216409e-08,1.1004922408e-07,1.0006823762e-08,9.0041755422e-07,-9.3415667495e-06,-2.1851170476e-03,1.4560439560e-01
-1.0312500000e+01,-5.6800049535e-04,-1.6694242658e-02,2.8309730409e+02,9.1865070438e-05,3.6772590302e-04,-3.9535589759e-08,-7.6874060946e-06,7.8446155216e-08,1.0677768499e-07,1.0181614894e-08,8.2363288399e-07,-9.0859061192e-06,-2.1859563152e-03,1.5109890110e-01
-1.0687500000e+01,-6.8976062083e-04,-1.6543290492e-02,2.8309735038e+02,8.9809847812e-05,3.6105889550e-04,-3.8038579583e-08,-7.6983103911e-06,7.7737040865e-08,1.0403890495e-07,1.0111981504e-08,7.5450359420e-07,-8.8388160432e-06,-2.1867712829e-03,1.5659340659e-01
-1.1062500000e+01,-7.9961855294e-04,-1.6392476842e-02,2.8309739241e+02,8.7901754485e-05,3.5450854371e-04,-3.6671970781e-08,-7.7052370464e-06,7.6977779573e-08,1.0165751121e-07,9.7349932741e-09,6.9200680703e-07,-8.5986623937e-06,-2.1875644896e-03,1.6208791209e-01
-1.1437500000e+01,-8.9824024051e-04,-1.6242919171e-02,2.8309743063e+02,8.6134231234e-05,3.4812176630e-04,-3.5403102790e-08,-7.7083485418e-06,7.6235095963e-08,9.9218182839e-08,9.7366330195e-09,6.3556108551e-07,-8.3675021179e-06,-2.1883368540e-03,1.6758241758e-01
-1.1812500000e+01,-9.8696001152e-04,-1.6094042917e-02,2.8309746510e+02,8.4496496487e-05,3.4185988269e-04,-3.4249506191e-08,-7.7084722346e-06,7.5502814143e-08,9.6594975203e-08,9.7903864873e-09,5.8424539027e-07,-8.1437462332e-06,-2.1890891308e-03,1.7307692308e-01
-1.2187500000e+01,-1.0672681478e-03,-1.5946155974e-02,2.8309749629e+02,8.2987179835e-05,3.3572491315e-04,-3.3208119733e-08,-7.7059742754e-06,7.4602649756e-08,9.3773352474e-08,9.5490702478e-09,5.3707520882e-07,-7.9271420236e-06,-2.1898221879e-03,1.7857142857e-01
-1.2562500000e+01,-1.1396934047e-03,-1.5799035682e-02,2.8309752449e+02,8.1590855508e-05,3.2970465180e-04,-3.2241112961e-08,-7.7006902860e-06,7.3767863044e-08,9.0992547382e-08,9.0727037652e-09,4.9386136780e-07,-7.7168618642e-06,-2.1905362597e-03,1.8406593407e-01
-1.2937500000e+01,-1.2051157130e-03,-1.5652556093e-02,2.8309755006e+02,8.0284733844e-05,3.2378926274e-04,-3.1331147101e-08,-7.6923699345e-06,7.3068580435e-08,8.8175309038e-08,8.3156481279e-09,4.5436534932e-07,-7.5121481672e-06,-2.1912324401e-03,1.8956043956e-01
-1.3312500000e+01,-1.2636088476e-03,-1.5507150502e-02,2.8309757311e+02,7.9053130372e-05,3.1799527648e-04,-3.0474117917e-08,-7.6812225362e-06,7.2075546542e-08,8.5349330381e-08,7.2495499350e-09,4.1828170577e-07,-7.3136626501e-06,-2.1919117566e-03,1.9505494505e-01
-1.3687500000e+01,-1.3165180179e-03,-1.5362485729e-02,2.8309759374e+02,7.7895053797e-05,3.1228852364e-04,-2.9691588389e-08,-7.6669637214e-06,7.1172669017e-08,8.2953476206e-08,6.6274294287e-09,3.8496601792e-07,-7.1199094992e-06,-2.1925736422e-03,2.0054945055e-01
-1.4062500000e+01,-1.3638460595e-03,-1.5218662890e-02,2.8309761232e+02,7.6797869941e-05,3.0668132829e-04,-2.8970010434e-08,-7.6494854324e-06,7.0227298893e-08,8.1097782793e-08,6.4196021127e-09,3.5422419752e-07,-6.9310225508e-06,-2.1932175707e-03,2.0604395604e-01
-1.4437500000e+01,-1.4059151199e-03,-1.5075777715e-02,2.8309762877e+02,7.5749329714e-05,3.0117897823e-04,-2.8291505679e-08,-7.6297716056e-06,6.9194799253e-08,7.9305346220e-08,5.9311416325e-09,3.2570166718e-07,-6.7474620317e-06,-2.1938428339e-03,2.1153846154e-01
-1.4812500000e+01,-1.4433539207e-03,-1.4933792794e-02,2.8309764314e+02,7.4760288651e-05,2.9578350477e-04,-2.7667168621e-08,-7.6079411394e-06,6.8225153095e-08,7.7670951227e-08,5.2539334997e-09,2.9922218130e-07,-6.5693590780e-06,-2.1944479662e-03,2.1703296703e-01
-1.5187500000e+01,-1.4767675816e-03,-1.4792944091e-02,2.8309765587e+02,7.3829656987e-05,2.9050143955e-04,-2.7067124606e-08,-7.5842998210e-06,6.7361462281e-08,7.6420058122e-08,4.4955018299e-09,2.7468555741e-07,-6.3967636085e-06,-2.1950324375e-03,2.2252747253e-01
-1.5562500000e+01,-1.5065603982e-03,-1.4653112681e-02,2.8309766746e+02,7.2949281697e-05,2.8532482220e-04,-2.6482230143e-08,-7.5592876982e-06,6.7159242812e-08,7.4953911876e-08,3.3089647044e-09,2.5184578917e-07,-6.2293820017e-06,-2.1955985161e-03,2.2802197802e-01
-1.5937500000e+01,-1.5326977081e-03,-1.4514984725e-02,2.8309767766e+02,7.2124506398e-05,2.8026290223e-04,-2.5922872476e-08,-7.5325605071e-06,6.7415347216e-08,7.3013674205e-08,2.1074835477e-09,2.3056876160e-07,-6.0675134391e-06,-2.1961483852e-03,2.3351648352e-01
-1.6312500000e+01,-1.5551520032e-03,-1.4377825283e-02,2.8309768643e+02,7.1356479677e-05,2.7529087014e-04,-2.5392048244e-08,-7.5033755067e-06,6.7537184040e-08,7.1211227122e-08,1.3520981266e-09,2.1105856141e-07,-5.9100241784e-06,-2.1966820983e-03,2.3901098901e-01
-1.6687500000e+01,-1.5738791546e-03,-1.4241356024e-02,2.8309769404e+02,7.0633681944e-05,2.7039506887e-04,-2.4885832285e-08,-7.4721043457e-06,6.7512184663e-08,6.9626781822e-08,8.6842719683e-10,1.9303256434e-07,-5.7563921879e-06,-2.1971989810e-03,2.4450549451e-01
-1.7062500000e+01,-1.5893146501e-03,-1.4105390779e-02,2.8309770043e+02,6.9948661290e-05,2.6557180826e-04,-2.4412301760e-08,-7.4387849482e-06,6.7092934163e-08,6.8195088580e-08,6.0859548037e-10,1.7627718869e-07,-5.6064165352e-06,-2.1976984239e-03,2.5000000000e-01
-1.7437500000e+01,-1.6016386001e-03,-1.3969678064e-02,2.8309770578e+02,6.9300575119e-05,2.6081458574e-04,-2.3978738112e-08,-7.4037697547e-06,6.6470599587e-08,6.6993038527e-08,4.3690106172e-10,1.6062419819e-07,-5.4600677832e-06,-2.1981792335e-03,2.5549450549e-01
-1.7812500000e+01,-1.6111591670e-03,-1.3833677784e-02,2.8309771006e+02,6.8669089111e-05,2.5610950436e-04,-2.3581146920e-08,-7.3672557046e-06,6.5452402247e-08,6.5548630168e-08,1.1517958795e-10,1.4594747131e-07,-5.3167979771e-06,-2.1986412071e-03,2.6098901099e-01
-1.8187500000e+01,-1.6178140725e-03,-1.3697601698e-02,2.8309771349e+02,6.8054738704e-05,2.5146052966e-04,-2.3201283679e-08,-7.3294463208e-06,6.4377972486e-08,6.3965536853e-08,-5.2623823733e-10,1.3233687380e-07,-5.1767092790e-06,-2.1990835329e-03,2.6648351648e-01
-1.8562500000e+01,-1.6220909430e-03,-1.3561408342e-02,2.8309771609e+02,6.7461920018e-05,2.4687200148e-04,-2.2840010724e-08,-7.2904963153e-06,6.3400833467e-08,6.2429965180e-08,-1.2844698959e-09,1.1948360911e-07,-5.0399007135e-06,-2.1995053791e-03,2.7197802198e-01
-1.8937500000e+01,-1.6242452506e-03,-1.3425150701e-02,2.8309771786e+02,6.6900170890e-05,2.4233858948e-04,-2.2483674050e-08,-7.2499594831e-06,6.2716178536e-08,6.0841020727e-08,-1.8390091379e-09,1.0750800175e-07,-4.9060068035e-06,-2.1999065652e-03,2.7747252747e-01
-1.9312500000e+01,-1.6240198766e-03,-1.3288642240e-02,2.8309771864e+02,6.6358229347e-05,2.3785810488e-04,-2.2150529989e-08,-7.2081693035e-06,6.2571669396e-08,5.8803351013e-08,-2.1473425908e-09,9.6395268354e-08,-4.7751054974e-06,-2.2002878150e-03,2.8296703297e-01
-1.9687500000e+01,-1.6211367674e-03,-1.3152351393e-02,2.8309771871e+02,6.5824900915e-05,2.3343792351e-04,-2.1830285070e-08,-7.1655315891e-06,6.2691339628e-08,5.6200778621e-08,-2.3926221980e-09,8.6091130013e-08,-4.6473799699e-06,-2.2006507852e-03,2.8846153846e-01
-2.0062500000e+01,-1.6154237835e-03,-1.3015617941e-02,2.8309771776e+02,6.5294157371e-05,2.2906690271e-04,-2.1523065977e-08,-7.1220913763e-06,6.2646826424e-08,5.3589500390e-08,-2.7732581685e-09,7.6729234420e-08,-4.5225438425e-06,-2.2009957145e-03,2.9395604396e-01
-2.0437500000e+01,-1.6076497377e-03,-1.2879263281e-02,2.8309771616e+02,6.4774217406e-05,2.2476763655e-04,-2.1223074644e-08,-7.0780941899e-06,6.2400113180e-08,5.1295798641e-08,-3.0903691330e-09,6.8043293497e-08,-4.4010820569e-06,-2.2013220273e-03,2.9945054945e-01
-2.0812500000e+01,-1.5982116736e-03,-1.2743469711e-02,2.8309771383e+02,6.4269464842e-05,2.2055085108e-04,-2.0932595397e-08,-7.0334040936e-06,6.2172279280e-08,4.9276627948e-08,-3.3580164567e-09,5.9851005833e-08,-4.2832036762e-06,-2.2016288325e-03,3.0494505495e-01
-2.1187500000e+01,-1.5865758425e-03,-1.2608512307e-02,2.8309771076e+02,6.3772606820e-05,2.1643062905e-04,-2.0653747898e-08,-6.9879960326e-06,6.2148273171e-08,4.7842692029e-08,-3.6552978281e-09,5.2174185913e-08,-4.1692273903e-06,-2.2019148763e-03,3.1043956044e-01
-2.1562500000e+01,-1.5727154976e-03,-1.2474092339e-02,2.8309770711e+02,6.3273799547e-05,2.1239583143e-04,-2.0384344098e-08,-6.9420908485e-06,6.2259859312e-08,4.6742776218e-08,-4.0107197741e-09,4.5031952235e-08,-4.0588347294e-06,-2.2021798575e-03,3.1593406593e-01
-2.1937500000e+01,-1.5570300536e-03,-1.2340398905e-02,2.8309770302e+02,6.2781532829e-05,2.0844884116e-04,-2.0122460909e-08,-6.8956152672e-06,6.2448499065e-08,4.5583026407e-08,-4.4117516850e-09,3.8459411637e-08,-3.9518168933e-06,-2.2024237247e-03,3.2142857143e-01
-2.2312500000e+01,-1.5396140485e-03,-1.2207100986e-02,2.8309769836e+02,6.2294785121e-05,2.0457241193e-04,-1.9873113489e-08,-6.8482188259e-06,6.2470098447e-08,4.4248535058e-08,-4.7798541766e-09,3.2421091764e-08,-3.8475983483e-06,-2.2026463575e-03,3.2692307692e-01
-2.2687500000e+01,-1.5203556035e-03,-1.2074664649e-02,2.8309769319e+02,6.1829497360e-05,2.0078763321e-04,-1.9627966880e-08,-6.8004477175e-06,6.2245694378e-08,4.2841028718e-08,-5.0707480237e-09,2.7017501653e-08,-3.7468366301e-06,-2.2028471351e-03,3.3241758242e-01
-2.3062500000e+01,-1.4999128538e-03,-1.1943729270e-02,2.8309768756e+02,6.1370594964e-05,1.9709812145e-04,-1.9402700220e-08,-6.7526605161e-06,6.1974861526e-08,4.1439957893e-08,-5.5541221908e-09,2.2142877916e-08,-3.6495161342e-06,-2.2030258322e-03,3.3791208791e-01
-2.3437500000e+01,-1.4782589282e-03,-1.1814111470e-02,2.8309768166e+02,6.0917825020e-05,1.9350230285e-04,-1.9186885570e-08,-6.7047172133e-06,6.1665843495e-08,3.9762145391e-08,-6.0051394277e-09,1.7650691689e-08,-3.5557766005e-06,-2.2031833994e-03,3.4340659341e-01
-2.3812500000e+01,-1.4553719983e-03,-1.1685687955e-02,2.8309767532e+02,6.0471430658e-05,1.9000595731e-04,-1.8974790750e-08,-6.6565041747e-06,6.1441621461e-08,3.8064603555e-08,-6.2062119670e-09,1.3450581257e-08,-3.4654986298e-06,-2.2033190628e-03,3.4890109890e-01
-2.4187500000e+01,-1.4312731998e-03,-1.1558453691e-02,2.8309766869e+02,6.0039903834e-05,1.8660972081e-04,-1.8760334891e-08,-6.6079729004e-06,6.1153760254e-08,3.6673345336e-08,-6.4564214369e-09,9.5269998935e-09,-3.3785825408e-06,-2.2034316364e-03,3.5439560440e-01
-2.4562500000e+01,-1.4059221959e-03,-1.1432290301e-02,2.8309766160e+02,5.9619219781e-05,1.8331060842e-04,-1.8546765900e-08,-6.5589557861e-06,6.0834583918e-08,3.5790915775e-08,-6.7917467823e-09,5.9894804920e-09,-3.2949766273e-06,-2.2035199454e-03,3.5989010989e-01
-2.4937500000e+01,-1.3795366677e-03,-1.1307949012e-02,2.8309765406e+02,5.9218479251e-05,1.8011659234e-04,-1.8339172176e-08,-6.5093135163e-06,6.0360963002e-08,3.5287804811e-08,-6.9087322137e-09,2.7900308337e-09,-3.2149837208e-06,-2.2035845394e-03,3.6538461538e-01
-2.5312500000e+01,-1.3520537643e-03,-1.1184689667e-02,2.8309764607e+02,5.8828849887e-05,1.7700457586e-04,-1.8142664630e-08,-6.4590294785e-06,5.9636529941e-08,3.4729958974e-08,-7.0684443859e-09,-4.1543340459e-11,-3.1378161739e-06,-2.2036266487e-03,3.7087912088e-01
-2.5687500000e+01,-1.3235674827e-03,-1.1062719080e-02,2.8309763771e+02,5.8451631529e-05,1.7397224884e-04,-1.7957619835e-08,-6.4088790481e-06,5.8715231415e-08,3.3821919256e-08,-7.4274929364e-09,-2.7240801380e-09,-3.0634414596e-06,-2.2036468966e-03,3.7637362637e-01
-2.6062500000e+01,-1.2943102773e-03,-1.0942204545e-02,2.8309762912e+02,5.8078432359e-05,1.7102975413e-04,-1.7774536461e-08,-6.3584691398e-06,5.7670610607e-08,3.2630812696e-08,-7.7403783464e-09,-5.1385463771e-09,-2.9919545644e-06,-2.2036451358e-03,3.8186813187e-01
-2.6437500000e+01,-1.2644183907e-03,-1.0823460213e-02,2.8309762017e+02,5.7711770253e-05,1.6818262267e-04,-1.7594244008e-08,-6.3080351560e-06,5.6745172248e-08,3.1628113283e-08,-8.0072757163e-09,-7.2349832530e-09,-2.9234943856e-06,-2.2036207281e-03,3.8736263736e-01
-2.6812500000e+01,-1.2341769099e-03,-1.0706124226e-02,2.8309761084e+02,5.7353134518e-05,1.6541945754e-04,-1.7424209129e-08,-6.2578520782e-06,5.6042608523e-08,3.0776048723e-08,-8.4020560678e-09,-9.0882636613e-09,-2.8576659188e-06,-2.2035740572e-03,3.9285714286e-01
-2.7187500000e+01,-1.2037355467e-03,-1.0589736129e-02,2.8309760119e+02,5.7009824414e-05,1.6273031022e-04,-1.7264410872e-08,-6.2075045738e-06,5.5344046180e-08,3.0023160215e-08,-8.7346170643e-09,-1.0727747261e-08,-2.7942893693e-06,-2.2035056222e-03,3.9835164835e-01
-2.7562500000e+01,-1.1731975618e-03,-1.0473800668e-02,2.8309759110e+02,5.6679770634e-05,1.6011237745e-04,-1.7104673760e-08,-6.1568644721e-06,5.4831933369e-08,2.9201425237e-08,-9.0607713488e-09,-1.2054322201e-08,-2.7332629377e-06,-2.2034148875e-03,4.0384615385e-01
-2.7937500000e+01,-1.1429484608e-03,-1.0358627100e-02,2.8309758072e+02,5.6359639277e-05,1.5757790995e-04,-1.6945414728e-08,-6.1060686336e-06,5.4340680421e-08,2.8410621881e-08,-9.2818822405e-09,-1.3242408531e-08,-2.6747940590e-06,-2.2033013549e-03,4.0934065934e-01
-2.8312500000e+01,-1.1126723981e-03,-1.0244593075e-02,2.8309756989e+02,5.6045639739e-05,1.5512669620e-04,-1.6790277527e-08,-6.0553838504e-06,5.4100218247e-08,2.7533927442e-08,-9.3685165638e-09,-1.4174072135e-08,-2.6186927606e-06,-2.2031643570e-03,4.1483516484e-01
-2.8687500000e+01,-1.0827115820e-03,-1.0131328788e-02,2.8309755874e+02,5.5743937314e-05,1.5275444755e-04,-1.6640899001e-08,-6.0046210602e-06,5.4236581514e-08,2.6533507178e-08,-9.4841391002e-09,-1.4922736462e-08,-2.5649591224e-06,-2.2030031852e-03,4.2032967033e-01
-2.9062500000e+01,-1.0526917934e-03,-1.0018810863e-02,2.8309754724e+02,5.5448020154e-05,1.5046043878e-04,-1.6502494998e-08,-5.9543393524e-06,5.4265985225e-08,2.5551015287e-08,-9.9150834706e-09,-1.5581772951e-08,-2.5135585558e-06,-2.2028176435e-03,4.2582417582e-01
-2.9437500000e+01,-1.0222967498e-03,-9.9076569294e-03,2.8309753540e+02,5.5157900629e-05,1.4824882054e-04,-1.6369647020e-08,-5.9049887006e-06,5.4175462998e-08,2.4557162310e-08,-1.0480982271e-08,-1.5876651714e-08,-2.4644935531e-06,-2.2026088393e-03,4.3131868132e-01
-2.9812500000e+01,-9.9209119072e-04,-9.7974167873e-03,2.8309752330e+02,5.4865321568e-05,1.4610551147e-04,-1.6234812258e-08,-5.8560792735e-06,5.3948697373e-08,2.3672912557e-08,-1.0774426165e-08,-1.5871800783e-08,-2.4172841337e-06,-2.2023783654e-03,4.3681318681e-01
-3.0187500000e+01,-9.6222882496e-04,-9.6883741015e-03,2.8309751075e+02,5.4576543134e-05,1.4403963537e-04,-1.6101018532e-08,-5.8072380190e-06,5.3395412123e-08,2.2745651463e-08,-1.0954533685e-08,-1.5674636343e-08,-2.3722759332e-06,-2.2021275468e-03,4.4230769231e-01
-3.0562500000e+01,-9.3270918357e-04,-9.5809191222e-03,2.8309749780e+02,5.4298490619e-05,1.4205751635e-04,-1.5976095885e-08,-5.7586731215e-06,5.3043720111e-08,2.1578352393e-08,-1.1270147136e-08,-1.5322415330e-08,-2.3295174965e-06,-2.2018565459e-03,4.4780219780e-01
-3.0937500000e+01,-9.0316856866e-04,-9.4751082996e-03,2.8309748441e+02,5.4031817744e-05,1.4016342315e-04,-1.5852237561e-08,-5.7104779985e-06,5.2792985561e-08,2.0260024928e-08,-1.1586828544e-08,-1.4786611701e-08,-2.2891185707e-06,-2.2015657496e-03,4.5329670330e-01
-3.1312500000e+01,-8.7376890554e-04,-9.3707018758e-03,2.8309747063e+02,5.3777691588e-05,1.3834735828e-04,-1.5731772302e-08,-5.6626182930e-06,5.2410027559e-08,1.8997709100e-08,-1.1747875425e-08,-1.4223943895e-08,-2.2507229841e-06,-2.2012552523e-03,4.5879120879e-01
-3.1687500000e+01,-8.4436821704e-04,-9.2685283272e-03,2.8309745647e+02,5.3535222796e-05,1.3662658248e-04,-1.5620138953e-08,-5.6153839187e-06,5.2139742086e-08,1.8137015191e-08,-1.1771530594e-08,-1.3579128201e-08,-2.2147883843e-06,-2.2009243341e-03,4.6428571429e-01
-3.2062500000e+01,-8.1490648755e-04,-9.1681923674e-03,2.8309744188e+02,5.3299623354e-05,1.3499194016e-04,-1.5507654922e-08,-5.5681678314e-06,5.1916673905e-08,1.7688106498e-08,-1.1583099128e-08,-1.2858891930e-08,-2.1811833008e-06,-2.2005730253e-03,4.6978021978e-01
-3.2437500000e+01,-7.8574863004e-04,-9.0700036728e-03,2.8309742684e+02,5.3075707676e-05,1.3344824304e-04,-1.5394067157e-08,-5.5207158512e-06,5.1452251216e-08,1.7533031883e-08,-1.1207097328e-08,-1.2060394210e-08,-2.1500024816e-06,-2.2002016949e-03,4.7527472527e-01
-3.2812500000e+01,-7.5667320112e-04,-8.9734506435e-03,2.8309741145e+02,5.2861443454e-05,1.3198949041e-04,-1.5279046968e-08,-5.4732972923e-06,5.1086748214e-08,1.7288231812e-08,-1.0900931457e-08,-1.1163107876e-08,-2.1210525639e-06,-2.1998100900e-03,4.8076923077e-01
