z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-7.6875000000e+00,6.2294330800e-04,-1.7337607450e-02,2.8312478682e+02,1.0536878422e-04,3.7422418351e-04,-4.9460720121e-08,-6.4717516288e-06,7.2109626142e-08,1.1165041350e-07,5.9325746487e-09,1.1836185572e-06,-9.0360465885e-06,-1.9036082897e-03,1.1918604651e-01
-8.0625000000e+00,4.4358336780e-04,-1.7229608852e-02,2.8312481886e+02,1.0245721299e-04,3.6873601279e-04,-4.6538561260e-08,-6.5137222511e-06,7.1996043121e-08,1.0483308586e-07,6.4375791528e-09,1.0841383416e-06,-8.8265017749e-06,-1.9043425692e-03,1.2500000000e-01
-8.4375000000e+00,2.8092598736e-04,-1.7123377712e-02,2.8312484830e+02,9.9808513759e-05,3.6344156500e-04,-4.3922061669e-08,-6.5482920972e-06,7.2794854036e-08,9.8291583599e-08,7.2075874160e-09,9.9546750442e-07,-8.6268346885e-06,-1.9049956993e-03,1.3081395349e-01
-8.8125000000e+00,1.3318298458e-04,-1.7017783218e-02,2.8312487540e+02,9.7381473928e-05,3.5827985504e-04,-4.1560929135e-08,-6.5749968308e-06,7.4082072098e-08,9.2297576546e-08,8.4048904300e-09,9.1606009525e-07,-8.4344060295e-06,-1.9055773791e-03,1.3662790698e-01
-9.1875000000e+00,-1.3936287573e-06,-1.6913631700e-02,2.8312490045e+02,9.5135108360e-05,3.5327047909e-04,-3.9430498970e-08,-6.5962604377e-06,7.4737799204e-08,8.6860299651e-08,9.0623428167e-09,8.4463355322e-07,-8.2494112212e-06,-1.9060977555e-03,1.4244186047e-01
-9.5625000000e+00,-1.2482259268e-04,-1.6810300176e-02,2.8312492347e+02,9.3052877525e-05,3.4837830037e-04,-3.7503150797e-08,-6.6131568905e-06,7.5191151103e-08,8.1072881747e-08,8.9291414850e-09,7.8007494836e-07,-8.0706405700e-06,-1.9065643660e-03,1.4825581395e-01
-9.9375000000e+00,-2.3784085071e-04,-1.6707917974e-02,2.8312494490e+02,9.1110890131e-05,3.4359996292e-04,-3.5774643532e-08,-6.6256567577e-06,7.6281511715e-08,7.5644990095e-08,8.4761133663e-09,7.2166468497e-07,-7.8974973725e-06,-1.9069791962e-03,1.5406976744e-01
-1.0312500000e+01,-3.4156360862e-04,-1.6605863796e-02,2.8312496476e+02,8.9292311101e-05,3.3890494745e-04,-3.4197623361e-08,-6.6335294803e-06,7.7120513746e-08,7.0682264581e-08,7.8243674693e-09,6.6840935322e-07,-7.7288280759e-06,-1.9073490530e-03,1.5988372093e-01
-1.0687500000e+01,-4.3779590414e-04,-1.6504855973e-02,2.8312498346e+02,8.7556054600e-05,3.3433121789e-04,-3.2748677831e-08,-6.6368723987e-06,7.7199794581e-08,6.6224679802e-08,6.9525653879e-09,6.1935302807e-07,-7.5661914979e-06,-1.9076800098e-03,1.6569767442e-01
-1.1062500000e+01,-5.2731641861e-04,-1.6404380517e-02,2.8312500096e+02,8.5906761188e-05,3.2984876104e-04,-3.1419990865e-08,-6.6359314490e-06,7.6988127773e-08,6.2115408159e-08,5.8454584813e-09,5.7419163523e-07,-7.4086689292e-06,-1.9079742409e-03,1.7151162791e-01
-1.1437500000e+01,-6.1038447354e-04,-1.6304697349e-02,2.8312501727e+02,8.4347171744e-05,3.2546226354e-04,-3.0192593702e-08,-6.6306951610e-06,7.6695791445e-08,5.8274941435e-08,5.2617173806e-09,5.3267933266e-07,-7.2561088746e-06,-1.9082342254e-03,1.7732558140e-01
-1.1812500000e+01,-6.8755560465e-04,-1.6205722820e-02,2.8312503243e+02,8.2870272177e-05,3.2116463169e-04,-2.9077645586e-08,-6.6218353135e-06,7.6721026546e-08,5.5074469827e-08,5.0920886942e-09,4.9445083034e-07,-7.1081487745e-06,-1.9084627626e-03,1.8313953488e-01
-1.2187500000e+01,-7.5919272998e-04,-1.6107002495e-02,2.8312504665e+02,8.1474349418e-05,3.1692678281e-04,-2.8040481698e-08,-6.6098348067e-06,7.7069231377e-08,5.2293809620e-08,4.8069828842e-09,4.5937731239e-07,-6.9634108734e-06,-1.9086622758e-03,1.8895348837e-01
-1.2562500000e+01,-8.2536848141e-04,-1.6008555470e-02,2.8312505989e+02,8.0150448858e-05,3.1275218826e-04,-2.7081809707e-08,-6.5947984971e-06,7.7212416811e-08,4.9798793812e-08,4.4774536073e-09,4.2713114268e-07,-6.8220425289e-06,-1.9088351734e-03,1.9476744186e-01
-1.2937500000e+01,-8.8706911319e-04,-1.5910799982e-02,2.8312507220e+02,7.8887724786e-05,3.0865564139e-04,-2.6182546148e-08,-6.5773333080e-06,7.6700238143e-08,4.7170638257e-08,3.7354996111e-09,3.9721443593e-07,-6.6843217685e-06,-1.9089858216e-03,2.0058139535e-01
-1.3312500000e+01,-9.4415035281e-04,-1.5813517526e-02,2.8312508370e+02,7.7682574396e-05,3.0462663107e-04,-2.5327485768e-08,-6.5575157201e-06,7.5688822859e-08,4.4556032406e-08,2.8894889639e-09,3.6959125114e-07,-6.5500125457e-06,-1.9091165126e-03,2.0639534884e-01
-1.3687500000e+01,-9.9753460405e-04,-1.5716789254e-02,2.8312509452e+02,7.6528812753e-05,3.0066783316e-04,-2.4519994853e-08,-6.5356816300e-06,7.5117536714e-08,4.2077466098e-08,2.4220208811e-09,3.4389200918e-07,-6.4191214850e-06,-1.9092284516e-03,2.1220930233e-01
-1.4062500000e+01,-1.0472381232e-03,-1.5620399272e-02,2.8312510464e+02,7.5423281898e-05,2.9677950289e-04,-2.3764971381e-08,-6.5118789509e-06,7.4760148609e-08,3.9834015262e-08,2.1613593593e-09,3.1999069349e-07,-6.2918447381e-06,-1.9093222475e-03,2.1802325581e-01
-1.4437500000e+01,-1.0935122443e-03,-1.5524278437e-02,2.8312511409e+02,7.4356091268e-05,2.9295465617e-04,-2.3064566973e-08,-6.4863555092e-06,7.4142783750e-08,3.7935070028e-08,1.9672123297e-09,2.9767079743e-07,-6.1678436145e-06,-1.9093977863e-03,2.2383720930e-01
-1.4812500000e+01,-1.1362090170e-03,-1.5427520581e-02,2.8312512291e+02,7.3328682002e-05,2.8916751569e-04,-2.2411492896e-08,-6.4591418893e-06,7.3456485652e-08,3.6359981029e-08,1.7591527076e-09,2.7678518789e-07,-6.0462682882e-06,-1.9094538307e-03,2.2965116279e-01
-1.5187500000e+01,-1.1751896661e-03,-1.5331006382e-02,2.8312513114e+02,7.2338343727e-05,2.8545043153e-04,-2.1779084800e-08,-6.4310302367e-06,7.2570447087e-08,3.4827589782e-08,1.2560640732e-09,2.5740409021e-07,-5.9281442825e-06,-1.9094908171e-03,2.3546511628e-01
-1.5562500000e+01,-1.2107551811e-03,-1.5234642242e-02,2.8312513887e+02,7.1378378638e-05,2.8178960085e-04,-2.1184926357e-08,-6.4015438555e-06,7.1671739037e-08,3.3411366750e-08,6.6964337721e-10,2.3928331351e-07,-5.8128643596e-06,-1.9095093265e-03,2.4127906977e-01
-1.5937500000e+01,-1.2436572464e-03,-1.5138146676e-02,2.8312514598e+02,7.0449659376e-05,2.7817046767e-04,-2.0623836752e-08,-6.3701187539e-06,7.0995598592e-08,3.2206849990e-08,3.1254526788e-10,2.2217306013e-07,-5.6998652827e-06,-1.9095096945e-03,2.4709302326e-01
-1.6312500000e+01,-1.2743788814e-03,-1.5041887717e-02,2.8312515269e+02,6.9543943771e-05,2.7460600334e-04,-2.0096437051e-08,-6.3376607459e-06,7.0597737088e-08,3.1110128545e-08,-2.9648766406e-11,2.0579207344e-07,-5.5895608786e-06,-1.9094928550e-03,2.5290697674e-01
-1.6687500000e+01,-1.3023166379e-03,-1.4945879938e-02,2.8312515894e+02,6.8659785083e-05,2.7109584116e-04,-1.9598140370e-08,-6.3044155322e-06,7.0150292798e-08,3.0043640070e-08,-5.6876463573e-10,1.9030579732e-07,-5.4820625617e-06,-1.9094594501e-03,2.5872093023e-01
-1.7062500000e+01,-1.3272616857e-03,-1.4849799598e-02,2.8312516471e+02,6.7796718564e-05,2.6762876655e-04,-1.9126147219e-08,-6.2702202545e-06,6.9296180911e-08,2.8995909493e-08,-1.0545466505e-09,1.7583397881e-07,-5.3769514112e-06,-1.9094106296e-03,2.6453488372e-01
-1.7437500000e+01,-1.3500710359e-03,-1.4753943769e-02,2.8312517009e+02,6.6952431041e-05,2.6420885766e-04,-1.8673367369e-08,-6.2353838113e-06,6.8178554023e-08,2.8108201341e-08,-1.3464767809e-09,1.6225227490e-07,-5.2742029209e-06,-1.9093474225e-03,2.7034883721e-01
-1.7812500000e+01,-1.3711329222e-03,-1.4658422228e-02,2.8312517506e+02,6.6128261096e-05,2.6084566083e-04,-1.8250555532e-08,-6.2001562595e-06,6.7272470677e-08,2.7306595712e-08,-1.5407755716e-09,1.4935108545e-07,-5.1743075637e-06,-1.9092705149e-03,2.7616279070e-01
-1.8187500000e+01,-1.3896670782e-03,-1.4563754878e-02,2.8312517967e+02,6.5322676646e-05,2.5754623078e-04,-1.7844950171e-08,-6.1646206299e-06,6.6540000362e-08,2.6634252126e-08,-1.7150191605e-09,1.3717636359e-07,-5.0771914310e-06,-1.9091811422e-03,2.8197674419e-01
-1.8562500000e+01,-1.4059960330e-03,-1.4469204789e-02,2.8312518390e+02,6.4537119008e-05,2.5427849879e-04,-1.7460430548e-08,-6.1283312577e-06,6.5599385351e-08,2.5887324647e-08,-2.0526371223e-09,1.2565524038e-07,-4.9817199019e-06,-1.9090812881e-03,2.8779069767e-01
-1.8937500000e+01,-1.4196658128e-03,-1.4374950322e-02,2.8312518762e+02,6.3763103955e-05,2.5105545068e-04,-1.7087870292e-08,-6.0913964428e-06,6.4516444386e-08,2.4913579719e-08,-2.6251278576e-09,1.1498052621e-07,-4.8883297338e-06,-1.9089727435e-03,2.9360465116e-01
-1.9312500000e+01,-1.4310673195e-03,-1.4280929623e-02,2.8312519100e+02,6.3000640904e-05,2.4786966958e-04,-1.6738732469e-08,-6.0540098130e-06,6.3655686457e-08,2.4228504816e-08,-3.1099825609e-09,1.0505240872e-07,-4.7966987150e-06,-1.9088563622e-03,2.9941860465e-01
-1.9687500000e+01,-1.4403117775e-03,-1.4186473499e-02,2.8312519399e+02,6.2262190410e-05,2.4470085387e-04,-1.6405299746e-08,-6.0160901057e-06,6.2988916505e-08,2.3732849534e-08,-3.2085798045e-09,9.5774715020e-08,-4.7063511290e-06,-1.9087330143e-03,3.0523255814e-01
-2.0062500000e+01,-1.4477520542e-03,-1.4091247356e-02,2.8312519670e+02,6.1550303880e-05,2.4153621855e-04,-1.6085744974e-08,-5.9779515267e-06,6.2074652763e-08,2.3222361093e-08,-3.1089565786e-09,8.7192289553e-08,-4.6168613758e-06,-1.9086040038e-03,3.1104651163e-01
-2.0437500000e+01,-1.4536989063e-03,-1.3995942414e-02,2.8312519899e+02,6.0862742587e-05,2.3839687702e-04,-1.5778909122e-08,-5.9404704449e-06,6.1081677903e-08,2.2620676086e-08,-3.2899379828e-09,7.9216106345e-08,-4.5287299837e-06,-1.9084689815e-03,3.1686046512e-01
-2.0812500000e+01,-1.4579551663e-03,-1.3900538967e-02,2.8312520099e+02,6.0190652103e-05,2.3528022305e-04,-1.5478334896e-08,-5.9029429837e-06,6.0351595760e-08,2.1971844550e-08,-3.6512723780e-09,7.1748089746e-08,-4.4419510748e-06,-1.9083266629e-03,3.2267441860e-01
-2.1187500000e+01,-1.4607061125e-03,-1.3805411699e-02,2.8312520261e+02,5.9532702101e-05,2.3220406920e-04,-1.5200459383e-08,-5.8652847350e-06,5.9693900379e-08,2.1771930636e-08,-3.9074216266e-09,6.4843378370e-08,-4.3571662989e-06,-1.9081757204e-03,3.2848837209e-01
-2.1562500000e+01,-1.4620341986e-03,-1.3710128210e-02,2.8312520391e+02,5.8886327523e-05,2.2915373142e-04,-1.4934924300e-08,-5.8277387062e-06,5.8585430442e-08,2.1833463457e-08,-4.1503522127e-09,5.8415698723e-08,-4.2738336132e-06,-1.9080164547e-03,3.3430232558e-01
-2.1937500000e+01,-1.4622944551e-03,-1.3614769147e-02,2.8312520484e+02,5.8254698030e-05,2.2613509683e-04,-1.4682417304e-08,-5.7901928636e-06,5.7251426883e-08,2.1623609462e-08,-4.4134928547e-09,5.2244645714e-08,-4.1921132444e-06,-1.9078495085e-03,3.4011627907e-01
-2.2312500000e+01,-1.4618498013e-03,-1.3519244985e-02,2.8312520544e+02,5.7641104479e-05,2.2314395903e-04,-1.4435254806e-08,-5.7527600310e-06,5.6218508456e-08,2.0998732220e-08,-4.6912248861e-09,4.6187485579e-08,-4.1118852809e-06,-1.9076741634e-03,3.4593023256e-01
-2.2687500000e+01,-1.4606078634e-03,-1.3423341032e-02,2.8312520574e+02,5.7045373825e-05,2.2018565956e-04,-1.4195456896e-08,-5.7150247107e-06,5.5518444022e-08,2.0204111023e-08,-4.7494740054e-09,4.0192304051e-08,-4.0334517378e-06,-1.9074892301e-03,3.5174418605e-01
-2.3062500000e+01,-1.4584007675e-03,-1.3327544378e-02,2.8312520582e+02,5.6471714338e-05,2.1726857625e-04,-1.3970023755e-08,-5.6772035784e-06,5.5131464691e-08,1.9254624804e-08,-4.6375473503e-09,3.4411753600e-08,-3.9569415414e-06,-1.9072942820e-03,3.5755813953e-01
-2.3437500000e+01,-1.4549239386e-03,-1.3231082392e-02,2.8312520562e+02,5.5924158532e-05,2.1437224896e-04,-1.3748819712e-08,-5.6391777718e-06,5.4822764588e-08,1.8269883873e-08,-4.4794455260e-09,2.8907105295e-08,-3.8818038936e-06,-1.9070892462e-03,3.6337209302e-01
-2.3812500000e+01,-1.4502536676e-03,-1.3134338949e-02,2.8312520518e+02,5.5402008124e-05,2.1149921676e-04,-1.3539613851e-08,-5.6009106534e-06,5.4525395274e-08,1.7642583598e-08,-4.3756952705e-09,2.3760601910e-08,-3.8079005581e-06,-1.9068739617e-03,3.6918604651e-01
-2.4187500000e+01,-1.4448171142e-03,-1.3037296493e-02,2.8312520461e+02,5.4899219299e-05,2.0865093885e-04,-1.3342705923e-08,-5.5627594457e-06,5.4388703454e-08,1.7326635322e-08,-4.3811631600e-09,1.8807365944e-08,-3.7353468201e-06,-1.9066489674e-03,3.7500000000e-01
-2.4562500000e+01,-1.4386867722e-03,-1.2940100156e-02,2.8312520383e+02,5.4411259832e-05,2.0583561553e-04,-1.3154821430e-08,-5.5246029013e-06,5.3938848175e-08,1.7055072933e-08,-4.3915816283e-09,1.3947654177e-08,-3.6644502256e-06,-1.9064155855e-03,3.8081395349e-01
-2.4937500000e+01,-1.4323122999e-03,-1.2842715110e-02,2.8312520287e+02,5.3945816693e-05,2.0305220419e-04,-1.2968529772e-08,-5.4860957670e-06,5.3160054449e-08,1.6650062484e-08,-4.4217343003e-09,9.2193232474e-09,-3.5949379827e-06,-1.9061738016e-03,3.8662790698e-01
-2.5312500000e+01,-1.4250946956e-03,-1.2745845561e-02,2.8312520167e+02,5.3497240214e-05,2.0031992767e-04,-1.2782846431e-08,-5.4477810285e-06,5.2155656325e-08,1.6131340915e-08,-4.5285389681e-09,4.6222328698e-09,-3.5272108090e-06,-1.9059229525e-03,3.9244186047e-01
-2.5687500000e+01,-1.4168781026e-03,-1.2649478865e-02,2.8312520025e+02,5.3065377337e-05,1.9763387520e-04,-1.2601255114e-08,-5.4095897267e-06,5.1098075447e-08,1.5580551435e-08,-4.6738729745e-09,1.7358133709e-10,-3.4612004560e-06,-1.9056626011e-03,3.9825581395e-01
-2.6062500000e+01,-1.4078124400e-03,-1.2553104010e-02,2.8312519862e+02,5.2644431691e-05,1.9498065534e-04,-1.2421879567e-08,-5.3713394592e-06,5.0334957503e-08,1.4991294125e-08,-4.9129000266e-09,-4.0453519833e-09,-3.3966122950e-06,-1.9053922027e-03,4.0406976744e-01
-2.6437500000e+01,-1.3980885012e-03,-1.2456879863e-02,2.8312519674e+02,5.2236462303e-05,1.9236218456e-04,-1.2246983306e-08,-5.3333757677e-06,4.9968361758e-08,1.4363217317e-08,-5.2070666292e-09,-8.1700254404e-09,-3.3335859447e-06,-1.9051113061e-03,4.0988372093e-01
-2.6812500000e+01,-1.3873395252e-03,-1.2360732007e-02,2.8312519465e+02,5.1836578518e-05,1.8977388211e-04,-1.2075451438e-08,-5.2953284282e-06,5.0050901713e-08,1.3664211173e-08,-5.5098013787e-09,-1.2139645859e-08,-3.2718847229e-06,-1.9048205584e-03,4.1569767442e-01
-2.7187500000e+01,-1.3756458128e-03,-1.2264510648e-02,2.8312519231e+02,5.1443514717e-05,1.8721690636e-04,-1.1909818990e-08,-5.2569535931e-06,5.0024369425e-08,1.3011734850e-08,-5.8116360436e-09,-1.5879037408e-08,-3.2115040579e-06,-1.9045210191e-03,4.2151162791e-01
-2.7562500000e+01,-1.3629362011e-03,-1.2167709267e-02,2.8312518970e+02,5.1059095714e-05,1.8468227104e-04,-1.1750580473e-08,-5.2184487950e-06,4.9647844655e-08,1.2540001869e-08,-6.2312717996e-09,-1.9308769900e-08,-3.1521836772e-06,-1.9042128726e-03,4.2732558140e-01
-2.7937500000e+01,-1.3492448109e-03,-1.2070175213e-02,2.8312518684e+02,5.0686510585e-05,1.8216347393e-04,-1.1596453771e-08,-5.1799545228e-06,4.9088801520e-08,1.2064921986e-08,-6.7613434394e-09,-2.2492950892e-08,-3.0938305835e-06,-1.9038957198e-03,4.3313953488e-01
-2.8312500000e+01,-1.3348261775e-03,-1.1972278466e-02,2.8312518369e+02,5.0322720576e-05,1.7967129247e-04,-1.1447125280e-08,-5.1413703046e-06,4.8270830891e-08,1.1573642072e-08,-7.0228063859e-09,-2.5614629915e-08,-3.0366487019e-06,-1.9035694132e-03,4.3895348837e-01
-2.8687500000e+01,-1.3199294019e-03,-1.1874387494e-02,2.8312518031e+02,4.9972557407e-05,1.7721322947e-04,-1.1301723400e-08,-5.1032248036e-06,4.7332606511e-08,1.1215318703e-08,-7.1178610640e-09,-2.8596478239e-08,-2.9807535841e-06,-1.9032334294e-03,4.4476744186e-01
-2.9062500000e+01,-1.3042056256e-03,-1.1776232910e-02,2.8312517671e+02,4.9636857414e-05,1.7478236101e-04,-1.1160391495e-08,-5.0657165650e-06,4.6627557034e-08,1.0735228514e-08,-7.2012776599e-09,-3.1288407054e-08,-2.9260039341e-06,-1.9028878307e-03,4.5058139535e-01
-2.9437500000e+01,-1.2879454892e-03,-1.1678124216e-02,2.8312517296e+02,4.9310162381e-05,1.7238716958e-04,-1.1019807719e-08,-5.0287975115e-06,4.6118142859e-08,1.0225097346e-08,-7.3608536944e-09,-3.3867189438e-08,-2.8725679081e-06,-1.9025333334e-03,4.5639534884e-01
-2.9812500000e+01,-1.2715762275e-03,-1.1580040850e-02,2.8312516889e+02,4.8989908555e-05,1.7002282641e-04,-1.0880065205e-08,-4.9921933365e-06,4.5711136240e-08,9.7388157372e-09,-7.5173106362e-09,-3.6400242804e-08,-2.8202868057e-06,-1.9021707408e-03,4.6220930233e-01
-3.0187500000e+01,-1.2556760589e-03,-1.1482082746e-02,2.8312516466e+02,4.8679445402e-05,1.6768293831e-04,-1.0742171151e-08,-4.9559655872e-06,4.5501109293e-08,9.2238516671e-09,-7.5875546308e-09,-3.8908713951e-08,-2.7688910730e-06,-1.9018009045e-03,4.6802325581e-01
-3.0562500000e+01,-1.2398507138e-03,-1.1384083235e-02,2.8312516019e+02,4.8375694272e-05,1.6536530970e-04,-1.0610799433e-08,-4.9200506669e-06,4.5366250822e-08,8.9404686708e-09,-7.6128798417e-09,-4.1266412884e-08,-2.7183007238e-06,-1.9014241194e-03,4.7383720930e-01
-3.0937500000e+01,-1.2242979030e-03,-1.1286830387e-02,2.8312515549e+02,4.8075037891e-05,1.6309047711e-04,-1.0482608539e-08,-4.8847169770e-06,4.4980088718e-08,8.8283330215e-09,-7.5240634345e-09,-4.3429068493e-08,-2.6690065842e-06,-1.9010410640e-03,4.7965116279e-01
-3.1312500000e+01,-1.2090073898e-03,-1.1189842436e-02,2.8312515045e+02,4.7786179388e-05,1.6084789105e-04,-1.0357002467e-08,-4.8500430032e-06,4.4569079319e-08,8.6488022504e-09,-7.3411469853e-09,-4.5486880859e-08,-2.6207441238e-06,-1.9006520897e-03,4.8546511628e-01
-3.1687500000e+01,-1.1939535683e-03,-1.1093041238e-02,2.8312514514e+02,4.7507558192e-05,1.5863846086e-04,-1.0231942622e-08,-4.8160951977e-06,4.4057506779e-08,8.5360779203e-09,-7.2734262790e-09,-4.7497750793e-08,-2.5735635010e-06,-1.9002569962e-03,4.9127906977e-01
-3.2062500000e+01,-1.1788404036e-03,-1.0996662944e-02,2.8312513960e+02,4.7237444855e-05,1.5646603335e-04,-1.0104464161e-08,-4.7828199675e-06,4.3182178945e-08,8.3710360880e-09,-7.4402960092e-09,-4.9491668876e-08,-2.5275146676e-06,-1.8998558042e-03,4.9709302326e-01
-3.2437500000e+01,-1.1643148845e-03,-1.0900831272e-02,2.8312513378e+02,4.6974147391e-05,1.5433465655e-04,-9.9828205579e-09,-4.7502926263e-06,4.2422449962e-08,8.0833658598e-09,-7.8906865315e-09,-5.1513544276e-08,-2.4827926744e-06,-1.8994483442e-03,5.0290697674e-01
-3.2812500000e+01,-1.1504725635e-03,-1.0805215098e-02,2.8312512763e+02,4.6726174105e-05,1.5223886999e-04,-9.8637429329e-09,-4.7184361480e-06,4.2054325843e-08,7.7951421305e-09,-8.3345858629e-09,-5.3581119492e-08,-2.4392574247e-06,-1.8990345836e-03,5.0872093023e-01
