z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-8.8125000000e+00,3.5310019179e-03,-2.1592033646e-02,2.8314756386e+02,1.3928664814e-04,5.2492230093e-04,-4.3391559044e-08,-9.3390003920e-06,9.7084958949e-08,3.5626819803e-08,2.2595196138e-09,2.2472137926e-06,-1.3930410719e-05,-2.2477226077e-03,1.4687500000e-01
-9.1875000000e+00,3.3407789548e-03,-2.1435901832e-02,2.8314756263e+02,1.3572959321e-04,5.1761888929e-04,-4.1169584495e-08,-9.4622882325e-06,9.6460725660e-08,3.2511572216e-08,1.8367456589e-09,2.1140330496e-06,-1.3649720489e-05,-2.2478617566e-03,1.5312500000e-01
-9.5625000000e+00,3.1610474063e-03,-2.1279243551e-02,2.8314756134e+02,1.3244656405e-04,5.1038214242e-04,-3.9161144177e-08,-9.5778654258e-06,9.5871077407e-08,2.9328851935e-08,1.7361542935e-09,1.9921490441e-06,-1.3374455153e-05,-2.2479345565e-03,1.5937500000e-01
-9.9375000000e+00,2.9899397787e-03,-2.1122477218e-02,2.8314756000e+02,1.2938357862e-04,5.0321798591e-04,-3.7347662828e-08,-9.6866855131e-06,9.6037448165e-08,2.6435759598e-08,1.9063464357e-09,1.8792626906e-06,-1.3104388281e-05,-2.2479498331e-03,1.6562500000e-01
-1.0312500000e+01,2.8258346430e-03,-2.0965410093e-02,2.8314755860e+02,1.2650556832e-04,4.9611019201e-04,-3.5694265034e-08,-9.7889131368e-06,9.6545946768e-08,2.3601971525e-08,2.3846623633e-09,1.7740220232e-06,-1.2838610755e-05,-2.2479169706e-03,1.7187500000e-01
-1.0687500000e+01,2.6678775800e-03,-2.0807178917e-02,2.8314755714e+02,1.2379311753e-04,4.8902901527e-04,-3.4189822551e-08,-9.8844948516e-06,9.6622430153e-08,2.1033734096e-08,2.5677703217e-09,1.6756207783e-06,-1.2576275841e-05,-2.2478441142e-03,1.7812500000e-01
-1.1062500000e+01,2.5151002078e-03,-2.0647629610e-02,2.8314755564e+02,1.2123559672e-04,4.8196450804e-04,-3.2804150958e-08,-9.9741485674e-06,9.6028379161e-08,1.9073183622e-08,2.2177748371e-09,1.5832694758e-06,-1.2316930722e-05,-2.2477377781e-03,1.8437500000e-01
-1.1437500000e+01,2.3668420386e-03,-2.0486728930e-02,2.8314755404e+02,1.1881138988e-04,4.7491433865e-04,-3.1516319760e-08,-1.0058385113e-05,9.4405639245e-08,1.7507431044e-08,1.6097092862e-09,1.4961899955e-06,-1.2060305038e-05,-2.2476029348e-03,1.9062500000e-01
-1.1812500000e+01,2.2219247808e-03,-2.0324122820e-02,2.8314755239e+02,1.1650262264e-04,4.6786813583e-04,-3.0332335048e-08,-1.0137122997e-05,9.2625770920e-08,1.6245925882e-08,1.0648444412e-09,1.4137485665e-06,-1.1806067023e-05,-2.2474426750e-03,1.9687500000e-01
-1.2187500000e+01,2.0800603983e-03,-2.0160442627e-02,2.8314755069e+02,1.1431072041e-04,4.6085625978e-04,-2.9229631778e-08,-1.0211227956e-05,9.1125156862e-08,1.5078650100e-08,6.1992860171e-10,1.3358858551e-06,-1.1555307940e-05,-2.2472603205e-03,2.0312500000e-01
-1.2562500000e+01,1.9410551667e-03,-1.9995833604e-02,2.8314754893e+02,1.1221370991e-04,4.5387852023e-04,-2.8217116871e-08,-1.0280544947e-05,8.9468310558e-08,1.4431046793e-08,1.1179257089e-11,1.2615948192e-06,-1.1307880263e-05,-2.2470599171e-03,2.0937500000e-01
-1.2937500000e+01,1.8041614255e-03,-1.9830368981e-02,2.8314754712e+02,1.1021204450e-04,4.4694249328e-04,-2.7272553106e-08,-1.0346033964e-05,8.7875872423e-08,1.4302015193e-08,-1.0253934980e-09,1.1907025664e-06,-1.1064118505e-05,-2.2468435058e-03,2.1562500000e-01
-1.3312500000e+01,1.6688128468e-03,-1.9664118610e-02,2.8314754524e+02,1.0829999119e-04,4.4004130043e-04,-2.6376024618e-08,-1.0407949403e-05,8.6659330912e-08,1.3757780860e-08,-2.2219515479e-09,1.1230866760e-06,-1.0823660419e-05,-2.2466146010e-03,2.2187500000e-01
-1.3687500000e+01,1.5350183275e-03,-1.9496919081e-02,2.8314754330e+02,1.0646285529e-04,4.3316319120e-04,-2.5535173305e-08,-1.0465931234e-05,8.6064183283e-08,1.3014078785e-08,-3.1856798094e-09,1.0584328870e-06,-1.0585803125e-05,-2.2463755105e-03,2.2812500000e-01
-1.4062500000e+01,1.4022031155e-03,-1.9329374790e-02,2.8314754132e+02,1.0468534464e-04,4.2633303783e-04,-2.4758114163e-08,-1.0520158156e-05,8.5732535362e-08,1.2327951871e-08,-4.0628688397e-09,9.9638923181e-07,-1.0351479178e-05,-2.2461285784e-03,2.3437500000e-01
-1.4437500000e+01,1.2705091789e-03,-1.9161229187e-02,2.8314753927e+02,1.0296932177e-04,4.1953840363e-04,-2.4028152538e-08,-1.0570393042e-05,8.5591137014e-08,1.1659523356e-08,-4.8803642223e-09,9.3668116004e-07,-1.0120050013e-05,-2.2458761065e-03,2.4062500000e-01
-1.4812500000e+01,1.1396381787e-03,-1.8992235848e-02,2.8314753714e+02,1.0130111048e-04,4.1275888442e-04,-2.3333059750e-08,-1.0616786396e-05,8.5438599696e-08,1.1196878668e-08,-5.9590582504e-09,8.7894546939e-07,-9.8904514821e-06,-2.2456187272e-03,2.4687500000e-01
-1.5187500000e+01,1.0097832638e-03,-1.8822522708e-02,2.8314753494e+02,9.9678520384e-05,4.0601168297e-04,-2.2685332280e-08,-1.0658876780e-05,8.4660506425e-08,1.0624452591e-08,-7.0099921162e-09,8.2335344275e-07,-9.6636494794e-06,-2.2453564136e-03,2.5312500000e-01
-1.5562500000e+01,8.8064669598e-04,-1.8652228039e-02,2.8314753267e+02,9.8105287612e-05,3.9930859067e-04,-2.2085959190e-08,-1.0696720654e-05,8.3601924725e-08,1.0263419304e-08,-7.7606778493e-09,7.6974645719e-07,-9.4401600727e-06,-2.2450879140e-03,2.5937500000e-01
-1.5937500000e+01,7.5208585773e-04,-1.8481783775e-02,2.8314753031e+02,9.6568807941e-05,3.9266592967e-04,-2.1510830874e-08,-1.0730725099e-05,8.2394533533e-08,1.0280604493e-08,-8.5807369495e-09,7.1791120168e-07,-9.2204273872e-06,-2.2448118788e-03,2.6562500000e-01
-1.6312500000e+01,6.2390867673e-04,-1.8311266136e-02,2.8314752786e+02,9.5079106075e-05,3.8608547070e-04,-2.0959684307e-08,-1.0761329822e-05,8.1350398589e-08,1.0293652041e-08,-9.2449970121e-09,6.6784162662e-07,-9.0044500201e-06,-2.2445282119e-03,2.7187500000e-01
-1.6687500000e+01,4.9617329197e-04,-1.8140983579e-02,2.8314752535e+02,9.3633487838e-05,3.7957396296e-04,-2.0424126566e-08,-1.0788377538e-05,8.0276125583e-08,1.0525945389e-08,-9.6861921165e-09,6.1947449614e-07,-8.7922662066e-06,-2.2442377599e-03,2.7812500000e-01
-1.7062500000e+01,3.6871517313e-04,-1.7970505713e-02,2.8314752274e+02,9.2223697302e-05,3.7311477146e-04,-1.9907335912e-08,-1.0811878159e-05,7.8865990579e-08,1.0800151529e-08,-1.0145980848e-08,5.7243737981e-07,-8.5832978735e-06,-2.2439418890e-03,2.8437500000e-01
-1.7437500000e+01,2.4109979114e-04,-1.7800560531e-02,2.8314752004e+02,9.0856764556e-05,3.6672510706e-04,-1.9410878607e-08,-1.0831675730e-05,7.7387411216e-08,1.1088185626e-08,-1.0154923016e-08,5.2680173306e-07,-8.3778918125e-06,-2.2436404146e-03,2.9062500000e-01
-1.7812500000e+01,1.1318800404e-04,-1.7631085098e-02,2.8314751721e+02,8.9530219855e-05,3.6041500226e-04,-1.8937847837e-08,-1.0847584702e-05,7.5702231307e-08,1.1254774776e-08,-9.8719018599e-09,4.8251856142e-07,-8.1766130150e-06,-2.2433330363e-03,2.9687500000e-01
-1.8187500000e+01,-1.4698713601e-05,-1.7461738490e-02,2.8314751428e+02,8.8254088365e-05,3.5416697888e-04,-1.8487449720e-08,-1.0860115062e-05,7.3957634223e-08,1.1301257974e-08,-9.6372262483e-09,4.3955903369e-07,-7.9788295666e-06,-2.2430202590e-03,3.0312500000e-01
-1.8562500000e+01,-1.4255382369e-04,-1.7292366416e-02,2.8314751126e+02,8.7027028809e-05,3.4797259017e-04,-1.8056918976e-08,-1.0869246298e-05,7.2170321622e-08,1.1926276549e-08,-9.5939357349e-09,3.9771414449e-07,-7.7842729051e-06,-2.2427016052e-03,3.0937500000e-01
-1.8937500000e+01,-2.6994732509e-04,-1.7122630334e-02,2.8314750813e+02,8.5856849727e-05,3.4182188284e-04,-1.7640458440e-08,-1.0874642770e-05,7.0378576091e-08,1.2629621243e-08,-9.7180628306e-09,3.5734524999e-07,-7.5925388470e-06,-2.2423769590e-03,3.1562500000e-01
-1.9312500000e+01,-3.9748964935e-04,-1.6952408275e-02,2.8314750490e+02,8.4720969665e-05,3.3571251536e-04,-1.7243620109e-08,-1.0875946215e-05,6.9194218025e-08,1.3102791693e-08,-9.7719036419e-09,3.1792435126e-07,-7.4036369255e-06,-2.2420469959e-03,3.2187500000e-01
-1.9687500000e+01,-5.2469576577e-04,-1.6781906586e-02,2.8314750152e+02,8.3622890082e-05,3.2965322836e-04,-1.6862998179e-08,-1.0873274423e-05,6.8246845615e-08,1.3297438843e-08,-9.6291071339e-09,2.7942013511e-07,-7.2178292371e-06,-2.2417133281e-03,3.2812500000e-01
-2.0062500000e+01,-6.5107406210e-04,-1.6611362283e-02,2.8314749808e+02,8.2568009177e-05,3.2364499315e-04,-1.6490246745e-08,-1.0867087667e-05,6.7387894315e-08,1.3397277101e-08,-9.4980659159e-09,2.4208991797e-07,-7.0349263045e-06,-2.2413768251e-03,3.3437500000e-01
-2.0437500000e+01,-7.7686335003e-04,-1.6440934507e-02,2.8314749453e+02,8.1549523188e-05,3.1769283199e-04,-1.6125865785e-08,-1.0857678151e-05,6.6657986549e-08,1.3378873499e-08,-9.5160976691e-09,2.0583305028e-07,-6.8550130902e-06,-2.2410379359e-03,3.4062500000e-01
-2.0812500000e+01,-9.0187742688e-04,-1.6270757814e-02,2.8314749086e+02,8.0572485921e-05,3.1179901499e-04,-1.5763275881e-08,-1.0845266516e-05,6.5575528787e-08,1.3131385176e-08,-9.6055172466e-09,1.7062900066e-07,-6.6780995324e-06,-2.2406983476e-03,3.4687500000e-01
-2.1187500000e+01,-1.0262131047e-03,-1.6100779590e-02,2.8314748704e+02,7.9639311607e-05,3.0596773867e-04,-1.5412409410e-08,-1.0829185008e-05,6.4305881225e-08,1.3150232617e-08,-9.6354231642e-09,1.3654265732e-07,-6.5042772462e-06,-2.2403583970e-03,3.5312500000e-01
-2.1562500000e+01,-1.1501721654e-03,-1.5931290710e-02,2.8314748313e+02,7.8745212655e-05,3.0020550780e-04,-1.5076324819e-08,-1.0809382378e-05,6.3066132521e-08,1.3442587099e-08,-9.7463089642e-09,1.0338284113e-07,-6.3337540010e-06,-2.2400182591e-03,3.5937500000e-01
-2.1937500000e+01,-1.2730262711e-03,-1.5762050822e-02,2.8314747912e+02,7.7894389290e-05,2.9450667472e-04,-1.4762033059e-08,-1.0785900683e-05,6.2036686263e-08,1.3547162527e-08,-9.8163636989e-09,7.1221347524e-08,-6.1665236320e-06,-2.2396788434e-03,3.6562500000e-01
-2.2312500000e+01,-1.3956069679e-03,-1.5592874943e-02,2.8314747496e+02,7.7080134082e-05,2.8886266540e-04,-1.4461538060e-08,-1.0758768607e-05,6.1028778667e-08,1.3704330835e-08,-9.6090161068e-09,3.9868433069e-08,-6.0023972293e-06,-2.2393405318e-03,3.7187500000e-01
-2.2687500000e+01,-1.5173526911e-03,-1.5424358275e-02,2.8314747064e+02,7.6296494450e-05,2.8330588596e-04,-1.4174480229e-08,-1.0728210205e-05,5.9659739076e-08,1.3844334018e-08,-9.3399249170e-09,9.5193847304e-09,-5.8426136122e-06,-2.2390029247e-03,3.7812500000e-01
-2.3062500000e+01,-1.6384175110e-03,-1.5255995507e-02,2.8314746621e+02,7.5553199421e-05,2.7780973489e-04,-1.3897743901e-08,-1.0694036519e-05,5.8085268191e-08,1.3971496972e-08,-9.1631955628e-09,-1.9543231177e-08,-5.6861460545e-06,-2.2386662852e-03,3.8437500000e-01
-2.3437500000e+01,-1.7586548811e-03,-1.5087766977e-02,2.8314746164e+02,7.4850956163e-05,2.7237622156e-04,-1.3626180308e-08,-1.0656535338e-05,5.6724352446e-08,1.4013002639e-08,-9.1469902120e-09,-4.7558384474e-08,-5.5329968272e-06,-2.2383313665e-03,3.9062500000e-01
-2.3812500000e+01,-1.8782422627e-03,-1.4919600317e-02,2.8314745694e+02,7.4187162407e-05,2.6700014598e-04,-1.3352888818e-08,-1.0616085482e-05,5.5624867617e-08,1.4019970852e-08,-9.3105438475e-09,-7.4559203462e-08,-5.3827774842e-06,-2.2379984013e-03,3.9687500000e-01
-2.4187500000e+01,-1.9969225318e-03,-1.4751614507e-02,2.8314745205e+02,7.3552312392e-05,2.6169712812e-04,-1.3081207018e-08,-1.0572508189e-05,5.4346168297e-08,1.4096037524e-08,-9.6784498558e-09,-1.0056049488e-07,-5.2361095386e-06,-2.2376670548e-03,4.0312500000e-01
-2.4562500000e+01,-2.1146827510e-03,-1.4583374093e-02,2.8314744703e+02,7.2941809056e-05,2.5644971031e-04,-1.2816309712e-08,-1.0525549362e-05,5.3134390173e-08,1.4129453703e-08,-9.9000456429e-09,-1.2573314730e-07,-5.0923368421e-06,-2.2373370686e-03,4.0937500000e-01
-2.4937500000e+01,-2.2317075884e-03,-1.4415145262e-02,2.8314744183e+02,7.2347728737e-05,2.5125963408e-04,-1.2561512287e-08,-1.0475176482e-05,5.2271388425e-08,1.4314060504e-08,-9.8818671568e-09,-1.5006548289e-07,-4.9513443458e-06,-2.2370085064e-03,4.1562500000e-01
-2.5312500000e+01,-2.3479164397e-03,-1.4246365446e-02,2.8314743652e+02,7.1770659245e-05,2.4611899311e-04,-1.2315767446e-08,-1.0421422079e-05,5.1328566966e-08,1.4426188150e-08,-1.0127087428e-08,-1.7353558359e-07,-4.8130071508e-06,-2.2366822107e-03,4.2187500000e-01
-2.5687500000e+01,-2.4639638250e-03,-1.4077421913e-02,2.8314743101e+02,7.1213407005e-05,2.4103890179e-04,-1.2078979181e-08,-1.0364477035e-05,5.0161674239e-08,1.4437375621e-08,-1.0501277618e-08,-1.9641711168e-07,-4.6776193395e-06,-2.2363583459e-03,4.2812500000e-01
-2.6062500000e+01,-2.5790587870e-03,-1.3908374569e-02,2.8314742535e+02,7.0682689230e-05,2.3601600629e-04,-1.1854334269e-08,-1.0304245650e-05,4.8868935471e-08,1.4446770813e-08,-1.0578679099e-08,-2.1857687456e-07,-4.5449415125e-06,-2.2360362228e-03,4.3437500000e-01
-2.6437500000e+01,-2.6935472093e-03,-1.3739019918e-02,2.8314741949e+02,7.0169064841e-05,2.3104682983e-04,-1.1626754167e-08,-1.0240761325e-05,4.7371566888e-08,1.4418826262e-08,-1.0381523847e-08,-2.4017387406e-07,-4.4148491735e-06,-2.2357154905e-03,4.4062500000e-01
-2.6812500000e+01,-2.8069043693e-03,-1.3569618379e-02,2.8314741344e+02,6.9686422662e-05,2.2613998301e-04,-1.1407027148e-08,-1.0173985452e-05,4.6191550109e-08,1.4408548999e-08,-1.0156139163e-08,-2.6084470207e-07,-4.2874975812e-06,-2.2353949725e-03,4.4687500000e-01
-2.7187500000e+01,-2.9194961390e-03,-1.3400869703e-02,2.8314740720e+02,6.9240481480e-05,2.2131042161e-04,-1.1193282817e-08,-1.0104241086e-05,4.5295660873e-08,1.4300910568e-08,-9.9701960737e-09,-2.8082278417e-07,-4.1632371813e-06,-2.2350746603e-03,4.5312500000e-01
-2.7562500000e+01,-3.0311634519e-03,-1.3232416236e-02,2.8314740075e+02,6.8826338997e-05,2.1654409129e-04,-1.0984889856e-08,-1.0031486501e-05,4.4604546055e-08,1.4315463899e-08,-9.8437463235e-09,-3.0003762025e-07,-4.0416721667e-06,-2.2347548995e-03,4.5937500000e-01
-2.7937500000e+01,-3.1419668958e-03,-1.3063659430e-02,2.8314739409e+02,6.8436317867e-05,2.1182820050e-04,-1.0777485029e-08,-9.9559425388e-06,4.4076234180e-08,1.4227251493e-08,-9.8853662444e-09,-3.1857591555e-07,-3.9224774936e-06,-2.2344360680e-03,4.6562500000e-01
-2.8312500000e+01,-3.2517151228e-03,-1.2895051968e-02,2.8314738722e+02,6.8062322797e-05,2.0717580425e-04,-1.0573297018e-08,-9.8773726592e-06,4.3288519426e-08,1.3915037043e-08,-9.9405373274e-09,-3.3652369048e-07,-3.8060217539e-06,-2.2341185455e-03,4.7187500000e-01
-2.8687500000e+01,-3.3606373214e-03,-1.2726471997e-02,2.8314738011e+02,6.7704156361e-05,2.0257919351e-04,-1.0380359185e-08,-9.7952217429e-06,4.2384478648e-08,1.4010801445e-08,-9.9321777514e-09,-3.5395618283e-07,-3.6919882747e-06,-2.2338019075e-03,4.7812500000e-01
-2.9062500000e+01,-3.4687802366e-03,-1.2557446734e-02,2.8314737276e+02,6.7365964549e-05,1.9802867790e-04,-1.0191280299e-08,-9.7094947746e-06,4.1254300524e-08,1.4178261142e-08,-9.8756524086e-09,-3.7084939629e-07,-3.5801403424e-06,-2.2334867484e-03,4.8437500000e-01
-2.9437500000e+01,-3.5762597377e-03,-1.2388223274e-02,2.8314736517e+02,6.7049551966e-05,1.9352832913e-04,-1.0002748573e-08,-9.6204175247e-06,3.9934392415e-08,1.4340847784e-08,-9.8533038813e-09,-3.8730506852e-07,-3.4705574231e-06,-2.2331733876e-03,4.9062500000e-01
-2.9812500000e+01,-3.6836204580e-03,-1.2218514964e-02,2.8314735733e+02,6.6759313091e-05,1.8906313016e-04,-9.8160328420e-09,-9.5279260132e-06,3.8744493988e-08,1.4604243139e-08,-9.9028479747e-09,-4.0348833407e-07,-3.3627365051e-06,-2.2328614560e-03,4.9687500000e-01
-3.0187500000e+01,-3.7906331580e-03,-1.2048068237e-02,2.8314734925e+02,6.6495480559e-05,1.8462363835e-04,-9.6362113207e-09,-9.4320842285e-06,3.7620042707e-08,1.4706514489e-08,-1.0008964397e-08,-4.1936079004e-07,-3.2563769403e-06,-2.2325512557e-03,5.0312500000e-01
-3.0562500000e+01,-3.8977565645e-03,-1.1876695908e-02,2.8314734089e+02,6.6258197338e-05,1.8020467887e-04,-9.4660278584e-09,-9.3328996950e-06,3.6633608036e-08,1.4826692554e-08,-1.0022090432e-08,-4.3499029674e-07,-3.1512788062e-06,-2.2322419424e-03,5.0937500000e-01
-3.0937500000e+01,-4.0041636466e-03,-1.1704459865e-02,2.8314733218e+02,6.6052700014e-05,1.7581590626e-04,-9.3058456023e-09,-9.2301051064e-06,3.5903260034e-08,1.4936792258e-08,-9.8896202730e-09,-4.5026457543e-07,-3.0477710351e-06,-2.2319325463e-03,5.1562500000e-01
-3.1312500000e+01,-4.1098355175e-03,-1.1530831467e-02,2.8314732315e+02,6.5876056777e-05,1.7144622562e-04,-9.1463743324e-09,-9.1238716707e-06,3.5426682855e-08,1.5044035617e-08,-9.7331029908e-09,-4.6511988558e-07,-2.9456124772e-06,-2.2316232150e-03,5.2187500000e-01
-3.1687500000e+01,-4.2145788191e-03,-1.1355900532e-02,2.8314731377e+02,6.5717926654e-05,1.6710321612e-04,-8.9887513623e-09,-9.0147017701e-06,3.4881414110e-08,1.5228394014e-08,-9.6844313578e-09,-4.7949414924e-07,-2.8450220437e-06,-2.2313143922e-03,5.2812500000e-01
-3.2062500000e+01,-4.3185277388e-03,-1.1179786052e-02,2.8314730407e+02,6.5584544988e-05,1.6279158163e-04,-8.8294009088e-09,-8.9029265522e-06,3.4103390082e-08,1.5381423012e-08,-9.7470827310e-09,-4.9340127892e-07,-2.7461317606e-06,-2.2310064395e-03,5.3437500000e-01
-3.2437500000e+01,-4.4207681845e-03,-1.1002643413e-02,2.8314729397e+02,6.5469436485e-05,1.5850787688e-04,-8.6737691648e-09,-8.7882511101e-06,3.3343508095e-08,1.5573240125e-08,-9.7185742179e-09,-5.0672246270e-07,-2.6487409719e-06,-2.2306989852e-03,5.4062500000e-01
-3.2812500000e+01,-4.5217581928e-03,-1.0824839642e-02,2.8314728349e+02,6.5375078985e-05,1.5426338598e-04,-8.5152796519e-09,-8.6704345602e-06,3.2422581512e-08,1.5790903466e-08,-9.4734424499e-09,-5.1957811813e-07,-2.5531707652e-06,-2.2303919857e-03,5.4687500000e-01
