z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-9.1875000000e+00,-7.1840714016e-04,-4.6707340632e-03,2.8306033193e+02,5.3560897464e-05,9.2618551277e-05,-3.1732848372e-08,-3.1125271821e-06,5.7104640343e-08,1.4865230190e-07,-2.2026447368e-09,-6.2159368883e-08,-1.1484583563e-06,-4.6847057645e-04,1.4759036145e-01
-9.5625000000e+00,-7.7153577583e-04,-4.6292595362e-03,2.8306038603e+02,5.3099090779e-05,9.1057727218e-05,-3.1163012416e-08,-3.1187661484e-06,5.9165890195e-08,1.4191245107e-07,-2.1515983451e-09,-7.1152645486e-08,-1.1198361738e-06,-4.6990884849e-04,1.5361445783e-01
-9.9375000000e+00,-8.1952849256e-04,-4.5887701903e-03,2.8306043609e+02,5.2676027613e-05,8.9545797844e-05,-3.0639539635e-08,-3.1212871556e-06,6.1493004132e-08,1.3521234980e-07,-2.1414575824e-09,-7.9247903742e-08,-1.0921254935e-06,-4.7127014833e-04,1.5963855422e-01
-1.0312500000e+01,-8.6339227111e-04,-4.5486018956e-03,2.8306048228e+02,5.2295988503e-05,8.8083889815e-05,-3.0141800333e-08,-3.1206074453e-06,6.3524715728e-08,1.2865144384e-07,-2.5467930936e-09,-8.6629670993e-08,-1.0652267995e-06,-4.7256004060e-04,1.6566265060e-01
-1.0687500000e+01,-9.0376890822e-04,-4.5089143003e-03,2.8306052533e+02,5.1946482666e-05,8.6664772514e-05,-2.9684254358e-08,-3.1168608405e-06,6.5270826489e-08,1.2178263118e-07,-3.3074818992e-09,-9.3375990900e-08,-1.0390605891e-06,-4.7378389777e-04,1.7168674699e-01
-1.1062500000e+01,-9.4062081858e-04,-4.4701356066e-03,2.8306056500e+02,5.1623107025e-05,8.5279497428e-05,-2.9268613309e-08,-3.1104463424e-06,6.7273020317e-08,1.1505378381e-07,-4.0273448331e-09,-9.9615491187e-08,-1.0135173132e-06,-4.7494587078e-04,1.7771084337e-01
-1.1437500000e+01,-9.7437077404e-04,-4.4325295732e-03,2.8306060229e+02,5.1326231626e-05,8.3940089453e-05,-2.8863592497e-08,-3.1006274360e-06,6.9363454398e-08,1.0905605643e-07,-3.9583434039e-09,-1.0525187659e-07,-9.8899115511e-07,-4.7605060170e-04,1.8373493976e-01
-1.1812500000e+01,-1.0052032349e-03,-4.3958105577e-03,2.8306063695e+02,5.1051453100e-05,8.2647412737e-05,-2.8470176460e-08,-3.0882371244e-06,7.1452411366e-08,1.0409394880e-07,-3.5821211821e-09,-1.1034110452e-07,-9.6559803978e-07,-4.7710145156e-04,1.8975903614e-01
-1.2187500000e+01,-1.0333483839e-03,-4.3600742857e-03,2.8306066913e+02,5.0806905841e-05,8.1396515749e-05,-2.8091933861e-08,-3.0739402449e-06,7.3245235507e-08,9.9306284823e-08,-3.3620463908e-09,-1.1505781838e-07,-9.4318771341e-07,-4.7810133132e-04,1.9578313253e-01
-1.2562500000e+01,-1.0589827758e-03,-4.3251811397e-03,2.8306069893e+02,5.0588572228e-05,8.0190949941e-05,-2.7735339310e-08,-3.0576531234e-06,7.4843210144e-08,9.4366838212e-08,-3.1291893555e-09,-1.1932920431e-07,-9.2177937360e-07,-4.7905155368e-04,2.0180722892e-01
-1.2937500000e+01,-1.0824097014e-03,-4.2909980560e-03,2.8306072651e+02,5.0385407156e-05,7.9025620055e-05,-2.7388267435e-08,-3.0396860101e-06,7.6524004938e-08,9.0109123039e-08,-2.8332125115e-09,-1.2314006722e-07,-9.0113625055e-07,-4.7995240652e-04,2.0783132530e-01
-1.3312500000e+01,-1.1045801034e-03,-4.2579693871e-03,2.8306075241e+02,5.0195935243e-05,7.7904542606e-05,-2.7057033950e-08,-3.0198549241e-06,7.7933252804e-08,8.6068431184e-08,-2.3236598865e-09,-1.2663378834e-07,-8.8142540922e-07,-4.8080626063e-04,2.1385542169e-01
-1.3687500000e+01,-1.1248873596e-03,-4.2259484606e-03,2.8306077625e+02,5.0015632412e-05,7.6829561957e-05,-2.6739633397e-08,-2.9984481143e-06,7.8603712126e-08,8.2205861310e-08,-1.8183088533e-09,-1.2964274402e-07,-8.6255164197e-07,-4.8161430560e-04,2.1987951807e-01
-1.4062500000e+01,-1.1432340235e-03,-4.1948741865e-03,2.8306079831e+02,4.9843283710e-05,7.5805284051e-05,-2.6441678887e-08,-2.9753256249e-06,7.8765620440e-08,7.9060819710e-08,-1.4353164711e-09,-1.3219131146e-07,-8.4456209243e-07,-4.8237601289e-04,2.2590361446e-01
-1.4437500000e+01,-1.1598284889e-03,-4.1644423607e-03,2.8306081880e+02,4.9680605425e-05,7.4823540816e-05,-2.6159566931e-08,-2.9512041819e-06,7.8866583272e-08,7.6138201378e-08,-1.0713723330e-09,-1.3434426358e-07,-8.2749443789e-07,-4.8309303908e-04,2.3192771084e-01
-1.4812500000e+01,-1.1741885874e-03,-4.1350159734e-03,2.8306083789e+02,4.9522619025e-05,7.3890316930e-05,-2.5873095943e-08,-2.9268460090e-06,7.9208373193e-08,7.3490152699e-08,-1.0748775512e-09,-1.3606235269e-07,-8.1142676572e-07,-4.8376748794e-04,2.3795180723e-01
-1.5187500000e+01,-1.1872808249e-03,-4.1064154136e-03,2.8306085561e+02,4.9364529489e-05,7.3006280558e-05,-2.5589366391e-08,-2.9022498765e-06,7.9537555888e-08,7.1127185147e-08,-1.2302800359e-09,-1.3749786140e-07,-7.9619998409e-07,-4.8440153249e-04,2.4397590361e-01
-1.5562500000e+01,-1.1992022632e-03,-4.0791567452e-03,2.8306087211e+02,4.9213552462e-05,7.2173481078e-05,-2.5309827700e-08,-2.8767265024e-06,7.9392895347e-08,6.8754393187e-08,-8.9786203579e-10,-1.3859985484e-07,-7.8180995283e-07,-4.8499629269e-04,2.5000000000e-01
-1.5937500000e+01,-1.2102509182e-03,-4.0529033638e-03,2.8306088704e+02,4.9062888318e-05,7.1378578172e-05,-2.5037982115e-08,-2.8502979996e-06,7.8794567642e-08,6.6552186120e-08,-3.4777471283e-10,-1.3936397045e-07,-7.6821491522e-07,-4.8555123105e-04,2.5602409639e-01
-1.6312500000e+01,-1.2204233081e-03,-4.0279066512e-03,2.8306090051e+02,4.8912658484e-05,7.0633375947e-05,-2.4784355228e-08,-2.8231958195e-06,7.8505922261e-08,6.4316225241e-08,3.7815343680e-10,-1.3974686408e-07,-7.5560515048e-07,-4.8606478107e-04,2.6204819277e-01
-1.6687500000e+01,-1.2295953223e-03,-4.0042329186e-03,2.8306091288e+02,4.8757108391e-05,6.9940503488e-05,-2.4547303322e-08,-2.7954483078e-06,7.8384473343e-08,6.2298565486e-08,1.3540455139e-09,-1.3969507462e-07,-7.4394704957e-07,-4.8653704713e-04,2.6807228916e-01
-1.7062500000e+01,-1.2378717854e-03,-3.9823644292e-03,2.8306092408e+02,4.8598242458e-05,6.9295362694e-05,-2.4323171896e-08,-2.7671897566e-06,7.8101943113e-08,6.0839761697e-08,2.7054843811e-09,-1.3933516518e-07,-7.3322684461e-07,-4.8696886547e-04,2.7409638554e-01
-1.7437500000e+01,-1.2452184177e-03,-3.9617348447e-03,2.8306093439e+02,4.8438227200e-05,6.8685175119e-05,-2.4117423446e-08,-2.7380800912e-06,7.7596733239e-08,5.9401915435e-08,4.2961068248e-09,-1.3879127576e-07,-7.2318246449e-07,-4.8736200637e-04,2.8012048193e-01
-1.7812500000e+01,-1.2517200568e-03,-3.9420405377e-03,2.8306094360e+02,4.8275928337e-05,6.8109082428e-05,-2.3919156157e-08,-2.7087768567e-06,7.7161964837e-08,5.7320731808e-08,5.3329788073e-09,-1.3806544548e-07,-7.1377292424e-07,-4.8771755169e-04,2.8614457831e-01
-1.8187500000e+01,-1.2579236761e-03,-3.9231725701e-03,2.8306095174e+02,4.8112703579e-05,6.7564601343e-05,-2.3730066868e-08,-2.6795415622e-06,7.6824334018e-08,5.5038298628e-08,5.5490467853e-09,-1.3738739445e-07,-7.0484913724e-07,-4.8803610475e-04,2.9216867470e-01
-1.8562500000e+01,-1.2642979703e-03,-3.9052792126e-03,2.8306095888e+02,4.7955353505e-05,6.7052735480e-05,-2.3547489503e-08,-2.6502161665e-06,7.6534214698e-08,5.3232849028e-08,5.3837137628e-09,-1.3694619154e-07,-6.9635849205e-07,-4.8831810534e-04,2.9819277108e-01
-1.8937500000e+01,-1.2704439723e-03,-3.8883133663e-03,2.8306096528e+02,4.7792145381e-05,6.6565324619e-05,-2.3366733077e-08,-2.6202388491e-06,7.6440323955e-08,5.1663303114e-08,5.1394599899e-09,-1.3659186445e-07,-6.8820671049e-07,-4.8856434437e-04,3.0421686747e-01
-1.9312500000e+01,-1.2767640273e-03,-3.8721694813e-03,2.8306097090e+02,4.7625788128e-05,6.6107775332e-05,-2.3188408127e-08,-2.5896936138e-06,7.6263295092e-08,5.0264744004e-08,4.8339372531e-09,-1.3624498033e-07,-6.8035011494e-07,-4.8877620343e-04,3.1024096386e-01
-1.9687500000e+01,-1.2833568925e-03,-3.8564798323e-03,2.8306097547e+02,4.7459410801e-05,6.5674441299e-05,-2.3000963676e-08,-2.5592720442e-06,7.5567712080e-08,4.9134299505e-08,4.2718659233e-09,-1.3586563703e-07,-6.7269592279e-07,-4.8895407171e-04,3.1626506024e-01
-2.0062500000e+01,-1.2898522374e-03,-3.8414139313e-03,2.8306097906e+02,4.7302096242e-05,6.5263925577e-05,-2.2821874089e-08,-2.5291695240e-06,7.4647000408e-08,4.8222304952e-08,3.3474501984e-09,-1.3538280466e-07,-6.6522278238e-07,-4.8909721873e-04,3.2228915663e-01
-2.0437500000e+01,-1.2965553413e-03,-3.8270973647e-03,2.8306098187e+02,4.7147993031e-05,6.4875652411e-05,-2.2639325464e-08,-2.4989525799e-06,7.3735092686e-08,4.7352271553e-08,2.4531720477e-09,-1.3487072699e-07,-6.5803060126e-07,-4.8920590974e-04,3.2831325301e-01
-2.0812500000e+01,-1.3033293231e-03,-3.8137839098e-03,2.8306098398e+02,4.6996255268e-05,6.4517710444e-05,-2.2462975359e-08,-2.4688061034e-06,7.3042643172e-08,4.6266594027e-08,1.7730969412e-09,-1.3432499050e-07,-6.5148891770e-07,-4.8928083309e-04,3.3433734940e-01
-2.1187500000e+01,-1.3098447507e-03,-3.8010824426e-03,2.8306098546e+02,4.6854838846e-05,6.4178334170e-05,-2.2303278921e-08,-2.4387825169e-06,7.2539338049e-08,4.5182326439e-08,1.2802299182e-09,-1.3375584506e-07,-6.4537709906e-07,-4.8932220558e-04,3.4036144578e-01
-2.1562500000e+01,-1.3154607824e-03,-3.7891639824e-03,2.8306098650e+02,4.6722331258e-05,6.3858425539e-05,-2.2149766874e-08,-2.4091249327e-06,7.2030544472e-08,4.3976763108e-08,8.2584782705e-10,-1.3311333506e-07,-6.3980083160e-07,-4.8933209227e-04,3.4638554217e-01
-2.1937500000e+01,-1.3204223242e-03,-3.7778021870e-03,2.8306098671e+02,4.6592191605e-05,6.3553176011e-05,-2.1998247956e-08,-2.3792529267e-06,7.1683571257e-08,4.2674007362e-08,2.3966494106e-10,-1.3241834630e-07,-6.3473915610e-07,-4.8931302217e-04,3.5240963855e-01
-2.2312500000e+01,-1.3242444038e-03,-3.7670849520e-03,2.8306098633e+02,4.6463319162e-05,6.3268351294e-05,-2.1846788814e-08,-2.3487312041e-06,7.1395136480e-08,4.1781560475e-08,-1.8565188464e-10,-1.3166488462e-07,-6.3006569453e-07,-4.8926637676e-04,3.5843373494e-01
-2.2687500000e+01,-1.3269804450e-03,-3.7570447226e-03,2.8306098529e+02,4.6333325634e-05,6.2999622306e-05,-2.1694341287e-08,-2.3177046479e-06,7.1047504982e-08,4.1300295851e-08,-4.4410269580e-10,-1.3084938499e-07,-6.2573142388e-07,-4.8919376004e-04,3.6445783133e-01
-2.3062500000e+01,-1.3290213319e-03,-3.7474173519e-03,2.8306098353e+02,4.6202813677e-05,6.2741966300e-05,-2.1545404971e-08,-2.2864189863e-06,7.0679451829e-08,4.0739291043e-08,-8.0017329643e-10,-1.2993821496e-07,-6.2150586823e-07,-4.8909660111e-04,3.7048192771e-01
-2.3437500000e+01,-1.3300987929e-03,-3.7378903670e-03,2.8306098103e+02,4.6073839889e-05,6.2489156320e-05,-2.1395149472e-08,-2.2548412647e-06,7.0460374592e-08,3.9819041971e-08,-9.7258689293e-10,-1.2898963369e-07,-6.1722982287e-07,-4.8897523011e-04,3.7650602410e-01
-2.3812500000e+01,-1.3301735970e-03,-3.7285001076e-03,2.8306097781e+02,4.5947051069e-05,6.2236278768e-05,-2.1243397390e-08,-2.2233655202e-06,6.9999203485e-08,3.9173579480e-08,-1.0513779433e-09,-1.2803642027e-07,-6.1306762943e-07,-4.8883006637e-04,3.8253012048e-01
-2.4187500000e+01,-1.3290287291e-03,-3.7189754574e-03,2.8306097392e+02,4.5828241368e-05,6.1986931634e-05,-2.1101831186e-08,-2.1918702330e-06,6.9296139600e-08,3.8753618753e-08,-1.0560327960e-09,-1.2705722678e-07,-6.0889019746e-07,-4.8866196538e-04,3.8855421687e-01
-2.4562500000e+01,-1.3271622414e-03,-3.7092657879e-03,2.8306096943e+02,4.5718229871e-05,6.1743663302e-05,-2.0954247894e-08,-2.1601006253e-06,6.8543122368e-08,3.8279464974e-08,-7.5138297002e-10,-1.2618532023e-07,-6.0476711881e-07,-4.8847121101e-04,3.9457831325e-01
-2.4937500000e+01,-1.3248838541e-03,-3.6994707836e-03,2.8306096451e+02,4.5610921754e-05,6.1501987396e-05,-2.0818498922e-08,-2.1283156596e-06,6.7947214567e-08,3.7676135447e-08,-2.6602599762e-10,-1.2541983695e-07,-6.0071566155e-07,-4.8825771506e-04,4.0060240964e-01
-2.5312500000e+01,-1.3227000797e-03,-3.6896549520e-03,2.8306095908e+02,4.5505433432e-05,6.1262042006e-05,-2.0691663076e-08,-2.0968353953e-06,6.7565899644e-08,3.6686810156e-08,9.3378052463e-11,-1.2474086754e-07,-5.9675389071e-07,-4.8802168343e-04,4.0662650602e-01
-2.5687500000e+01,-1.3205344998e-03,-3.6800103151e-03,2.8306095296e+02,4.5401491433e-05,6.1031924776e-05,-2.0574515637e-08,-2.0658152563e-06,6.6831758714e-08,3.5670832870e-08,3.2412694208e-10,-1.2415616776e-07,-5.9298286675e-07,-4.8776379141e-04,4.1265060241e-01
-2.6062500000e+01,-1.3177372072e-03,-3.6700239207e-03,2.8306094622e+02,4.5295182407e-05,6.0808582097e-05,-2.0455790629e-08,-2.0353182285e-06,6.5542117590e-08,3.5072471512e-08,4.4457883372e-10,-1.2339836386e-07,-5.8917977252e-07,-4.8748408294e-04,4.1867469880e-01
-2.6437500000e+01,-1.3147088962e-03,-3.6603096176e-03,2.8306093882e+02,4.5187207896e-05,6.0601547462e-05,-2.0330393418e-08,-2.0056031329e-06,6.3868747728e-08,3.4873842038e-08,3.8237553865e-10,-1.2251918753e-07,-5.8553484531e-07,-4.8718327698e-04,4.2469879518e-01
-2.6812500000e+01,-1.3115750383e-03,-3.6508235871e-03,2.8306093083e+02,4.5074735460e-05,6.0401004858e-05,-2.0208378786e-08,-1.9763820140e-06,6.2163179761e-08,3.4890710892e-08,2.2242560766e-10,-1.2166317238e-07,-5.8201679432e-07,-4.8686298089e-04,4.3072289157e-01
-2.7187500000e+01,-1.3078663313e-03,-3.6410059084e-03,2.8306092190e+02,4.4958670715e-05,6.0204444791e-05,-2.0085262441e-08,-1.9476864252e-06,6.0577652359e-08,3.4943499635e-08,-1.6535563947e-11,-1.2084352904e-07,-5.7846157725e-07,-4.8652416918e-04,4.3674698795e-01
-2.7562500000e+01,-1.3037928133e-03,-3.6314020259e-03,2.8306091215e+02,4.4831570909e-05,6.0017138963e-05,-1.9964031949e-08,-1.9195529288e-06,5.9372328487e-08,3.4547966277e-08,7.1648548845e-12,-1.1997611916e-07,-5.7510815320e-07,-4.8616720009e-04,4.4277108434e-01
-2.7937500000e+01,-1.2993745426e-03,-3.6219383152e-03,2.8306090160e+02,4.4703044379e-05,5.9837865341e-05,-1.9845086919e-08,-1.8918438487e-06,5.8758051812e-08,3.3816878258e-08,1.6965256636e-10,-1.1911840243e-07,-5.7188729013e-07,-4.8579154819e-04,4.4879518072e-01
-2.8312500000e+01,-1.2946337789e-03,-3.6129766643e-03,2.8306089023e+02,4.4570824035e-05,5.9671458679e-05,-1.9707499642e-08,-1.8648111437e-06,5.8384482717e-08,3.2935041679e-08,2.9479172794e-10,-1.1822380039e-07,-5.6894029692e-07,-4.8539749065e-04,4.5481927711e-01
-2.8687500000e+01,-1.2893476463e-03,-3.6047040496e-03,2.8306087821e+02,4.4424966710e-05,5.9513475867e-05,-1.9577846678e-08,-1.8379806365e-06,5.7779176776e-08,3.2223418752e-08,4.6081768726e-10,-1.1723289701e-07,-5.6627688613e-07,-4.8498636472e-04,4.6084337349e-01
-2.9062500000e+01,-1.2834269913e-03,-3.5967076443e-03,2.8306086549e+02,4.4270397500e-05,5.9364451905e-05,-1.9458516835e-08,-1.8112201623e-06,5.7020902305e-08,3.1825555002e-08,8.0929197567e-10,-1.1616416547e-07,-5.6391193176e-07,-4.8455942628e-04,4.6686746988e-01
-2.9437500000e+01,-1.2766671498e-03,-3.5886649675e-03,2.8306085180e+02,4.4117597281e-05,5.9218905698e-05,-1.9339385726e-08,-1.7847746998e-06,5.6208906846e-08,3.1445460118e-08,1.1804689596e-09,-1.1511969774e-07,-5.6157685297e-07,-4.8411783203e-04,4.7289156627e-01
-2.9812500000e+01,-1.2695184706e-03,-3.5808638266e-03,2.8306083732e+02,4.3964877097e-05,5.9084973239e-05,-1.9225637012e-08,-1.7589983851e-06,5.5337226125e-08,3.0895795354e-08,1.2260650026e-09,-1.1407956075e-07,-5.5925123302e-07,-4.8366231072e-04,4.7891566265e-01
-3.0187500000e+01,-1.2624473612e-03,-3.5729743277e-03,2.8306082205e+02,4.3811127792e-05,5.8950764435e-05,-1.9112237525e-08,-1.7340771886e-06,5.4551212619e-08,3.0073105723e-08,8.6690977216e-10,-1.1302701710e-07,-5.5688409015e-07,-4.8319372532e-04,4.8493975904e-01
-3.0562500000e+01,-1.2551108408e-03,-3.5653290304e-03,2.8306080599e+02,4.3665734363e-05,5.8816527455e-05,-1.9004773440e-08,-1.7099156677e-06,5.3798658496e-08,2.9384456602e-08,2.6245336740e-10,-1.1206715052e-07,-5.5436962254e-07,-4.8271210408e-04,4.9096385542e-01
-3.0937500000e+01,-1.2473254414e-03,-3.5583269635e-03,2.8306078934e+02,4.3534951444e-05,5.8702206560e-05,-1.8900909641e-08,-1.6859415691e-06,5.3073943305e-08,2.8984306108e-08,-2.1404784213e-11,-1.1122527530e-07,-5.5192960910e-07,-4.8221686202e-04,4.9698795181e-01
-3.1312500000e+01,-1.2388786866e-03,-3.5518055425e-03,2.8306077209e+02,4.3415081183e-05,5.8604122555e-05,-1.8798905490e-08,-1.6619732460e-06,5.2555499919e-08,2.8489441756e-08,1.0709807366e-10,-1.1037694593e-07,-5.4978530729e-07,-4.8170664692e-04,5.0301204819e-01
-3.1687500000e+01,-1.2296860841e-03,-3.5459181938e-03,2.8306075412e+02,4.3301103246e-05,5.8520105956e-05,-1.8689145749e-08,-1.6387449110e-06,5.2319765782e-08,2.7782269415e-08,1.9742095196e-10,-1.0949806644e-07,-5.4782831656e-07,-4.8117994896e-04,5.0903614458e-01
-3.2062500000e+01,-1.2194814655e-03,-3.5403787518e-03,2.8306073541e+02,4.3195275923e-05,5.8444111717e-05,-1.8583184217e-08,-1.6161666222e-06,5.1929954473e-08,2.7118522191e-08,-8.9245035388e-11,-1.0855741817e-07,-5.4599785847e-07,-4.8063547557e-04,5.1506024096e-01
-3.2437500000e+01,-1.2084630148e-03,-3.5354031704e-03,2.8306071587e+02,4.3105445129e-05,5.8375123747e-05,-1.8477522681e-08,-1.5940337507e-06,5.1653112985e-08,2.6414360996e-08,-9.7689854629e-10,-1.0758630741e-07,-5.4433958807e-07,-4.8007184345e-04,5.2108433735e-01
