z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-5.8125000000e+00,-4.7912025767e-02,-3.1795151460e-02,2.8314840792e+02,2.3848352131e-03,1.1687138878e-03,-1.7645624625e-07,-2.3663066379e-05,-9.8634098703e-08,1.1166391102e-06,2.0299491762e-07,-1.2376318549e-04,-4.8031973692e-05,-3.2829394704e-03,8.7078651685e-02
-6.1875000000e+00,-4.7594699061e-02,-3.1205404357e-02,2.8314840708e+02,2.3510639875e-03,1.1282541839e-03,-1.6775951976e-07,-2.4546788986e-05,-9.3949858814e-08,1.0882333866e-06,2.0479847350e-07,-1.2092982181e-04,-4.5629916951e-05,-3.2583709780e-03,9.2696629213e-02
-6.5625000000e+00,-4.7268908835e-02,-3.0614729947e-02,2.8314840620e+02,2.3169546198e-03,1.0886630892e-03,-1.5976077053e-07,-2.5358787804e-05,-8.8696873504e-08,1.0544682357e-06,2.0603456970e-07,-1.1811780254e-04,-4.3329801452e-05,-3.2336984781e-03,9.8314606742e-02
-6.9375000000e+00,-4.6930037192e-02,-3.0025227816e-02,2.8314840530e+02,2.2820565503e-03,1.0500083897e-03,-1.5242892674e-07,-2.6104374022e-05,-8.3100645300e-08,1.0173678068e-06,2.0672832569e-07,-1.1529071562e-04,-4.1130122022e-05,-3.2086574702e-03,1.0393258427e-01
-7.3125000000e+00,-4.6582460945e-02,-2.9437546762e-02,2.8314840440e+02,2.2468146523e-03,1.0123343886e-03,-1.4549419631e-07,-2.6785412907e-05,-7.8217259826e-08,9.7768660410e-07,2.0661982549e-07,-1.1248275471e-04,-3.9030086958e-05,-3.1836556621e-03,1.0955056180e-01
-7.6875000000e+00,-4.6224943022e-02,-2.8854550896e-02,2.8314840345e+02,2.2111137911e-03,9.7577543583e-04,-1.3894087212e-07,-2.7404561462e-05,-7.3434446806e-08,9.3438078509e-07,2.0584208045e-07,-1.0968416425e-04,-3.7033223071e-05,-3.1586696592e-03,1.1516853933e-01
-8.0625000000e+00,-4.5860149950e-02,-2.8275243130e-02,2.8314840250e+02,2.1751972127e-03,9.4024974992e-04,-1.3286639859e-07,-2.7960104045e-05,-6.8381827574e-08,8.8951133347e-07,2.0494366084e-07,-1.0691077891e-04,-3.5131058775e-05,-3.1339328498e-03,1.2078651685e-01
-8.4375000000e+00,-4.5487611245e-02,-2.7700611079e-02,2.8314840151e+02,2.1390345052e-03,9.0577687095e-04,-1.2722576437e-07,-2.8456159365e-05,-6.3509516748e-08,8.4327253454e-07,2.0339802374e-07,-1.0415988732e-04,-3.3320789934e-05,-3.1094566699e-03,1.2640449438e-01
-8.8125000000e+00,-4.5108790433e-02,-2.7131010952e-02,2.8314840051e+02,2.1027817788e-03,8.7235285711e-04,-1.2193022587e-07,-2.8896093275e-05,-5.8633403018e-08,7.9843878790e-07,2.0159091994e-07,-1.0144308748e-04,-3.1599847914e-05,-3.0853639063e-03,1.3202247191e-01
-9.1875000000e+00,-4.4724072959e-02,-2.6569046717e-02,2.8314839947e+02,2.0664610254e-03,8.4009615600e-04,-1.1687149055e-07,-2.9284310084e-05,-5.3697706038e-08,7.5513219559e-07,1.9944712227e-07,-9.8759711809e-05,-2.9970480066e-05,-3.0616956366e-03,1.3764044944e-01
-9.5625000000e+00,-4.4333269763e-02,-2.6012970098e-02,2.8314839842e+02,2.0300506964e-03,8.0887569860e-04,-1.1204058706e-07,-2.9623229076e-05,-4.7924703207e-08,7.1186589160e-07,1.9661271164e-07,-9.6106092322e-05,-2.8423047221e-05,-3.0384567082e-03,1.4325842697e-01
-9.9375000000e+00,-4.3934989015e-02,-2.5464446823e-02,2.8314839732e+02,1.9934221086e-03,7.7876688225e-04,-1.0744181835e-07,-2.9915390677e-05,-4.1721658061e-08,6.7171302184e-07,1.9428579417e-07,-9.3472108866e-05,-2.6957949986e-05,-3.0155809572e-03,1.4887640449e-01
-1.0312500000e+01,-4.3529500216e-02,-2.4923679531e-02,2.8314839622e+02,1.9566191370e-03,7.4977113382e-04,-1.0301666004e-07,-3.0163790696e-05,-3.6030353703e-08,6.3400380648e-07,1.9134810079e-07,-9.0860873150e-05,-2.5573616501e-05,-2.9930966581e-03,1.5449438202e-01
-1.0687500000e+01,-4.3117122390e-02,-2.4391808757e-02,2.8314839511e+02,1.9196908616e-03,7.2190913937e-04,-9.8806787349e-08,-3.0371066605e-05,-3.0345085496e-08,5.9815065025e-07,1.8710070519e-07,-8.8275827075e-05,-2.4267603174e-05,-2.9710276775e-03,1.6011235955e-01
-1.1062500000e+01,-4.2699625688e-02,-2.3868744231e-02,2.8314839397e+02,1.8828059748e-03,6.9514965668e-04,-9.4781012682e-08,-3.0538878111e-05,-2.4436080583e-08,5.6303762259e-07,1.8186915753e-07,-8.5728775401e-05,-2.3036040108e-05,-2.9494648159e-03,1.6573033708e-01
-1.1437500000e+01,-4.2275658423e-02,-2.3354618307e-02,2.8314839280e+02,1.8458886962e-03,6.6946764026e-04,-9.0933906687e-08,-3.0669257847e-05,-1.8131744977e-08,5.2766494760e-07,1.7562976941e-07,-8.3216386739e-05,-2.1874787712e-05,-2.9283446794e-03,1.7134831461e-01
-1.1812500000e+01,-4.1846700917e-02,-2.2849323645e-02,2.8314839159e+02,1.8090636152e-03,6.4483682974e-04,-8.7293424385e-08,-3.0763602624e-05,-1.2248629833e-08,4.9432372947e-07,1.6904899847e-07,-8.0745694708e-05,-2.0780727550e-05,-2.9077370191e-03,1.7696629213e-01
-1.2187500000e+01,-4.1413036862e-02,-2.2352757840e-02,2.8314839035e+02,1.7723558238e-03,6.2118260257e-04,-8.3852772743e-08,-3.0824164003e-05,-6.9055159913e-09,4.6212474902e-07,1.6236876361e-07,-7.8317167020e-05,-1.9747391641e-05,-2.8876528864e-03,1.8258426966e-01
-1.2562500000e+01,-4.0973973882e-02,-2.1864388074e-02,2.8314838911e+02,1.7357073470e-03,5.9843706311e-04,-8.0566726568e-08,-3.0851101086e-05,-1.2036831281e-09,4.3244385922e-07,1.5652749488e-07,-7.5925411218e-05,-1.8769650621e-05,-2.8680550205e-03,1.8820224719e-01
-1.2937500000e+01,-4.0530737351e-02,-2.1384267782e-02,2.8314838782e+02,1.6992266838e-03,5.7658458280e-04,-7.7393864382e-08,-3.0845964225e-05,5.0890872687e-09,4.0545199998e-07,1.5151911785e-07,-7.3577016197e-05,-1.7845104702e-05,-2.8489853194e-03,1.9382022472e-01
-1.3312500000e+01,-4.0083590912e-02,-2.0911978266e-02,2.8314838651e+02,1.6629377367e-03,5.5556788806e-04,-7.4372776780e-08,-3.0811931963e-05,1.1473755978e-08,3.7962873205e-07,1.4675247212e-07,-7.1272763268e-05,-1.6969866220e-05,-2.8304446048e-03,1.9943820225e-01
-1.3687500000e+01,-3.9632512278e-02,-2.0447262864e-02,2.8314838514e+02,1.6268332738e-03,5.3531744786e-04,-7.1515491222e-08,-3.0750146532e-05,1.7209092657e-08,3.5709306342e-07,1.4245837184e-07,-6.9010432758e-05,-1.6138494773e-05,-2.8124177404e-03,2.0505617978e-01
-1.4062500000e+01,-3.9177676589e-02,-1.9990261907e-02,2.8314838377e+02,1.5909439852e-03,5.1579651715e-04,-6.8820416773e-08,-3.0661951293e-05,2.2240137127e-08,3.3556108682e-07,1.3772700692e-07,-6.6791790032e-05,-1.5348234448e-05,-2.7949028546e-03,2.1067415730e-01
-1.4437500000e+01,-3.8719596328e-02,-1.9539819911e-02,2.8314838237e+02,1.5553142835e-03,4.9694032067e-04,-6.6273968005e-08,-3.0550593422e-05,2.6500709376e-08,3.1413969559e-07,1.3192722892e-07,-6.4618283567e-05,-1.4596063285e-05,-2.7779097288e-03,2.1629213483e-01
-1.4812500000e+01,-3.8258514625e-02,-1.9094386148e-02,2.8314838096e+02,1.5199473743e-03,4.7865974204e-04,-6.3833034975e-08,-3.0417384470e-05,3.0976429288e-08,2.9285792525e-07,1.2559112258e-07,-6.2488540400e-05,-1.3877689158e-05,-2.7614334874e-03,2.2191011236e-01
-1.5187500000e+01,-3.7793936692e-02,-1.8654867575e-02,2.8314837951e+02,1.4848098721e-03,4.6099502279e-04,-6.1500985503e-08,-3.0263755457e-05,3.5662673042e-08,2.7116437985e-07,1.1952095170e-07,-6.0399863408e-05,-1.3194373740e-05,-2.7454464981e-03,2.2752808989e-01
-1.5562500000e+01,-3.7325748663e-02,-1.8220472782e-02,2.8314837803e+02,1.4499036405e-03,4.4389622417e-04,-5.9314043571e-08,-3.0089939036e-05,3.9730331303e-08,2.5202967314e-07,1.1418269256e-07,-5.8352135820e-05,-1.2543113936e-05,-2.7299323371e-03,2.3314606742e-01
-1.5937500000e+01,-3.6854304300e-02,-1.7791257001e-02,2.8314837655e+02,1.4152608780e-03,4.2734467011e-04,-5.7233910219e-08,-2.9898419097e-05,4.2804605130e-08,2.3635174478e-07,1.0914371131e-07,-5.6346912092e-05,-1.1921479395e-05,-2.7148887346e-03,2.3876404494e-01
-1.6312500000e+01,-3.6380522104e-02,-1.7368391424e-02,2.8314837503e+02,1.3809490323e-03,4.1136074982e-04,-5.5251770424e-08,-2.9690696455e-05,4.4474355567e-08,2.2366764598e-07,1.0431145081e-07,-5.4387372065e-05,-1.1329138274e-05,-2.7003302555e-03,2.4438202247e-01
-1.6687500000e+01,-3.5904519676e-02,-1.6951350134e-02,2.8314837347e+02,1.3469736786e-03,3.9592425831e-04,-5.3374861452e-08,-2.9466416896e-05,4.5036753464e-08,2.1226371034e-07,9.9586434344e-08,-5.2472660001e-05,-1.0764878096e-05,-2.6862486654e-03,2.5000000000e-01
-1.7062500000e+01,-3.5426461261e-02,-1.6539836328e-02,2.8314837192e+02,1.3133553399e-03,3.8100879434e-04,-5.1619805352e-08,-2.9226614309e-05,4.5329998271e-08,2.0006942875e-07,9.4688212611e-08,-5.0603427249e-05,-1.0227134462e-05,-2.6726353917e-03,2.5561797753e-01
-1.7437500000e+01,-3.4946129405e-02,-1.6132594209e-02,2.8314837034e+02,1.2800829454e-03,3.6655462546e-04,-4.9975067488e-08,-2.8971508528e-05,4.5365059803e-08,1.8870275445e-07,8.9980057972e-08,-4.8777908282e-05,-9.7132156050e-06,-2.6594676085e-03,2.6123595506e-01
-1.7812500000e+01,-3.4464363487e-02,-1.5729596447e-02,2.8314836872e+02,1.2472165989e-03,3.5255574026e-04,-4.8434193091e-08,-2.8702867006e-05,4.5253763756e-08,1.7801166489e-07,8.5180113623e-08,-4.6998777717e-05,-9.2226030388e-06,-2.6467486796e-03,2.6685393258e-01
-1.8187500000e+01,-3.3982028077e-02,-1.5331116171e-02,2.8314836706e+02,1.2148150001e-03,3.3903711025e-04,-4.6995416310e-08,-2.8421997244e-05,4.5340761532e-08,1.6818879172e-07,8.0644450527e-08,-4.5268152788e-05,-8.7558726990e-06,-2.6344813265e-03,2.7247191011e-01
-1.8562500000e+01,-3.3498654010e-02,-1.4936937035e-02,2.8314836535e+02,1.1828401827e-03,3.2597800147e-04,-4.5652838897e-08,-2.8129996689e-05,4.6167469982e-08,1.5954620448e-07,7.6941982277e-08,-4.3583067360e-05,-8.3113561902e-06,-2.6226369403e-03,2.7808988764e-01
-1.8937500000e+01,-3.3013651639e-02,-1.4546032954e-02,2.8314836362e+02,1.1512604025e-03,3.1333146909e-04,-4.4381963563e-08,-2.7828200124e-05,4.7645843342e-08,1.5127677710e-07,7.3197540671e-08,-4.1941007969e-05,-7.8866066514e-06,-2.6111872134e-03,2.8370786517e-01
-1.9312500000e+01,-3.2527715529e-02,-1.4159241644e-02,2.8314836182e+02,1.1201224289e-03,3.0110856893e-04,-4.3169795675e-08,-2.7518177694e-05,4.8948684811e-08,1.4408987107e-07,6.9249367525e-08,-4.0343916457e-05,-7.4810653262e-06,-2.6001325362e-03,2.8932584270e-01
-1.9687500000e+01,-3.2041282084e-02,-1.3777136178e-02,2.8314835997e+02,1.0894429654e-03,2.8932290608e-04,-4.2005187842e-08,-2.7201232833e-05,4.9352251041e-08,1.3725902664e-07,6.5103876047e-08,-3.8791103748e-05,-7.0950263849e-06,-2.5894682571e-03,2.9494382022e-01
-2.0062500000e+01,-3.1554932558e-02,-1.3400145702e-02,2.8314835810e+02,1.0592597992e-03,2.7796297363e-04,-4.0897400251e-08,-2.6877136669e-05,4.9690310210e-08,1.3041305540e-07,6.1421869848e-08,-3.7283643804e-05,-6.7276230556e-06,-2.5791889581e-03,3.0056179775e-01
-2.0437500000e+01,-3.1069367520e-02,-1.3028557773e-02,2.8314835616e+02,1.0296182626e-03,2.6700842125e-04,-3.9839230515e-08,-2.6546438451e-05,5.0844701759e-08,1.2355249305e-07,5.8522045480e-08,-3.5822820857e-05,-6.3770136636e-06,-2.5692892079e-03,3.0617977528e-01
-2.0812500000e+01,-3.0585256081e-02,-1.2661849039e-02,2.8314835418e+02,1.0005548897e-03,2.5644715787e-04,-3.8822319447e-08,-2.6211133671e-05,5.2346001920e-08,1.1664090826e-07,5.5641501514e-08,-3.4409784574e-05,-6.0425411871e-06,-2.5597645447e-03,3.1179775281e-01
-2.1187500000e+01,-3.0103332587e-02,-1.2299727816e-02,2.8314835214e+02,9.7209758636e-04,2.4626141634e-04,-3.7878637461e-08,-2.5871615746e-05,5.3905491314e-08,1.1023004251e-07,5.2996836761e-08,-3.3044552452e-05,-5.7227257177e-06,-2.5506087407e-03,3.1741573034e-01
-2.1562500000e+01,-2.9623980682e-02,-1.1942187376e-02,2.8314835006e+02,9.4426124314e-04,2.3643611574e-04,-3.6974254701e-08,-2.5528803127e-05,5.4893966585e-08,1.0403235104e-07,5.0334858064e-08,-3.1726909364e-05,-5.4168779762e-06,-2.5418088274e-03,3.2303370787e-01
-2.1937500000e+01,-2.9147413548e-02,-1.1588759711e-02,2.8314834791e+02,9.1704101373e-04,2.2694706854e-04,-3.6112909110e-08,-2.5182674305e-05,5.5299763275e-08,9.8169310050e-08,4.7405882306e-08,-3.0455578456e-05,-5.1244343694e-06,-2.5333478823e-03,3.2865168539e-01
-2.2312500000e+01,-2.8673749018e-02,-1.1238641576e-02,2.8314834572e+02,8.9042342882e-04,2.1778517726e-04,-3.5290334555e-08,-2.4833265019e-05,5.5586772875e-08,9.2946717126e-08,4.4529146645e-08,-2.9228370459e-05,-4.8447370647e-06,-2.5252078912e-03,3.3426966292e-01
-2.2687500000e+01,-2.8203221867e-02,-1.0892118354e-02,2.8314834346e+02,8.6439669297e-04,2.0896830262e-04,-3.4502263126e-08,-2.4481511860e-05,5.5842871373e-08,8.7619288699e-08,4.1761748203e-08,-2.8043386693e-05,-4.5782659417e-06,-2.5173766286e-03,3.3988764045e-01
-2.3062500000e+01,-2.7735553319e-02,-1.0549780410e-02,2.8314834114e+02,8.3891060708e-04,2.0048768641e-04,-3.3749331087e-08,-2.4128347359e-05,5.5996659180e-08,8.2616136361e-08,3.9081787582e-08,-2.6896828468e-05,-4.3241788839e-06,-2.5098346343e-03,3.4550561798e-01
-2.3437500000e+01,-2.7270412624e-02,-1.0210842470e-02,2.8314833871e+02,8.1393378728e-04,1.9231263351e-04,-3.3015609361e-08,-2.3773210762e-05,5.5790303879e-08,7.8152149221e-08,3.6330531218e-08,-2.5786408103e-05,-4.0813586091e-06,-2.5025620209e-03,3.5112359551e-01
-2.3812500000e+01,-2.6808300126e-02,-9.8750427007e-03,2.8314833621e+02,7.8949414302e-04,1.8443304027e-04,-3.2318796437e-08,-2.3416675996e-05,5.4627459890e-08,7.4516349575e-08,3.3682293236e-08,-2.4713151928e-05,-3.8492952777e-06,-2.4955516770e-03,3.5674157303e-01
-2.4187500000e+01,-2.6349419337e-02,-9.5423276827e-03,2.8314833362e+02,7.6558716529e-04,1.7684261385e-04,-3.1656711092e-08,-2.3059667544e-05,5.2575173158e-08,7.1910497960e-08,3.0980643855e-08,-2.3676085654e-05,-3.6276864255e-06,-2.4887921485e-03,3.6235955056e-01
-2.4562500000e+01,-2.5894167049e-02,-9.2133206767e-03,2.8314833098e+02,7.4223058311e-04,1.6954865201e-04,-3.1006313148e-08,-2.2702971279e-05,5.0344626753e-08,6.9935207072e-08,2.8409485724e-08,-2.2675613470e-05,-3.4165413092e-06,-2.4822734990e-03,3.6797752809e-01
-2.4937500000e+01,-2.5442830778e-02,-8.8888896059e-03,2.8314832824e+02,7.1942364220e-04,1.6256330406e-04,-3.0381081981e-08,-2.2346543996e-05,4.9011099368e-08,6.8851014633e-08,2.6273611299e-08,-2.1710604046e-05,-3.2163025963e-06,-2.4759851919e-03,3.7359550562e-01
-2.5312500000e+01,-2.4995473267e-02,-8.5687625384e-03,2.8314832543e+02,6.9716837165e-04,1.5586758343e-04,-2.9769663850e-08,-2.1990287700e-05,4.8448697748e-08,6.8117500627e-08,2.4034660375e-08,-2.0780736556e-05,-3.0264468078e-06,-2.4699178136e-03,3.7921348315e-01
-2.5687500000e+01,-2.4552305643e-02,-8.2524232221e-03,2.8314832253e+02,6.7545001787e-04,1.4943716185e-04,-2.9190119125e-08,-2.1633996399e-05,4.7830541083e-08,6.7378507235e-08,2.1598400465e-08,-1.9884074746e-05,-2.8461261400e-06,-2.4640646819e-03,3.8483146067e-01
-2.6062500000e+01,-2.4114222922e-02,-7.9402556055e-03,2.8314831957e+02,6.5431519400e-04,1.4328752058e-04,-2.8618855009e-08,-2.1277878855e-05,4.6754895100e-08,6.6645107020e-08,1.9489853622e-08,-1.9022331488e-05,-2.6751585625e-06,-2.4584242450e-03,3.9044943820e-01
-2.6437500000e+01,-2.3680343007e-02,-7.6323658448e-03,2.8314831656e+02,6.3371616053e-04,1.3742076406e-04,-2.8048655558e-08,-2.0922979133e-05,4.5486631413e-08,6.5359921324e-08,1.7356204995e-08,-1.8193043534e-05,-2.5129441696e-06,-2.4529761139e-03,3.9606741573e-01
-2.6812500000e+01,-2.3250748359e-02,-7.3283633260e-03,2.8314831343e+02,6.1363318721e-04,1.3182766049e-04,-2.7498472632e-08,-2.0569259536e-05,4.4668480717e-08,6.3673245989e-08,1.5085060943e-08,-1.7394159455e-05,-2.3589381229e-06,-2.4477088691e-03,4.0168539326e-01
-2.7187500000e+01,-2.2825820240e-02,-7.0279154273e-03,2.8314831019e+02,5.9408803586e-04,1.2650651996e-04,-2.6964099391e-08,-2.0217977479e-05,4.3778544792e-08,6.1810781896e-08,1.2358186675e-08,-1.6626568308e-05,-2.2130062342e-06,-2.4426156280e-03,4.0730337079e-01
-2.7562500000e+01,-2.2406227220e-02,-6.7309930893e-03,2.8314830682e+02,5.7510192195e-04,1.2146408222e-04,-2.6435958084e-08,-1.9868781693e-05,4.2966149988e-08,6.0012173840e-08,9.9285743364e-09,-1.5890553937e-05,-2.0750971465e-06,-2.4376923882e-03,4.1292134831e-01
-2.7937500000e+01,-2.1991954796e-02,-6.4382736652e-03,2.8314830330e+02,5.5666815561e-04,1.1669299989e-04,-2.5915903605e-08,-1.9521808140e-05,4.2508784263e-08,5.8247857503e-08,7.9887455261e-09,-1.5185281586e-05,-1.9450447230e-06,-2.4329311411e-03,4.1853932584e-01
-2.8312500000e+01,-2.1582178004e-02,-6.1495167384e-03,2.8314829971e+02,5.3874727936e-04,1.1216847797e-04,-2.5407547538e-08,-1.9177934305e-05,4.2350455027e-08,5.6391718752e-08,6.0317366439e-09,-1.4508588848e-05,-1.8219166888e-06,-2.4283184369e-03,4.2415730337e-01
-2.8687500000e+01,-2.1177814405e-02,-5.8639406858e-03,2.8314829596e+02,5.2135838756e-04,1.0786227105e-04,-2.4918799146e-08,-1.8836613455e-05,4.2349621760e-08,5.4913082930e-08,4.5430903234e-09,-1.3860652740e-05,-1.7049080892e-06,-2.4238536009e-03,4.2977528090e-01
-2.9062500000e+01,-2.0779407412e-02,-5.5821111232e-03,2.8314829209e+02,5.0451451731e-04,1.0377910024e-04,-2.4437749002e-08,-1.8498120478e-05,4.1978858364e-08,5.3781765239e-08,3.3696410370e-09,-1.3241438497e-05,-1.5936069468e-06,-2.4195339489e-03,4.3539325843e-01
-2.9437500000e+01,-2.0386983525e-02,-5.3038385077e-03,2.8314828810e+02,4.8819618952e-04,9.9911972516e-05,-2.3962357605e-08,-1.8162327628e-05,4.1211082411e-08,5.2799457629e-08,2.3177223914e-09,-1.2649456214e-05,-1.4880221296e-06,-2.4153538102e-03,4.4101123596e-01
-2.9812500000e+01,-2.0000843530e-02,-5.0290059981e-03,2.8314828398e+02,4.7238741360e-04,9.6247636525e-05,-2.3493056746e-08,-1.7829361949e-05,4.0423730239e-08,5.1809672881e-08,1.5137538027e-09,-1.2083092479e-05,-1.3878462954e-06,-2.4113094257e-03,4.4662921348e-01
-3.0187500000e+01,-1.9620549992e-02,-4.7577693172e-03,2.8314827973e+02,4.5707797365e-04,9.2771961893e-05,-2.3026754918e-08,-1.7499233738e-05,3.9365490323e-08,5.1060383992e-08,9.0937073200e-10,-1.1541997913e-05,-1.2928947308e-06,-2.4073927310e-03,4.5224719101e-01
-3.0562500000e+01,-1.9246065243e-02,-4.4899100978e-03,2.8314827530e+02,4.4224332935e-04,8.9478157363e-05,-2.2572485067e-08,-1.7172425203e-05,3.8497956720e-08,5.0360576194e-08,2.0243187695e-10,-1.1024649712e-05,-1.2025138775e-06,-2.4035980692e-03,4.5786516854e-01
-3.0937500000e+01,-1.8878305171e-02,-4.2258116773e-03,2.8314827076e+02,4.2791866803e-04,8.6366915907e-05,-2.2123943982e-08,-1.6850300730e-05,3.7757578904e-08,4.9628181306e-08,-6.9858942155e-10,-1.0531578661e-05,-1.1164495585e-06,-2.3999265731e-03,4.6348314607e-01
-3.1312500000e+01,-1.8517111940e-02,-3.9652266438e-03,2.8314826604e+02,4.1407565347e-04,8.3430388609e-05,-2.1669801871e-08,-1.6532561176e-05,3.6407966269e-08,4.9458017786e-08,-1.7236649109e-09,-1.0061385022e-05,-1.0342766695e-06,-2.3963730679e-03,4.6910112360e-01
-3.1687500000e+01,-1.8163061307e-02,-3.7079144365e-03,2.8314826119e+02,4.0071505215e-04,8.0647427149e-05,-2.1229880193e-08,-1.6219237098e-05,3.4240266332e-08,4.9710311500e-08,-2.9875504337e-09,-9.6138033656e-06,-9.5564847242e-07,-2.3929382227e-03,4.7471910112e-01
-3.2062500000e+01,-1.7814925150e-02,-3.4551389385e-03,2.8314825618e+02,3.8777638701e-04,7.8028512802e-05,-2.0799464234e-08,-1.5910270380e-05,3.1901744533e-08,4.9413974161e-08,-4.2264409177e-09,-9.1859775218e-06,-8.8075765763e-07,-2.3896128647e-03,4.8033707865e-01
-3.2437500000e+01,-1.7472496614e-02,-3.2068725233e-03,2.8314825092e+02,3.7524276452e-04,7.5560908337e-05,-2.0375294941e-08,-1.5605501827e-05,3.0166402028e-08,4.8865071898e-08,-5.1824810521e-09,-8.7769822817e-06,-8.0943788300e-07,-2.3863922890e-03,4.8595505618e-01
