z,u,v,θ,u2,v2,ε,uv,u2_sgs,v2_sgs,uv_sgs,u3_res,v3_res,p,σ
-6.5625000000e+00,-1.0530693142e-03,-8.0470025171e-03,2.8303962626e+02,6.7092379412e-05,1.6154668505e-04,-5.1119869477e-08,-7.8845127865e-06,1.7374631760e-09,4.2578004612e-07,6.5060957139e-08,-3.3723312248e-07,-2.8831195100e-06,-6.0767938354e-04,1.0115606936e-01
-6.9375000000e+00,-9.4996086615e-04,-7.9173736305e-03,2.8303972471e+02,6.5730779722e-05,1.5781223209e-04,-4.9280814233e-08,-8.0373967399e-06,1.0017752984e-08,4.0722826962e-07,6.3013574815e-08,-3.0263654942e-07,-2.7811561515e-06,-6.0826350799e-04,1.0693641618e-01
-7.3125000000e+00,-8.5076810374e-04,-7.7925796626e-03,2.8303981500e+02,6.4461185585e-05,1.5429172740e-04,-4.7629037281e-08,-8.1678276709e-06,1.8061123896e-08,3.8660141609e-07,6.1143240577e-08,-2.7024853058e-07,-2.6857799983e-06,-6.0880918700e-04,1.1271676301e-01
-7.6875000000e+00,-7.5382055743e-04,-7.6720699195e-03,2.8303989851e+02,6.3303011447e-05,1.5095360476e-04,-4.6132721283e-08,-8.2780496479e-06,2.5816123540e-08,3.6380129319e-07,5.8871355698e-08,-2.4004470618e-07,-2.5962234061e-06,-6.0931142782e-04,1.1849710983e-01
-8.0625000000e+00,-6.6020918242e-04,-7.5549838325e-03,2.8303997588e+02,6.2246224206e-05,1.4777125294e-04,-4.4800273069e-08,-8.3697352309e-06,3.2606648395e-08,3.4104986934e-07,5.5919588064e-08,-2.1202371681e-07,-2.5116962269e-06,-6.0978978881e-04,1.2427745665e-01
-8.4375000000e+00,-5.6954511775e-04,-7.4405544720e-03,2.8304004758e+02,6.1278136111e-05,1.4472886683e-04,-4.3580400639e-08,-8.4454088244e-06,3.8655153317e-08,3.1828496433e-07,5.2419880576e-08,-1.8612488038e-07,-2.4318949980e-06,-6.1024761207e-04,1.3005780347e-01
-8.8125000000e+00,-4.8260661418e-04,-7.3291078239e-03,2.8304011432e+02,6.0404493754e-05,1.4181363323e-04,-4.2457802421e-08,-8.5065051243e-06,4.4892600431e-08,2.9574974732e-07,4.8905452725e-08,-1.6201969115e-07,-2.3565269508e-06,-6.1069450825e-04,1.3583815029e-01
-9.1875000000e+00,-3.9840404121e-04,-7.2210698461e-03,2.8304017651e+02,5.9613674647e-05,1.3902650951e-04,-4.1420372894e-08,-8.5535363055e-06,5.1135552777e-08,2.7440774684e-07,4.5691678708e-08,-1.3913357646e-07,-2.2853697174e-06,-6.1112641110e-04,1.4161849711e-01
-9.5625000000e+00,-3.1707373363e-04,-7.1158522153e-03,2.8304023452e+02,5.8897376636e-05,1.3637541329e-04,-4.0454929286e-08,-8.5878514022e-06,5.6532226164e-08,2.5417428127e-07,4.2459417932e-08,-1.1718208716e-07,-2.2185469485e-06,-6.1154826930e-04,1.4739884393e-01
-9.9375000000e+00,-2.3838700554e-04,-7.0130995495e-03,2.8304028878e+02,5.8239170775e-05,1.3384334406e-04,-3.9549829132e-08,-8.6105389774e-06,6.0769346787e-08,2.3605359795e-07,3.9300872830e-08,-9.6277254295e-08,-2.1551809955e-06,-6.1196107580e-04,1.5317919075e-01
-1.0312500000e+01,-1.6264056776e-04,-6.9129015971e-03,2.8304033935e+02,5.7640152208e-05,1.3142830430e-04,-3.8706800220e-08,-8.6223171285e-06,6.4060621917e-08,2.1917292838e-07,3.6087111164e-08,-7.6419593866e-08,-2.0948724840e-06,-6.1236947110e-04,1.5895953757e-01
-1.0687500000e+01,-8.9800734423e-05,-6.8158845518e-03,2.8304038657e+02,5.7088038909e-05,1.2913156889e-04,-3.7916002860e-08,-8.6246217582e-06,6.6624230157e-08,2.0310142142e-07,3.3061173309e-08,-5.7565652057e-08,-2.0378213011e-06,-6.1277430904e-04,1.6473988439e-01
-1.1062500000e+01,-2.0024306802e-05,-6.7225649255e-03,2.8304043080e+02,5.6587120774e-05,1.2694273924e-04,-3.7172604310e-08,-8.6182105883e-06,6.9388977259e-08,1.8809900844e-07,3.0364799478e-08,-3.9796260451e-08,-1.9840874940e-06,-6.1317445696e-04,1.7052023121e-01
-1.1437500000e+01,4.6746103187e-05,-6.6327091876e-03,2.8304047228e+02,5.6130764512e-05,1.2486404722e-04,-3.6467599638e-08,-8.6029733625e-06,7.2416700139e-08,1.7382620289e-07,2.8165100869e-08,-2.2928269025e-08,-1.9335333233e-06,-6.1356818897e-04,1.7630057803e-01
-1.1812500000e+01,1.1049685863e-04,-6.5460475500e-03,2.8304051110e+02,5.5703530960e-05,1.2289058718e-04,-3.5812616346e-08,-8.5799944089e-06,7.5322815166e-08,1.6088511498e-07,2.6517820182e-08,-7.0074844210e-09,-1.8857046671e-06,-6.1395305792e-04,1.8208092486e-01
-1.2187500000e+01,1.7146901390e-04,-6.4620902800e-03,2.8304054726e+02,5.5302545418e-05,1.2102343377e-04,-3.5189970172e-08,-8.5495513808e-06,7.8404427390e-08,1.4906987785e-07,2.5018460877e-08,7.9057633476e-09,-1.8401264215e-06,-6.1432545028e-04,1.8786127168e-01
-1.2562500000e+01,2.2964341490e-04,-6.3805031145e-03,2.8304058120e+02,5.4922913230e-05,1.1924669279e-04,-3.4619817298e-08,-8.5123826381e-06,8.0890828726e-08,1.3849846170e-07,2.3331710396e-08,2.1867713605e-08,-1.7963512042e-06,-6.1468313278e-04,1.9364161850e-01
-1.2937500000e+01,2.8465393519e-04,-6.3014834673e-03,2.8304061290e+02,5.4566696666e-05,1.1755946070e-04,-3.4084226345e-08,-8.4696485619e-06,8.2294735784e-08,1.2901738933e-07,2.1479302326e-08,3.4894250577e-08,-1.7543985741e-06,-6.1502422133e-04,1.9942196532e-01
-1.3312500000e+01,3.3714063705e-04,-6.2252698976e-03,2.8304064273e+02,5.4238664762e-05,1.1595481576e-04,-3.3567899267e-08,-8.4217082537e-06,8.3259527647e-08,1.2017990337e-07,1.9843693021e-08,4.7164934693e-08,-1.7144381269e-06,-6.1534338161e-04,2.0520231214e-01
-1.3687500000e+01,3.8721228169e-04,-6.1523423413e-03,2.8304067078e+02,5.3932701428e-05,1.1442924751e-04,-3.3095986344e-08,-8.3693374254e-06,8.4470113259e-08,1.1221958228e-07,1.8124575634e-08,5.8989101191e-08,-1.6762496884e-06,-6.1563670217e-04,2.1098265896e-01
-1.4062500000e+01,4.3485909488e-04,-6.0825784872e-03,2.8304069759e+02,5.3659160464e-05,1.1296533699e-04,-3.2639559304e-08,-8.3125056530e-06,8.5935999271e-08,1.0484314956e-07,1.6142541406e-08,7.0343972536e-08,-1.6398170515e-06,-6.1590259710e-04,2.1676300578e-01
-1.4437500000e+01,4.8016179470e-04,-6.0155187758e-03,2.8304072244e+02,5.3410391079e-05,1.1157353678e-04,-3.2191544833e-08,-8.2514427072e-06,8.6597073869e-08,9.8216974889e-08,1.4372405346e-08,8.1117987460e-08,-1.6052890409e-06,-6.1614118557e-04,2.2254335260e-01
-1.4812500000e+01,5.2353297534e-04,-5.9505931748e-03,2.8304074578e+02,5.3183776839e-05,1.1025604862e-04,-3.1762561626e-08,-8.1862354366e-06,8.6527647628e-08,9.2387842697e-08,1.3007773124e-08,9.1409541779e-08,-1.5726728073e-06,-6.1635011375e-04,2.2832369942e-01
-1.5187500000e+01,5.6533145028e-04,-5.8875837114e-03,2.8304076779e+02,5.2973384812e-05,1.0899991237e-04,-3.1360564459e-08,-8.1174364927e-06,8.6323094651e-08,8.6868717114e-08,1.1826322318e-08,1.0140743772e-07,-1.5416954124e-06,-6.1652732758e-04,2.3410404624e-01
-1.5562500000e+01,6.0420926035e-04,-5.8272731446e-03,2.8304078851e+02,5.2776431044e-05,1.0780493785e-04,-3.0988975149e-08,-8.0455991198e-06,8.6234123929e-08,8.2111149385e-08,1.0579152368e-08,1.1067272800e-07,-1.5124833705e-06,-6.1667405307e-04,2.3988439306e-01
-1.5937500000e+01,6.4070489141e-04,-5.7699489762e-03,2.8304080782e+02,5.2595315535e-05,1.0668288876e-04,-3.0619458536e-08,-7.9708328844e-06,8.6497960737e-08,7.8379367419e-08,9.5300025794e-09,1.1935846023e-07,-1.4851830476e-06,-6.1678874618e-04,2.4566473988e-01
-1.6312500000e+01,6.7510788396e-04,-5.7150433858e-03,2.8304082614e+02,5.2429860712e-05,1.0562627808e-04,-3.0265017727e-08,-7.8933692540e-06,8.7525591805e-08,7.5755119919e-08,9.0106837249e-09,1.2737402732e-07,-1.4596981714e-06,-6.1687113400e-04,2.5144508671e-01
-1.6687500000e+01,7.0788403506e-04,-5.6620697508e-03,2.8304084355e+02,5.2275712981e-05,1.0461432329e-04,-2.9924138469e-08,-7.8131451414e-06,8.8848992632e-08,7.3018239978e-08,8.5488916480e-09,1.3464744627e-07,-1.4356470996e-06,-6.1692333691e-04,2.5722543353e-01
-1.7062500000e+01,7.3889469419e-04,-5.6109097674e-03,2.8304086019e+02,5.2126188981e-05,1.0362611169e-04,-2.9599764330e-08,-7.7303185130e-06,8.9676148480e-08,6.9500716797e-08,7.7202325140e-09,1.4129078180e-07,-1.4122286877e-06,-6.1694871860e-04,2.6300578035e-01
-1.7437500000e+01,7.6881944435e-04,-5.5617576910e-03,2.8304087611e+02,5.1979245118e-05,1.0266702981e-04,-2.9299458409e-08,-7.6454003409e-06,8.9919386531e-08,6.5964149269e-08,6.5149059005e-09,1.4738092107e-07,-1.3895511634e-06,-6.1694713021e-04,2.6878612717e-01
-1.7812500000e+01,7.9787225559e-04,-5.5151913757e-03,2.8304089125e+02,5.1832837757e-05,1.0174249362e-04,-2.9015131844e-08,-7.5590252493e-06,8.9686108376e-08,6.3043994388e-08,5.1882047096e-09,1.5297700904e-07,-1.3679773438e-06,-6.1691874531e-04,2.7456647399e-01
-1.8187500000e+01,8.2611438584e-04,-5.4710792420e-03,2.8304090583e+02,5.1686102833e-05,1.0084475141e-04,-2.8734949558e-08,-7.4711654384e-06,8.9294882638e-08,6.0514854979e-08,4.0060917560e-09,1.5798290981e-07,-1.3473442644e-06,-6.1686401482e-04,2.8034682081e-01
-1.8562500000e+01,8.5384916575e-04,-5.4286476004e-03,2.8304091968e+02,5.1534611606e-05,9.9964443359e-05,-2.8454336583e-08,-7.3819147566e-06,8.8600772775e-08,5.8143234067e-08,3.2523700274e-09,1.6239782773e-07,-1.3274427398e-06,-6.1678363012e-04,2.8612716763e-01
-1.8937500000e+01,8.8127360121e-04,-5.3882485679e-03,2.8304093294e+02,5.1383592313e-05,9.9103295630e-05,-2.8182345265e-08,-7.2916675896e-06,8.7312270516e-08,5.5998459234e-08,2.7980655297e-09,1.6647268168e-07,-1.3084367093e-06,-6.1667765037e-04,2.9190751445e-01
-1.9312500000e+01,9.0832310632e-04,-5.3491226819e-03,2.8304094543e+02,5.1244008842e-05,9.8260049087e-05,-2.7936545917e-08,-7.2001755832e-06,8.6453864226e-08,5.4449783257e-08,2.2891704304e-09,1.7036616125e-07,-1.2899768519e-06,-6.1654436024e-04,2.9768786127e-01
-1.9687500000e+01,9.3432962894e-04,-5.3114534788e-03,2.8304095725e+02,5.1114170057e-05,9.7436884829e-05,-2.7701507639e-08,-7.1083893683e-06,8.5766402761e-08,5.3310520147e-08,1.5486947014e-09,1.7398022298e-07,-1.2723102125e-06,-6.1638477165e-04,3.0346820809e-01
-2.0062500000e+01,9.5964714411e-04,-5.2754801506e-03,2.8304096833e+02,5.0991806623e-05,9.6633053186e-05,-2.7470304618e-08,-7.0162543050e-06,8.4608169876e-08,5.2297051201e-08,4.4804933673e-10,1.7760740840e-07,-1.2554425432e-06,-6.1620077490e-04,3.0924855491e-01
-2.0437500000e+01,9.8416136276e-04,-5.2408836630e-03,2.8304097873e+02,5.0871643286e-05,9.5841155088e-05,-2.7237256228e-08,-6.9229498292e-06,8.3243299093e-08,5.1187465188e-08,-7.8536528958e-10,1.8122333250e-07,-1.2390444825e-06,-6.1599308366e-04,3.1502890173e-01
-2.0812500000e+01,1.0080362419e-03,-5.2072749494e-03,2.8304098812e+02,5.0755470656e-05,9.5064632206e-05,-2.7004093778e-08,-6.8290441237e-06,8.2355055398e-08,5.0025219839e-08,-1.7054249618e-09,1.8466490219e-07,-1.2231586462e-06,-6.1576112422e-04,3.2080924855e-01
-2.1187500000e+01,1.0311989591e-03,-5.1748188243e-03,2.8304099676e+02,5.0641561229e-05,9.4299328362e-05,-2.6772980355e-08,-6.7349404961e-06,8.1741096123e-08,4.9135551703e-08,-2.4568695995e-09,1.8783412441e-07,-1.2077317736e-06,-6.1550560897e-04,3.2658959538e-01
-2.1562500000e+01,1.0541776676e-03,-5.1431890705e-03,2.8304100469e+02,5.0540503884e-05,9.3551236152e-05,-2.6548143123e-08,-6.6409123066e-06,8.1112305114e-08,4.8348185490e-08,-2.9484541375e-09,1.9092336265e-07,-1.1926063029e-06,-6.1522649539e-04,3.3236994220e-01
-2.1937500000e+01,1.0768725738e-03,-5.1124853677e-03,2.8304101188e+02,5.0456156554e-05,9.2821680342e-05,-2.6341170350e-08,-6.5470289659e-06,8.0268788606e-08,4.7426929066e-08,-3.0746786713e-09,1.9399273767e-07,-1.1779297900e-06,-6.1492450247e-04,3.3815028902e-01
-2.2312500000e+01,1.0996667237e-03,-5.0819825269e-03,2.8304101848e+02,5.0386970848e-05,9.2106775659e-05,-2.6134428809e-08,-6.4533792019e-06,7.9087488821e-08,4.6619012343e-08,-3.2489862294e-09,1.9705081943e-07,-1.1634526688e-06,-6.1459940179e-04,3.4393063584e-01
-2.2687500000e+01,1.1220889173e-03,-5.0518683825e-03,2.8304102483e+02,5.0328277983e-05,9.1403614242e-05,-2.5930145715e-08,-6.3602704316e-06,7.7706981853e-08,4.6267940552e-08,-3.3817945477e-09,2.0014866822e-07,-1.1492741055e-06,-6.1425161798e-04,3.4971098266e-01
-2.3062500000e+01,1.1447411100e-03,-5.0230141248e-03,2.8304103061e+02,5.0278262685e-05,9.0728140169e-05,-2.5740755503e-08,-6.2676687965e-06,7.6318685855e-08,4.6392962918e-08,-3.4457564091e-09,2.0345830370e-07,-1.1355471118e-06,-6.1388135958e-04,3.5549132948e-01
-2.3437500000e+01,1.1674343430e-03,-4.9952262752e-03,2.8304103589e+02,5.0234215330e-05,9.0073533363e-05,-2.5557979870e-08,-6.1757701501e-06,7.5255791629e-08,4.6799064600e-08,-3.5288678509e-09,2.0691059422e-07,-1.1221805509e-06,-6.1348729630e-04,3.6127167630e-01
-2.3812500000e+01,1.1899909552e-03,-4.9684768561e-03,2.8304104046e+02,5.0191028501e-05,8.9440699018e-05,-2.5368771607e-08,-6.0848707295e-06,7.4432287215e-08,4.7151788098e-08,-3.8326935555e-09,2.1043770547e-07,-1.1092125841e-06,-6.1306849625e-04,3.6705202312e-01
-2.4187500000e+01,1.2124391650e-03,-4.9427570193e-03,2.8304104449e+02,5.0149914010e-05,8.8830921221e-05,-2.5185214704e-08,-5.9945523720e-06,7.3851851515e-08,4.7167126735e-08,-4.3973398070e-09,2.1402506426e-07,-1.0966591165e-06,-6.1262558290e-04,3.7283236994e-01
-2.4562500000e+01,1.2346061890e-03,-4.9183483748e-03,2.8304104794e+02,5.0117765787e-05,8.8241132439e-05,-2.4997829680e-08,-5.9050924893e-06,7.3656993717e-08,4.6849699964e-08,-5.1743641820e-09,2.1762218050e-07,-1.0846630767e-06,-6.1215902748e-04,3.7861271676e-01
-2.4937500000e+01,1.2563429769e-03,-4.8949207412e-03,2.8304105081e+02,5.0090639103e-05,8.7666016288e-05,-2.4816084165e-08,-5.8167878908e-06,7.3523810931e-08,4.6354981751e-08,-5.9179913983e-09,2.2110547607e-07,-1.0730304061e-06,-6.1166930025e-04,3.8439306358e-01
-2.5312500000e+01,1.2776039344e-03,-4.8724313159e-03,2.8304105301e+02,5.0074959857e-05,8.7096655156e-05,-2.4643080352e-08,-5.7299092930e-06,7.3215668261e-08,4.5415520145e-08,-6.7717709222e-09,2.2460505450e-07,-1.0616661054e-06,-6.1115787102e-04,3.9017341040e-01
-2.5687500000e+01,1.2990588399e-03,-4.8507118419e-03,2.8304105461e+02,5.0066768970e-05,8.6542746185e-05,-2.4470043105e-08,-5.6440564418e-06,7.2824040974e-08,4.3951827256e-08,-7.3523032664e-09,2.2818353774e-07,-1.0507333423e-06,-6.1062536812e-04,3.9595375723e-01
-2.6062500000e+01,1.3203590425e-03,-4.8302955910e-03,2.8304105565e+02,5.0061125115e-05,8.6001420080e-05,-2.4299764847e-08,-5.5588481729e-06,7.2795396033e-08,4.2521384842e-08,-7.3507058105e-09,2.3167915095e-07,-1.0402377436e-06,-6.1007251339e-04,4.0173410405e-01
-2.6437500000e+01,1.3415106994e-03,-4.8106762763e-03,2.8304105616e+02,5.0056449497e-05,8.5470033947e-05,-2.4117177455e-08,-5.4742050852e-06,7.2981088594e-08,4.0823532259e-08,-7.1360944386e-09,2.3502053957e-07,-1.0299952216e-06,-6.0950201173e-04,4.0751445087e-01
-2.6812500000e+01,1.3622066439e-03,-4.7920503234e-03,2.8304105604e+02,5.0051185854e-05,8.4944673172e-05,-2.3940160834e-08,-5.3905044489e-06,7.2927264010e-08,3.8998176557e-08,-6.7202306101e-09,2.3814654619e-07,-1.0199365529e-06,-6.0891559290e-04,4.1329479769e-01
-2.7187500000e+01,1.3825245751e-03,-4.7742427677e-03,2.8304105536e+02,5.0049550920e-05,8.4427748715e-05,-2.3763478875e-08,-5.3077868463e-06,7.2964965618e-08,3.7112061007e-08,-6.2395879622e-09,2.4112255007e-07,-1.0101969080e-06,-6.0831295823e-04,4.1907514451e-01
-2.7562500000e+01,1.4025148458e-03,-4.7563623837e-03,2.8304105402e+02,5.0061689292e-05,8.3917363274e-05,-2.3587461182e-08,-5.2259995445e-06,7.2581809989e-08,3.5441321989e-08,-6.0197092728e-09,2.4403929265e-07,-1.0005479598e-06,-6.0769373581e-04,4.2485549133e-01
-2.7937500000e+01,1.4217217107e-03,-4.7389648738e-03,2.8304105220e+02,5.0079906039e-05,8.3422117795e-05,-2.3413237025e-08,-5.1455127229e-06,7.2006375619e-08,3.4182440594e-08,-6.2421371277e-09,2.4680462312e-07,-9.9137521626e-07,-6.0705743773e-04,4.3063583815e-01
-2.8312500000e+01,1.4407378202e-03,-4.7218612201e-03,2.8304104972e+02,5.0120015558e-05,8.2942926605e-05,-2.3233757927e-08,-5.0655169743e-06,7.1605716506e-08,3.3113356357e-08,-6.6381968158e-09,2.4956308844e-07,-9.8254454062e-07,-6.0640351124e-04,4.3641618497e-01
-2.8687500000e+01,1.4591050525e-03,-4.7048655333e-03,2.8304104682e+02,5.0167676700e-05,8.2483697446e-05,-2.3063686040e-08,-4.9857379107e-06,7.1339897301e-08,3.2720652927e-08,-6.6357804357e-09,2.5216959249e-07,-9.7408369760e-07,-6.0573100232e-04,4.4219653179e-01
-2.9062500000e+01,1.4771655184e-03,-4.6879917492e-03,2.8304104341e+02,5.0223401260e-05,8.2040302685e-05,-2.2897958349e-08,-4.9063479191e-06,7.0825919155e-08,3.2839454773e-08,-6.1828476524e-09,2.5478247431e-07,-9.6582527520e-07,-6.0503955497e-04,4.4797687861e-01
-2.9437500000e+01,1.4951522623e-03,-4.6714040752e-03,2.8304103939e+02,5.0282578770e-05,8.1614922809e-05,-2.2743084564e-08,-4.8280086262e-06,6.9677026609e-08,3.3015509984e-08,-5.5289832357e-09,2.5749846418e-07,-9.5797363556e-07,-6.0432933671e-04,4.5375722543e-01
-2.9812500000e+01,1.5127726321e-03,-4.6551057602e-03,2.8304103475e+02,5.0351554262e-05,8.1204419597e-05,-2.2588569364e-08,-4.7509818230e-06,6.8430325949e-08,3.3105600407e-08,-5.0808510580e-09,2.6033118094e-07,-9.5042205980e-07,-6.0359964843e-04,4.5953757225e-01
-3.0187500000e+01,1.5302892330e-03,-4.6392114619e-03,2.8304102964e+02,5.0426018256e-05,8.0816092498e-05,-2.2431945395e-08,-4.6756364591e-06,6.7195719919e-08,3.2793534242e-08,-5.3959889987e-09,2.6303041287e-07,-9.4319503267e-07,-6.0285098425e-04,4.6531791908e-01
-3.0562500000e+01,1.5477946397e-03,-4.6237460813e-03,2.8304102389e+02,5.0508746482e-05,8.0450730307e-05,-2.2280032278e-08,-4.6009201829e-06,6.5872799453e-08,3.1966366211e-08,-5.9082333554e-09,2.6573070725e-07,-9.3621478615e-07,-6.0208519214e-04,4.7109826590e-01
-3.0937500000e+01,1.5656616270e-03,-4.6087231702e-03,2.8304101759e+02,5.0600062899e-05,8.0101883233e-05,-2.2122826908e-08,-4.5270615132e-06,6.4818195201e-08,3.0689838763e-08,-6.2232208101e-09,2.6847658985e-07,-9.2947146948e-07,-6.0130339026e-04,4.7687861272e-01
-3.1312500000e+01,1.5831980541e-03,-4.5945102831e-03,2.8304101064e+02,5.0700303578e-05,7.9777478812e-05,-2.1952614240e-08,-4.4542086644e-06,6.3666665061e-08,3.0050707090e-08,-6.4826800546e-09,2.7117480538e-07,-9.2324172257e-07,-6.0050579092e-04,4.8265895954e-01
-3.1687500000e+01,1.6005941291e-03,-4.5813993532e-03,2.8304100317e+02,5.0802201319e-05,7.9479023994e-05,-2.1777960482e-08,-4.3825345028e-06,6.2025403230e-08,3.0327574222e-08,-6.7745447702e-09,2.7380096048e-07,-9.1774605712e-07,-5.9969322134e-04,4.8843930636e-01
-3.2062500000e+01,1.6179508364e-03,-4.5685289986e-03,2.8304099516e+02,5.0907753541e-05,7.9189083876e-05,-2.1607289556e-08,-4.3119642849e-06,6.0486614189e-08,3.0407380096e-08,-7.3125113846e-09,2.7639045878e-07,-9.1265753321e-07,-5.9886793575e-04,4.9421965318e-01
-3.2437500000e+01,1.6351907239e-03,-4.5563524021e-03,2.8304098638e+02,5.1019928636e-05,7.8911377304e-05,-2.1439399102e-08,-4.2425754201e-06,5.9166620659e-08,2.9956475493e-08,-7.6906605031e-09,2.7910494312e-07,-9.0771567027e-07,-5.9803186308e-04,5.0000000000e-01
-3.2812500000e+01,1.6524090773e-03,-4.5449717480e-03,2.8304097700e+02,5.1128824947e-05,7.8643228972e-05,-2.1263553429e-08,-4.1739863674e-06,5.8003986993e-08,2.9393427402e-08,-7.7809627157e-09,2.8191596775e-07,-9.0299973113e-07,-5.9718486935e-04,5.0578034682e-01
